simulations, -2LL
1000,541.908
2000,541.804
3000,542.316
4000,542.135
5000,542.08
6000,542.255
7000,542.518
8000,541.896
9000,541.971
10000,541.941
11000,542.001
12000,542.183
13000,542.244
14000,542.277
15000,542.309
16000,542.395
17000,542.459
18000,542.616
19000,542.672
20000,542.648
21000,542.618
22000,542.714
23000,542.764
24000,542.753
25000,542.726
26000,542.823
27000,542.807
28000,542.772
29000,542.79
30000,542.842
