time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0,All
1.69113,0.0206186,0,0,0.0114943,All
2.09826,0.0206186,0,0,0.0224719,All
2.50539,0.0206186,0,0,0.0337079,All
2.91253,0.0309278,0.011236,0,0.0449438,All
3.31966,0.0309278,0.0222222,0,0.0659341,All
3.72679,0.0412371,0.032967,0,0.0777778,All
4.13392,0.0412371,0.0444444,0.0108696,0.0983636,All
4.54105,0.0618557,0.0561798,0.0113636,0.115611,All
4.94818,0.0721649,0.0714286,0.0222222,0.134831,All
5.35531,0.0824742,0.0888889,0.0337079,0.155556,All
5.76244,0.0927835,0.106383,0.0537634,0.177778,All
6.16958,0.103093,0.123596,0.0655757,0.198901,All
6.57671,0.113402,0.142857,0.0769231,0.222222,All
6.98384,0.123711,0.162041,0.0967742,0.241758,All
7.39097,0.154639,0.183908,0.10989,0.261634,All
7.7981,0.185567,0.202247,0.127172,0.286535,All
8.20523,0.185567,0.222222,0.146897,0.310345,All
8.61236,0.195876,0.243146,0.164835,0.329545,All
9.01949,0.237113,0.261364,0.182307,0.350243,All
9.42663,0.237113,0.284091,0.2,0.372206,All
9.83376,0.247423,0.303371,0.217891,0.386364,All
10.2409,0.298969,0.325843,0.233333,0.406593,All
10.648,0.329897,0.340784,0.25,0.426966,All
11.0552,0.329897,0.360465,0.271739,0.449438,All
11.4623,0.340206,0.377124,0.285714,0.466667,All
11.8694,0.360825,0.395349,0.306818,0.483146,All
12.2765,0.391753,0.413043,0.325712,0.505376,All
12.6837,0.402062,0.428571,0.341043,0.521508,All
13.0908,0.43299,0.445652,0.357919,0.533333,All
13.4979,0.43299,0.461538,0.374313,0.545455,All
13.9051,0.443299,0.477778,0.392281,0.56044,All
14.3122,0.453608,0.494505,0.411111,0.573034,All
14.7193,0.474227,0.51099,0.426966,0.593407,All
15.1265,0.484536,0.527473,0.445652,0.605696,All
15.5336,0.505155,0.539326,0.457447,0.617978,All
15.9407,0.515464,0.554348,0.471264,0.62714,All
16.3479,0.525773,0.568182,0.486076,0.639535,All
16.755,0.57732,0.582418,0.5,0.655159,All
17.1621,0.597938,0.595506,0.517241,0.666667,All
17.5693,0.628866,0.608696,0.532971,0.677778,All
17.9764,0.628866,0.620127,0.545906,0.690476,All
18.3835,0.639175,0.632184,0.55914,0.702839,All
18.7906,0.670103,0.644061,0.572231,0.712705,All
19.1978,0.690722,0.655556,0.580645,0.723771,All
19.6049,0.71134,0.666667,0.593407,0.735632,All
20.012,0.721649,0.677778,0.604396,0.744186,All
20.4192,0.721649,0.688172,0.620127,0.755556,All
20.8263,0.721649,0.7,0.631309,0.766667,All
21.2334,0.721649,0.709302,0.642491,0.775281,All
21.6406,0.731959,0.72043,0.653902,0.788889,All
22.0477,0.742268,0.73076,0.666667,0.795577,All
22.4548,0.742268,0.741176,0.674157,0.803462,All
22.862,0.762887,0.75,0.6833,0.813187,All
23.2691,0.773196,0.760643,0.695652,0.820225,All
23.6762,0.783505,0.769231,0.703297,0.833333,All
24.0834,0.783505,0.77907,0.713526,0.840909,All
24.4905,0.783505,0.786517,0.722222,0.846154,All
24.8976,0.793814,0.795455,0.73076,0.855556,All
25.3047,0.804124,0.804598,0.73913,0.862069,All
25.7119,0.804124,0.813187,0.75,0.868132,All
26.119,0.814433,0.820225,0.758242,0.877778,All
26.5261,0.824742,0.826087,0.766667,0.883037,All
26.9333,0.824742,0.835165,0.774737,0.888889,All
27.3404,0.845361,0.843571,0.780914,0.898876,All
27.7475,0.85567,0.850575,0.788889,0.903226,All
28.1547,0.865979,0.857143,0.798936,0.911111,All
28.5618,0.876289,0.863636,0.806635,0.914353,All
28.9689,0.876289,0.868132,0.815217,0.922222,All
29.3761,0.876289,0.877091,0.819149,0.930233,All
29.7832,0.886598,0.883721,0.826087,0.932584,All
30.1903,0.917526,0.888889,0.835165,0.934783,All
30.5975,0.917526,0.896552,0.840426,0.94382,All
31.0046,0.917526,0.900549,0.845299,0.944444,All
31.4117,0.938144,0.908046,0.85405,0.954545,All
31.8188,0.938144,0.9116,0.86034,0.955556,All
32.226,0.938144,0.918605,0.868132,0.956989,All
32.6331,0.938144,0.922222,0.875,0.965909,All
33.0402,0.948454,0.924731,0.879121,0.966479,All
33.4474,0.948454,0.932584,0.88764,0.967033,All
33.8545,0.958763,0.934066,0.89011,0.977011,All
34.2616,0.958763,0.942529,0.9,0.977528,All
34.6688,0.958763,0.944444,0.904255,0.978022,All
35.0759,0.969072,0.952941,0.910112,0.978495,All
35.483,0.969072,0.955056,0.913978,0.988764,All
35.8902,0.969072,0.956044,0.921348,0.988889,All
36.2973,0.969072,0.965317,0.923077,0.989011,All
36.7044,0.969072,0.966479,0.928658,0.98913,All
37.1116,0.969072,0.967033,0.934066,0.989362,All
37.5187,0.969072,0.968085,0.935827,1,All
37.9258,0.979381,0.977528,0.944444,1,All
38.3329,0.979381,0.978022,0.953488,1,All
38.7401,0.979381,0.978495,0.955556,1,All
39.1472,0.979381,0.988636,0.956522,1,All
39.5543,0.979381,0.988889,0.966292,1,All
39.9615,0.979381,0.989011,0.967391,1,All
40.3686,0.989691,0.989362,0.977273,1,All
40.7757,0.989691,1,0.978022,1,All
41.1829,0.989691,1,0.988636,1,All
41.59,1,1,1,1,All
