Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_bias_abscissa,Cl_vs_bias_spline,Cl_vs_bias_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_bias_abscissa,Q_vs_bias_spline,Q_vs_bias_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_bias_abscissa,V1_vs_bias_spline,V1_vs_bias_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_bias_abscissa,V2_vs_bias_spline,V2_vs_bias_regression,bias_vs_Cl_abscissa,bias_vs_Cl_spline,bias_vs_Cl_regression,bias_vs_Q_abscissa,bias_vs_Q_spline,bias_vs_Q_regression,bias_vs_V1_abscissa,bias_vs_V1_spline,bias_vs_V1_regression,bias_vs_V2_abscissa,bias_vs_V2_spline,bias_vs_V2_regression
-1.05693,0.0450516,0.0217464,-0.437356,-0.161415,-0.175072,-0.495171,-0.134595,-0.138817,-2.35845e-13,-0.0134325,-0.0134325,-0.373015,-0.161166,-0.0121668,-0.437356,-0.222653,-0.231692,-0.495171,-0.153248,-0.195052,-2.35845e-13,-0.0156606,-0.0156606,-0.373015,-0.218966,-0.226891,-1.05693,-0.0519339,-0.075637,-0.495171,-0.38439,-0.387104,-2.35845e-13,0.174797,0.174797,-0.373015,-0.245539,-0.23999,-1.05693,-0.0554292,-0.0818579,-0.437356,-0.51665,-0.514195,-2.35845e-13,0.24889,0.24889,-0.373015,-9.24767e-16,2.90999e-15,-1.05693,4.18846e-14,3.30529e-14,-0.437356,1.45298e-13,1.17887e-13,-0.495171,1.45113e-13,1.33021e-13
-1.03902,0.0393307,0.0213556,-0.426289,-0.168009,-0.170789,-0.48284,-0.135939,-0.135428,-2.29964e-13,-0.0131143,-0.0131143,-0.365385,-0.171526,-0.0132762,-0.426289,-0.194223,-0.227652,-0.48284,-0.14717,-0.191915,-2.29964e-13,-0.0168504,-0.0168504,-0.365385,-0.217069,-0.221937,-1.03902,-0.0594251,-0.073991,-0.48284,-0.374016,-0.377289,-2.29964e-13,0.171059,0.171059,-0.365385,-0.250009,-0.234868,-1.03902,-0.0667587,-0.0801878,-0.426289,-0.504269,-0.501369,-2.29964e-13,0.243301,0.243301,-0.365385,3.73484e-16,3.15761e-15,-1.03902,4.49866e-14,3.27267e-14,-0.426289,1.36151e-13,1.15372e-13,-0.48284,1.39084e-13,1.30143e-13
-1.0211,0.0336098,0.0209648,-0.415222,-0.174603,-0.166505,-0.470509,-0.137284,-0.13204,-2.24083e-13,-0.0127961,-0.0127961,-0.357754,-0.181886,-0.0143855,-0.415222,-0.165793,-0.223612,-0.470509,-0.141092,-0.188779,-2.24083e-13,-0.0180403,-0.0180403,-0.357754,-0.215173,-0.216983,-1.0211,-0.0669162,-0.0723449,-0.470509,-0.363642,-0.367474,-2.24083e-13,0.167322,0.167322,-0.357754,-0.254478,-0.229746,-1.0211,-0.0780881,-0.0785176,-0.415222,-0.491888,-0.488543,-2.24083e-13,0.237712,0.237712,-0.357754,1.67174e-15,3.40524e-15,-1.0211,4.80886e-14,3.24005e-14,-0.415222,1.27004e-13,1.12858e-13,-0.470509,1.33055e-13,1.27266e-13
-1.00318,0.0278889,0.020574,-0.404155,-0.181197,-0.162222,-0.458179,-0.138629,-0.128651,-2.18203e-13,-0.0124778,-0.0124778,-0.350124,-0.190646,-0.0154949,-0.404155,-0.137362,-0.219572,-0.458179,-0.135014,-0.185642,-2.18203e-13,-0.0192301,-0.0192301,-0.350124,-0.213024,-0.212029,-1.00318,-0.0744074,-0.0706988,-0.458179,-0.353268,-0.357659,-2.18203e-13,0.163585,0.163585,-0.350124,-0.258006,-0.224624,-1.00318,-0.0894176,-0.0768475,-0.404155,-0.479507,-0.475717,-2.18203e-13,0.232123,0.232123,-0.350124,2.8884e-15,3.65287e-15,-1.00318,5.11906e-14,3.20744e-14,-0.404155,1.17857e-13,1.10343e-13,-0.458179,1.27026e-13,1.24388e-13
-0.985269,0.022168,0.0201833,-0.393087,-0.187791,-0.157939,-0.445848,-0.139974,-0.125262,-2.12322e-13,-0.0121596,-0.0121596,-0.342493,-0.187149,-0.0166042,-0.393087,-0.108932,-0.215531,-0.445848,-0.128936,-0.182505,-2.12322e-13,-0.02042,-0.02042,-0.342493,-0.208936,-0.207075,-0.985269,-0.0818986,-0.0690527,-0.445848,-0.342894,-0.347845,-2.12322e-13,0.159847,0.159847,-0.342493,-0.254331,-0.219502,-0.985269,-0.100747,-0.0751773,-0.393087,-0.467126,-0.462891,-2.12322e-13,0.226535,0.226535,-0.342493,3.48004e-15,3.9005e-15,-0.985269,5.42926e-14,3.17482e-14,-0.393087,1.0871e-13,1.07828e-13,-0.445848,1.20996e-13,1.21511e-13
-0.967353,0.0164471,0.0197925,-0.38202,-0.194385,-0.153656,-0.433517,-0.141319,-0.121874,-2.06441e-13,-0.0118414,-0.0118414,-0.334862,-0.183653,-0.0177136,-0.38202,-0.080502,-0.211491,-0.433517,-0.122859,-0.179368,-2.06441e-13,-0.0216098,-0.0216098,-0.334862,-0.204848,-0.202122,-0.967353,-0.0893897,-0.0674066,-0.433517,-0.332519,-0.33803,-2.06441e-13,0.15611,0.15611,-0.334862,-0.250655,-0.214381,-0.967353,-0.112076,-0.0735072,-0.38202,-0.454744,-0.450065,-2.06441e-13,0.220946,0.220946,-0.334862,4.07168e-15,4.14813e-15,-0.967353,5.73946e-14,3.1422e-14,-0.38202,9.95628e-14,1.05314e-13,-0.433517,1.14967e-13,1.18633e-13
-0.949437,0.0107262,0.0194017,-0.370953,-0.200367,-0.149373,-0.421186,-0.142663,-0.118485,-2.0056e-13,-0.0115232,-0.0115232,-0.327232,-0.180157,-0.0188229,-0.370953,-0.0535713,-0.207451,-0.421186,-0.116781,-0.176231,-2.0056e-13,-0.0227996,-0.0227996,-0.327232,-0.20076,-0.197168,-0.949437,-0.0968809,-0.0657605,-0.421186,-0.322145,-0.328215,-2.0056e-13,0.152373,0.152373,-0.327232,-0.24698,-0.209259,-0.949437,-0.123406,-0.071837,-0.370953,-0.442329,-0.437239,-2.0056e-13,0.215357,0.215357,-0.327232,4.66332e-15,4.39576e-15,-0.949437,6.04966e-14,3.10958e-14,-0.370953,9.07277e-14,1.02799e-13,-0.421186,1.08938e-13,1.15755e-13
-0.931521,0.00500533,0.0190109,-0.359886,-0.199663,-0.145089,-0.408855,-0.144008,-0.115096,-1.94679e-13,-0.011205,-0.011205,-0.319601,-0.17666,-0.0199323,-0.359886,-0.0430217,-0.203411,-0.408855,-0.110703,-0.173094,-1.94679e-13,-0.0239895,-0.0239895,-0.319601,-0.196672,-0.192214,-0.931521,-0.104372,-0.0641145,-0.408855,-0.311771,-0.3184,-1.94679e-13,0.148635,0.148635,-0.319601,-0.243304,-0.204137,-0.931521,-0.134735,-0.0701668,-0.359886,-0.429534,-0.424413,-1.94679e-13,0.209768,0.209768,-0.319601,5.25496e-15,4.64338e-15,-0.931521,6.35986e-14,3.07697e-14,-0.359886,8.52999e-14,1.00284e-13,-0.408855,1.02909e-13,1.12878e-13
-0.913605,-0.000715574,0.0186201,-0.348819,-0.19896,-0.140806,-0.396524,-0.145353,-0.111708,-1.88798e-13,-0.0108868,-0.0108868,-0.311971,-0.173164,-0.0210416,-0.348819,-0.0324721,-0.19937,-0.396524,-0.104625,-0.169957,-1.88798e-13,-0.0251793,-0.0251793,-0.311971,-0.192584,-0.18726,-0.913605,-0.111863,-0.0624684,-0.396524,-0.301397,-0.308586,-1.88798e-13,0.144898,0.144898,-0.311971,-0.239629,-0.199015,-0.913605,-0.146065,-0.0684967,-0.348819,-0.416739,-0.411587,-1.88798e-13,0.204179,0.204179,-0.311971,5.8466e-15,4.89101e-15,-0.913605,6.67007e-14,3.04435e-14,-0.348819,7.9872e-14,9.77696e-14,-0.396524,9.68797e-14,1.1e-13
-0.895689,-0.00643648,0.0182294,-0.337751,-0.198257,-0.136523,-0.384194,-0.146698,-0.108319,-1.82918e-13,-0.0105686,-0.0105686,-0.30434,-0.169668,-0.022151,-0.337751,-0.0219225,-0.19533,-0.384194,-0.0985472,-0.16682,-1.82918e-13,-0.0263692,-0.0263692,-0.30434,-0.188497,-0.182306,-0.895689,-0.119354,-0.0608223,-0.384194,-0.291023,-0.298771,-1.82918e-13,0.141161,0.141161,-0.30434,-0.235953,-0.193894,-0.895689,-0.157394,-0.0668265,-0.337751,-0.403944,-0.398761,-1.82918e-13,0.19859,0.19859,-0.30434,6.43824e-15,5.13864e-15,-0.895689,6.98027e-14,3.01173e-14,-0.337751,7.44441e-14,9.52549e-14,-0.384194,9.08505e-14,1.07123e-13
-0.877773,-0.0121574,0.0178386,-0.326684,-0.197553,-0.13224,-0.371863,-0.148043,-0.10493,-1.77037e-13,-0.0102504,-0.0102504,-0.29671,-0.166171,-0.0232603,-0.326684,-0.0113729,-0.19129,-0.371863,-0.0924693,-0.163683,-1.77037e-13,-0.027559,-0.027559,-0.29671,-0.184409,-0.177352,-0.877773,-0.126846,-0.0591762,-0.371863,-0.280648,-0.288956,-1.77037e-13,0.137423,0.137423,-0.29671,-0.232278,-0.188772,-0.877773,-0.168724,-0.0651564,-0.326684,-0.391149,-0.385935,-1.77037e-13,0.193001,0.193001,-0.29671,7.02988e-15,5.38627e-15,-0.877773,7.29047e-14,2.97911e-14,-0.326684,6.90163e-14,9.27403e-14,-0.371863,8.48214e-14,1.04245e-13
-0.859857,-0.0178783,0.0174478,-0.315617,-0.19685,-0.127957,-0.359532,-0.149388,-0.101542,-1.71156e-13,-0.00993223,-0.00993223,-0.289079,-0.162675,-0.0243697,-0.315617,-0.000823347,-0.18725,-0.359532,-0.0863915,-0.160546,-1.71156e-13,-0.0287489,-0.0287489,-0.289079,-0.180321,-0.172398,-0.859857,-0.134337,-0.0575301,-0.359532,-0.270274,-0.279141,-1.71156e-13,0.133686,0.133686,-0.289079,-0.228602,-0.18365,-0.859857,-0.180053,-0.0634862,-0.315617,-0.378354,-0.373109,-1.71156e-13,0.187413,0.187413,-0.289079,7.62152e-15,5.6339e-15,-0.859857,7.60067e-14,2.9465e-14,-0.315617,6.35884e-14,9.02256e-14,-0.359532,7.87922e-14,1.01367e-13
-0.841941,-0.0235992,0.017057,-0.30455,-0.196147,-0.123673,-0.347201,-0.150732,-0.0981531,-1.65275e-13,-0.00961403,-0.00961403,-0.281449,-0.159179,-0.025479,-0.30455,0.00972625,-0.183209,-0.347201,-0.0803136,-0.15741,-1.65275e-13,-0.0299387,-0.0299387,-0.281449,-0.176233,-0.167444,-0.841941,-0.141828,-0.055884,-0.347201,-0.2599,-0.269327,-1.65275e-13,0.129949,0.129949,-0.281449,-0.224927,-0.178528,-0.841941,-0.191383,-0.061816,-0.30455,-0.365559,-0.360283,-1.65275e-13,0.181824,0.181824,-0.281449,8.21316e-15,5.88153e-15,-0.841941,7.91087e-14,2.91388e-14,-0.30455,5.81606e-14,8.7711e-14,-0.347201,7.27631e-14,9.84899e-14
-0.824025,-0.0276683,0.0166662,-0.293483,-0.195444,-0.11939,-0.33487,-0.152077,-0.0947645,-1.59394e-13,-0.00929582,-0.00929582,-0.273818,-0.155682,-0.0265884,-0.293483,0.0202758,-0.179169,-0.33487,-0.0742358,-0.154273,-1.59394e-13,-0.0311286,-0.0311286,-0.273818,-0.172145,-0.16249,-0.824025,-0.146095,-0.054238,-0.33487,-0.249526,-0.259512,-1.59394e-13,0.126211,0.126211,-0.273818,-0.221251,-0.173407,-0.824025,-0.19795,-0.0601459,-0.293483,-0.352764,-0.347457,-1.59394e-13,0.176235,0.176235,-0.273818,8.8048e-15,6.12915e-15,-0.824025,8.05733e-14,2.88126e-14,-0.293483,5.27327e-14,8.51963e-14,-0.33487,6.67339e-14,9.56123e-14
-0.806109,-0.0297842,0.0162755,-0.282416,-0.19474,-0.115107,-0.322539,-0.153422,-0.0913758,-1.53514e-13,-0.00897762,-0.00897762,-0.266187,-0.152186,-0.0276977,-0.282416,0.0308254,-0.175129,-0.322539,-0.0681579,-0.151136,-1.53514e-13,-0.0323184,-0.0323184,-0.266187,-0.168057,-0.157536,-0.806109,-0.146551,-0.0525919,-0.322539,-0.239152,-0.249697,-1.53514e-13,0.122474,0.122474,-0.266187,-0.217576,-0.168285,-0.806109,-0.198885,-0.0584757,-0.282416,-0.339969,-0.334631,-1.53514e-13,0.170646,0.170646,-0.266187,9.39644e-15,6.37678e-15,-0.806109,8.01019e-14,2.84864e-14,-0.282416,4.73048e-14,8.26817e-14,-0.322539,6.07047e-14,9.27347e-14
-0.788193,-0.0310138,0.0158847,-0.271348,-0.192753,-0.110824,-0.310208,-0.154767,-0.0879872,-1.47633e-13,-0.00865942,-0.00865942,-0.258557,-0.14869,-0.0288071,-0.271348,0.0383362,-0.171089,-0.310208,-0.0620801,-0.147999,-1.47633e-13,-0.0335083,-0.0335083,-0.258557,-0.163969,-0.152582,-0.788193,-0.145408,-0.0509458,-0.310208,-0.228777,-0.239882,-1.47633e-13,0.118737,0.118737,-0.258557,-0.2139,-0.163163,-0.788193,-0.197511,-0.0568056,-0.271348,-0.327109,-0.321805,-1.47633e-13,0.165057,0.165057,-0.258557,9.98808e-15,6.62441e-15,-0.788193,7.89451e-14,2.81603e-14,-0.271348,4.25824e-14,8.0167e-14,-0.310208,5.46756e-14,8.98571e-14
-0.770277,-0.030474,0.0154939,-0.260281,-0.187816,-0.106541,-0.297878,-0.156112,-0.0845985,-1.41752e-13,-0.00834122,-0.00834122,-0.250926,-0.145193,-0.0299164,-0.260281,0.0388626,-0.167048,-0.297878,-0.0560022,-0.144862,-1.41752e-13,-0.0346981,-0.0346981,-0.250926,-0.159882,-0.147629,-0.770277,-0.141075,-0.0492997,-0.297878,-0.218403,-0.230068,-1.41752e-13,0.114999,0.114999,-0.250926,-0.210225,-0.158041,-0.770277,-0.191528,-0.0551354,-0.260281,-0.314101,-0.308979,-1.41752e-13,0.159468,0.159468,-0.250926,1.05797e-14,6.87204e-15,-0.770277,7.64197e-14,2.78341e-14,-0.260281,3.94812e-14,7.76524e-14,-0.297878,4.86464e-14,8.69795e-14
-0.752361,-0.0299342,0.0151031,-0.249214,-0.182879,-0.102257,-0.285547,-0.157456,-0.0812099,-1.35871e-13,-0.00802301,-0.00802301,-0.243296,-0.141697,-0.0310258,-0.249214,0.0393889,-0.163008,-0.285547,-0.0499244,-0.141725,-1.35871e-13,-0.035888,-0.035888,-0.243296,-0.155794,-0.142675,-0.752361,-0.136742,-0.0476536,-0.285547,-0.208029,-0.220253,-1.35871e-13,0.111262,0.111262,-0.243296,-0.206549,-0.15292,-0.752361,-0.185545,-0.0534653,-0.249214,-0.301093,-0.296153,-1.35871e-13,0.153879,0.153879,-0.243296,1.11714e-14,7.11967e-15,-0.752361,7.38944e-14,2.75079e-14,-0.249214,3.63801e-14,7.51377e-14,-0.285547,4.26172e-14,8.41019e-14
-0.734444,-0.0293944,0.0147123,-0.238147,-0.177942,-0.0979741,-0.273216,-0.158801,-0.0778212,-1.2999e-13,-0.00770481,-0.00770481,-0.235665,-0.138201,-0.0321351,-0.238147,0.0399152,-0.158968,-0.273216,-0.0438466,-0.138588,-1.2999e-13,-0.0370778,-0.0370778,-0.235665,-0.151706,-0.137721,-0.734444,-0.132408,-0.0460075,-0.273216,-0.197655,-0.210438,-1.2999e-13,0.107525,0.107525,-0.235665,-0.202874,-0.147798,-0.734444,-0.179562,-0.0517951,-0.238147,-0.288084,-0.283327,-1.2999e-13,0.14829,0.14829,-0.235665,1.1763e-14,7.3673e-15,-0.734444,7.1369e-14,2.71817e-14,-0.238147,3.32789e-14,7.2623e-14,-0.273216,3.65881e-14,8.12243e-14
-0.716528,-0.0288545,0.0143216,-0.22708,-0.173005,-0.0936909,-0.260885,-0.160146,-0.0744325,-1.24109e-13,-0.00738661,-0.00738661,-0.228035,-0.134704,-0.0332445,-0.22708,0.0404415,-0.154927,-0.260885,-0.0377687,-0.135451,-1.24109e-13,-0.0382677,-0.0382677,-0.228035,-0.147618,-0.132767,-0.716528,-0.128075,-0.0443614,-0.260885,-0.187281,-0.200623,-1.24109e-13,0.103787,0.103787,-0.228035,-0.199198,-0.142676,-0.716528,-0.173579,-0.0501249,-0.22708,-0.275076,-0.270501,-1.24109e-13,0.142702,0.142702,-0.228035,1.23546e-14,7.61492e-15,-0.716528,6.88437e-14,2.68555e-14,-0.22708,3.01778e-14,7.01084e-14,-0.260885,3.05589e-14,7.83467e-14
-0.698612,-0.0283147,0.0139308,-0.216013,-0.168068,-0.0894077,-0.248554,-0.161491,-0.0710439,-1.18229e-13,-0.0070684,-0.0070684,-0.220404,-0.131208,-0.0343538,-0.216013,0.0409679,-0.150887,-0.248554,-0.0316909,-0.132314,-1.18229e-13,-0.0394575,-0.0394575,-0.220404,-0.14353,-0.127813,-0.698612,-0.123742,-0.0427154,-0.248554,-0.176906,-0.190809,-1.18229e-13,0.10005,0.10005,-0.220404,-0.195523,-0.137554,-0.698612,-0.167595,-0.0484548,-0.216013,-0.262068,-0.257675,-1.18229e-13,0.137113,0.137113,-0.220404,1.29463e-14,7.86255e-15,-0.698612,6.63184e-14,2.65294e-14,-0.216013,2.70766e-14,6.75937e-14,-0.248554,2.45297e-14,7.54692e-14
