parameter,value,se_lin,rse_lin
Cl_pop,5.29509907124232,0.301591317859756,5.69566902907819
beta_Cl_logtCLCRMLMIN,0.614799031741647,0.245765046054301,39.9748589971068
V1_pop,16.2260811680941,1.8862818774979,11.6249996407448
Q_pop,11.2367024687653,2.82243257542781,25.1179790803694
V2_pop,26.5731460711656,3.43023406660601,12.9086486689212
omega_Cl,0.209957296051708,0.0403352801453298,19.211182894733
omega_V1,0.340964331811721,0.0912665122025021,26.7671728938788
omega_Q,0.833366426976654,0.175536596122595,21.0635550509779
omega_V2,0.307250451827454,0.118927525840576,38.7070304154877
corr_V2_V1,0.998595578644318,0.495983645425355,49.6681195102723
a1,0.306343702701712,0.0224935561157937,7.3425880530326
a2,0.0642052011975787,0.00627772561344642,9.77759666873089
