iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1571.77,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1546.57,1,4.91982,29.965,13.8412,59.0348,0.974679,0.974679,0.974679,1.04247,0.974679,0.974679
3,1530.61,1,4.65489,25.4067,13.6794,88.2076,0.95,0.95,0.95,1.04211,0.95,0.95
4,1520.71,1,4.07035,24.1738,14.0559,111.953,0.925945,0.925945,0.925945,1.01573,0.925945,0.925945
5,1507.57,1,4.22961,26.4202,11.5752,109.866,0.9025,0.9025,0.9025,0.990009,0.9025,0.9025
6,1496.47,1,4.30969,22.972,9.15532,108.097,0.879648,0.879648,0.884209,0.964941,0.879648,0.879648
7,1491.21,1,4.04656,28.2781,8.74154,100.107,0.857375,0.857375,0.934391,0.940508,0.857375,0.857375
8,1473.72,1,4.14329,28.9478,8.15417,93.0438,0.835666,0.835666,0.910732,0.916694,0.835666,0.835666
9,1477.57,1,4.46518,29.9434,6.59824,91.065,0.814506,0.814506,1.01904,0.939823,0.814506,0.814506
10,1459.92,1,4.03912,29.5903,7.45832,108.426,0.793882,0.793882,0.993241,0.971352,0.793882,0.793882
11,1445.77,1,4.21101,30.3164,6.32409,111.394,0.773781,0.773781,0.968092,0.97761,0.773781,0.773781
12,1427.54,1,4.09944,29.0895,5.64874,113.719,0.754188,0.754188,0.943579,0.952856,0.754188,0.754188
13,1427.03,1,3.79843,25.4836,6.92057,142.076,0.735092,0.735092,0.919687,0.928729,0.735092,0.735092
14,1417.43,1,3.69528,27.5983,6.65546,135.977,0.716479,0.716479,1.03292,0.915698,0.716479,0.716479
15,1397.25,1,3.47754,23.9285,6.97933,152.896,0.698337,0.698337,1.00677,0.892512,0.698337,0.698337
16,1395.13,1,3.74066,27.052,8.12797,145.137,0.680655,0.680655,0.981274,0.869913,0.680655,0.680655
17,1376.99,1,4.15948,23.1588,7.26911,139.488,0.66342,0.66342,0.956428,0.847886,0.66342,0.66342
18,1369.1,1,4.16215,22.7705,6.88102,116.388,0.646622,0.646622,0.93221,0.945586,0.646622,0.646622
19,1353.12,1,4.21337,23.5387,6.15375,126.992,0.630249,0.630249,0.908606,0.929867,0.630249,0.630249
20,1341.79,1,4.31651,24.4765,6.0578,125.851,0.614291,0.614291,0.8856,0.915435,0.614291,0.614291
21,1333.01,1,4.10567,23.2228,6.5175,130.22,0.598737,0.598737,0.863176,0.892256,0.598737,0.598737
22,1321.88,1,3.78004,23.1182,5.77683,151.397,0.583577,0.583577,0.84132,0.869664,0.583577,0.583577
23,1318.76,1,3.92497,21.5238,6.15675,152.571,0.5688,0.5688,0.820017,0.847643,0.5688,0.5688
24,1300.89,1,3.94277,23.6785,5.93782,161.855,0.554398,0.554398,0.799254,0.82618,0.554398,0.554398
25,1293.09,1,3.97146,23.1228,6.04655,140.511,0.54036,0.54036,0.779016,0.828046,0.54036,0.54036
26,1274.49,1,3.83318,23.4312,5.34722,157.855,0.526678,0.526678,0.759291,0.807079,0.526678,0.526678
27,1274.77,1,3.89625,23.3285,5.92025,150.813,0.513342,0.513342,0.801543,0.794421,0.513342,0.513342
28,1259.6,1,4.05275,23.9681,5.57535,144.032,0.500344,0.500344,0.781247,0.810522,0.500344,0.500344
29,1250.33,1,3.99126,23.4325,5.30847,137.865,0.487675,0.487675,0.761466,0.820829,0.487675,0.487675
30,1224.14,1,4.11445,25.0563,5.10664,134.78,0.475327,0.475327,0.742185,0.800045,0.475327,0.475327
31,1232.11,1,4.1305,25.6636,4.30825,137.098,0.463291,0.463291,0.723392,0.779788,0.463291,0.463291
32,1214.3,1,3.97318,24.1152,4.55258,141.943,0.45156,0.45156,0.705076,0.839752,0.45156,0.45156
33,1212.85,1,3.88876,23.5256,4.54296,142.692,0.440127,0.440127,0.687223,0.820665,0.440127,0.440127
34,1199.86,1,4.08086,24.6925,5.05386,135.787,0.428982,0.428982,0.669822,0.799885,0.428982,0.428982
35,1186.16,1,4.17458,23.4937,4.68585,131.578,0.41812,0.41812,0.652862,0.779632,0.41812,0.41812
36,1182.73,1,3.97151,23.7805,5.40652,137.95,0.407533,0.407533,0.639692,0.766751,0.407533,0.407533
37,1177.08,1,3.95343,25.028,5.12697,153.531,0.397214,0.397214,0.747516,0.747336,0.397214,0.397214
