simulations,OFV
500,1055.08
1000,1054.72
1500,1053.75
2000,1053.85
2500,1054.05
3000,1053.7
3500,1053.73
4000,1053.71
4500,1053.83
5000,1053.83
5500,1053.67
6000,1053.69
6500,1053.52
7000,1053.64
7500,1053.68
8000,1053.71
8500,1053.91
9000,1053.8
9500,1053.77
10000,1053.71
10500,1053.68
11000,1053.77
11500,1053.65
12000,1053.55
12500,1053.54
13000,1053.5
13500,1053.45
14000,1053.52
14500,1053.38
15000,1053.41
15500,1053.46
16000,1053.5
16500,1053.44
17000,1053.34
17500,1053.34
18000,1053.29
18500,1053.41
19000,1053.32
19500,1053.32
20000,1053.29
20500,1053.36
21000,1053.15
21500,1053.17
22000,1053.15
22500,1053.11
23000,1053.02
23500,1053.02
24000,1053
24500,1053.01
25000,1053.02
25500,1053.02
26000,1052.98
26500,1052.98
27000,1053
27500,1052.97
28000,1052.99
28500,1053.01
29000,1053.06
29500,1053.11
30000,1053.18
