simulations,OFV
500,1500.63
1000,1498.42
1500,1498.46
2000,1498.86
2500,1499.03
3000,1499.63
3500,1499.87
4000,1499.87
4500,1500.05
5000,1499.97
5500,1500.03
6000,1500
6500,1500.13
7000,1500.2
7500,1500.31
8000,1500.25
8500,1500.24
9000,1500.14
9500,1500.12
10000,1500.18
10500,1500.24
11000,1500.31
11500,1500.27
12000,1500.23
12500,1500.28
13000,1500.29
13500,1500.36
14000,1500.35
14500,1500.31
15000,1500.36
15500,1500.36
16000,1500.3
16500,1500.29
17000,1500.26
17500,1500.29
18000,1500.24
18500,1500.28
19000,1500.24
19500,1500.19
20000,1500.18
20500,1500.13
21000,1500.03
21500,1499.98
22000,1499.96
22500,1499.92
23000,1499.9
23500,1499.93
24000,1499.87
24500,1499.87
25000,1499.87
25500,1499.9
26000,1499.86
26500,1499.85
27000,1499.82
27500,1499.82
28000,1499.82
28500,1499.8
29000,1499.75
29500,1499.77
30000,1499.78
