simulations,OFV
500,942.912
1000,944.457
1500,944.052
2000,942.589
2500,942.288
3000,941.664
3500,941.547
4000,941.607
4500,941.728
5000,941.918
5500,941.621
6000,941.95
6500,941.464
7000,941.723
7500,941.496
8000,941.705
8500,941.834
9000,941.533
9500,941.349
10000,941.144
10500,940.979
11000,940.986
11500,940.833
12000,940.572
12500,940.292
13000,940.087
13500,939.931
14000,939.907
14500,939.758
15000,939.746
15500,939.734
16000,939.859
16500,939.718
17000,939.803
17500,939.89
18000,939.571
18500,939.714
19000,939.635
19500,939.62
20000,939.391
20500,939.326
21000,939.194
21500,939.272
22000,939.397
22500,939.436
23000,939.037
23500,938.826
24000,938.751
24500,938.752
25000,938.778
25500,938.674
26000,938.639
26500,938.675
27000,938.666
27500,938.705
28000,938.673
28500,938.706
29000,938.805
29500,938.863
30000,938.893
