iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1408.29,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1387.59,1,5.37441,25.8628,7.38219,31.8436,0.974679,0.974679,1.05463,0.974679,0.998761,0.974679,0.974679
3,1387.32,1,5.6771,27.4386,7.33389,34.0577,0.95,0.95,1.12917,0.95,0.998761,0.95,0.95
4,1372.51,1,5.54698,27.0682,6.76498,33.4579,0.925945,0.925945,1.18173,0.925945,0.998761,0.925945,0.925945
5,1362.71,1,5.08009,30.8359,4.92469,37.978,0.9025,0.9025,1.1518,0.9025,0.998761,0.9025,0.9025
6,1347.2,1,5.20248,32.5019,5.03095,39.8395,0.879648,0.879648,1.17772,0.879648,0.998761,0.879648,0.879648
7,1334.64,1,5.20634,30.0239,5.55435,36.7336,0.857375,0.857375,1.1479,0.857375,0.998761,0.857375,0.857375
8,1323.46,1,5.31924,32.0295,5.65166,38.7729,0.835666,0.835666,1.11883,0.835666,0.998761,0.835666,0.835666
9,1326.61,1,5.44743,35.3951,5.11041,42.92,0.814506,0.814506,1.0905,0.814506,0.998761,0.814506,0.814506
10,1306.49,1,5.22432,30.6474,5.16714,37.1135,0.793882,0.793882,1.06289,0.793882,0.998761,0.793882,0.793882
11,1290.91,1,5.62576,28.9332,4.96452,34.7934,0.773781,0.773781,1.10959,0.773781,0.998761,0.773781,0.773781
12,1275,1,5.63878,25.8782,5.20247,31.1196,0.754188,0.754188,1.08149,0.754188,0.998761,0.754188,0.754188
13,1277.41,1,5.61218,27.0134,6.00426,32.5969,0.735092,0.735092,1.05515,0.735092,0.998761,0.735092,0.735092
14,1262.76,1,5.49238,26.8637,5.51027,32.4687,0.716479,0.716479,1.18098,0.716479,0.998761,0.716479,0.716479
15,1252.72,1,5.72226,26.0132,6.11549,31.539,0.698337,0.698337,1.28699,0.698337,0.998761,0.698337,0.698337
16,1246.9,1,5.42058,25.0191,5.65792,30.4493,0.680655,0.680655,1.4218,0.680655,0.998761,0.680655,0.680655
17,1229.74,1,5.63985,27.4358,4.82186,33.3552,0.66342,0.66342,1.3858,0.66342,0.998761,0.66342,0.66342
18,1223.47,1,5.64526,25.5882,4.58313,31.1847,0.646622,0.646622,1.35071,0.646622,0.998761,0.646622,0.646622
19,1215.7,1,5.65474,25.4165,4.92616,30.8018,0.630249,0.630249,1.4385,0.630249,0.998761,0.630249,0.630249
20,1200.92,1,5.83865,25.628,7.13558,31.1857,0.614291,0.614291,1.40208,0.614291,0.998761,0.614291,0.614291
21,1197.34,1,5.71865,23.7685,7.95031,29.2394,0.598737,0.598737,1.39061,0.598737,0.998761,0.598737,0.598737
22,1179.55,1,5.87793,23.9291,7.76733,29.5657,0.583577,0.583577,1.3554,0.583577,0.998761,0.583577,0.583577
23,1173.08,1,5.65846,24.0645,6.55264,29.9269,0.5688,0.5688,1.40207,0.5688,0.998761,0.5688,0.5688
24,1154.34,1,5.75401,24.9074,5.67881,30.8353,0.554398,0.554398,1.36657,0.554398,0.998761,0.554398,0.554398
25,1148.82,1,5.71327,22.5885,7.18785,27.9328,0.54036,0.54036,1.33196,0.54036,0.998761,0.54036,0.54036
26,1140.43,1,5.74915,24.5503,7.04679,30.3385,0.526678,0.526678,1.54112,0.526678,0.998761,0.526678,0.526678
27,1133.5,1,5.88287,25.7003,7.32949,31.6245,0.513342,0.513342,1.56175,0.513342,0.998761,0.513342,0.513342
28,1122.2,1,5.90601,26.0091,6.56359,31.8448,0.500344,0.500344,1.5222,0.500344,0.998761,0.500344,0.500344
29,1104.83,1,5.88351,25.6701,5.3393,31.1752,0.487675,0.487675,1.58511,0.487675,0.998761,0.487675,0.487675
30,1096.26,1,5.82481,25.9188,5.38219,31.4719,0.475327,0.475327,1.54497,0.475327,0.998761,0.475327,0.475327
31,1098.38,1,5.78376,25.6441,4.93147,30.9739,0.463291,0.463291,1.5536,0.463291,0.998761,0.463291,0.463291
32,1076.16,1,5.64881,23.6823,5.60448,28.6446,0.45156,0.45156,1.51426,0.45156,0.998761,0.45156,0.45156
33,1067.06,1,5.67562,23.4858,4.30037,28.3575,0.440127,0.440127,1.47592,0.440127,0.998761,0.440127,0.440127
34,1061.76,1,5.56838,24.9427,4.72682,30.1734,0.428982,0.428982,1.43855,0.428982,0.998761,0.428982,0.428982
35,1051.51,1,5.67733,24.8026,5.08837,30.0329,0.41812,0.41812,1.40212,0.41812,0.998761,0.41812,0.41812
36,1037.91,1,5.81302,24.1783,6.86808,29.3342,0.407533,0.407533,1.36662,0.407533,0.998761,0.407533,0.407533
37,1029.59,1,5.7848,23.975,6.38027,28.9629,0.397214,0.397214,1.33201,0.397214,0.998761,0.397214,0.397214
38,1014.79,1,5.73555,23.6272,5.67667,28.4835,0.387157,0.387157,1.29829,0.387157,0.998761,0.387157,0.387157
39,1001.39,1,5.65001,23.5519,5.62417,28.4376,0.377354,0.377354,1.26541,0.377354,0.998761,0.377354,0.377354
40,1003.97,1,5.68485,23.8658,5.7799,28.7762,0.367799,0.367799,1.23337,0.367799,0.998761,0.367799,0.367799
41,994.931,1,5.60305,22.8331,5.47552,27.6194,0.358486,0.358486,1.20214,0.358486,0.998761,0.358486,0.358486
42,978.49,1,5.80083,23.3481,5.34163,28.3122,0.349409,0.349409,1.1717,0.349409,0.998761,0.349409,0.349409
43,972.237,1,5.62837,23.565,5.36676,28.561,0.340562,0.340562,1.23918,0.340562,0.998761,0.340562,0.340562
44,968.053,1,5.7202,24.8195,5.15369,30.145,0.331938,0.331938,1.2078,0.331938,0.998761,0.331938,0.331938
45,959.381,1,5.65909,24.2938,4.7837,29.5077,0.323534,0.323534,1.22372,0.323534,0.998761,0.323534,0.323534
46,947.492,1,5.81308,23.589,5.17663,28.729,0.315341,0.315341,1.19274,0.315341,0.998761,0.315341,0.315341
47,937.171,1,5.7632,23.76,5.35881,28.9831,0.307357,0.307357,1.16254,0.307357,0.998761,0.307357,0.307357
48,932.096,1,5.73761,22.9181,5.63844,27.9598,0.299574,0.299574,1.19195,0.299574,0.998761,0.299574,0.299574
49,930.166,1,5.74295,22.9823,5.92597,27.9475,0.291989,0.291989,1.16176,0.291989,0.998761,0.291989,0.291989
50,928.762,1,5.72074,23.2071,4.83341,28.2527,0.284596,0.284596,1.13235,0.284596,0.998761,0.284596,0.284596
51,920.814,1,5.73925,24.0921,4.16537,29.2413,0.27739,0.27739,1.14503,0.27739,0.998761,0.27739,0.27739
52,909.403,1,5.6816,24.9124,4.13209,30.2398,0.270366,0.270366,1.11604,0.270366,0.998761,0.270366,0.270366
53,906.246,1,5.63678,24.58,4.06112,29.9036,0.26352,0.26352,1.08778,0.26352,0.998761,0.26352,0.26352
54,896.612,1,5.80273,24.7028,3.83483,30.0671,0.256848,0.256848,1.06023,0.256848,0.998761,0.256848,0.256848
55,880.171,1,5.72459,24.223,3.9192,29.5354,0.250344,0.250344,1.03339,0.250344,0.998761,0.250344,0.250344
56,874.803,1,5.70314,23.8566,4.16982,29.0003,0.244005,0.244005,1.01857,0.244005,0.998761,0.244005,0.244005
57,872.031,1,5.65159,23.9381,4.0296,29.1743,0.237827,0.237827,1.06794,0.237827,0.998761,0.237827,0.237827
58,865.172,1,5.62186,23.8446,3.85431,29.0651,0.231805,0.23189,1.0409,0.232031,0.998761,0.231805,0.231805
59,867.937,1,5.58516,23.382,3.85276,28.521,0.225936,0.226018,1.01454,0.226156,0.998761,0.225936,0.225936
60,864.304,1,5.66458,23.3853,4.40119,28.4885,0.220215,0.221048,0.988852,0.221705,0.998761,0.220215,0.220215
61,860.903,1,5.6743,23.5925,3.91979,28.7969,0.214639,0.215451,0.963814,0.216755,0.998761,0.214639,0.215479
62,862.577,1,5.66786,23.2331,4.22816,28.36,0.209204,0.217881,0.939409,0.22011,0.998761,0.209204,0.21761
63,856.401,1,5.70832,23.9318,3.82824,29.2137,0.203907,0.214005,0.915623,0.217643,0.998761,0.208331,0.21232
64,860.118,1,5.64322,24.0354,3.84154,29.2643,0.198744,0.230352,0.918617,0.233188,0.998761,0.210003,0.215369
