simulations,OFV
500,968.504
1000,969.674
1500,968.341
2000,966.294
2500,966.872
3000,966.491
3500,966.111
4000,966.259
4500,966.396
5000,966.355
5500,966.361
6000,966.712
6500,966.205
7000,966.171
7500,965.863
8000,966.075
8500,966.329
9000,966.072
9500,965.885
10000,965.644
10500,965.547
11000,965.507
11500,965.333
12000,965.095
12500,965.207
13000,964.932
13500,964.833
14000,964.775
14500,964.812
15000,964.884
15500,964.708
16000,964.841
16500,964.805
17000,964.915
17500,964.953
18000,964.685
18500,964.847
19000,964.684
19500,964.627
20000,964.37
20500,964.33
21000,964.124
21500,964.206
22000,964.287
22500,964.255
23000,964.073
23500,964.031
24000,964.016
24500,963.957
25000,964.033
25500,964.023
26000,963.97
26500,963.969
27000,963.913
27500,963.95
28000,964.065
28500,964.058
29000,964.149
29500,964.198
30000,964.286
