iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1468.77,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1446.14,1,4.6212,23.3132,8.36351,29.0831,0.974679,0.974679,1.04996,0.974679,0.998761,0.974679,0.974679
3,1435.09,1,5.38039,20.7136,9.01185,26.1096,0.95,0.95,1.08412,0.95,0.998761,0.95,0.95
4,1427.68,1,4.40543,22.8425,11.1325,28.8157,0.925945,0.925945,1.14332,0.925945,0.998761,0.925945,0.925945
5,1419.83,1,4.35092,23.4933,8.71775,29.3405,0.9025,0.9025,1.16337,0.9025,0.998761,0.9025,0.9025
6,1409.47,1,4.51889,21.5804,10.1706,27.0451,0.879648,0.879648,1.18724,0.879648,0.998761,0.879648,0.879648
7,1397.66,1,4.40608,22.4042,11.727,28.0104,0.857375,0.857375,1.15718,0.857375,0.998761,0.857375,0.857375
8,1387.05,1,4.56278,23.9817,11.771,29.8226,0.835666,0.835666,1.12788,0.835666,0.998761,0.835666,0.835666
9,1374.9,1,4.81691,26.8156,10.5072,33.2164,0.814506,0.814506,1.16496,0.814506,0.998761,0.814506,0.814506
10,1356.54,1,5.03727,24.4364,8.70823,30.3061,0.793882,0.793882,1.13546,0.793882,0.998761,0.793882,0.793882
11,1341.98,1,5.03416,26.3284,8.799,32.5474,0.773781,0.773781,1.10671,0.773781,0.998761,0.773781,0.773781
12,1330.44,1,5.00549,26.0173,9.03738,32.1365,0.754188,0.754188,1.07869,0.754188,0.998761,0.754188,0.754188
13,1332.02,1,5.24883,23.8506,9.91869,29.5466,0.735092,0.735092,1.09358,0.735092,0.998761,0.735092,0.735092
14,1321.3,1,4.85859,26.5453,8.54815,33.1936,0.716479,0.716479,1.23537,0.716479,0.998761,0.716479,0.716479
15,1306.1,1,4.95202,25.1977,11.3385,31.4615,0.698337,0.698337,1.28676,0.698337,0.998761,0.698337,0.698337
16,1309.64,1,4.77394,20.8824,13.0145,26.0438,0.680655,0.680655,1.51246,0.680655,0.998761,0.680655,0.680655
17,1291.23,1,4.74041,21.5628,11.5778,26.9713,0.66342,0.66342,1.47416,0.66342,0.998761,0.66342,0.66342
18,1275.8,1,4.9565,25.4447,9.95826,31.704,0.646622,0.646622,1.43684,0.646622,0.998761,0.646622,0.646622
19,1269.77,1,4.83542,25.6625,10.2855,31.6962,0.630249,0.630249,1.43777,0.630249,0.998761,0.630249,0.630249
20,1265.08,1,5.07788,25.1776,12.2187,31.1438,0.614291,0.614291,1.40137,0.614291,0.998761,0.614291,0.614291
