iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1509.85,1,7.8892,6.10874,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1498.01,1,4.89352,8.67416,33.9108,11.8618,0.974679,0.974679,0.596467,0.998761,1.46202,1.51617,1.46202,1.16962
3,1483.81,1,4.9448,9.10022,30.4164,11.0648,0.95,0.95,0.866557,0.998761,1.425,1.57779,1.425,1.14
4,1476.47,1,4.68162,11.1237,29.4144,10.8071,0.925945,0.925945,0.88642,0.998761,1.38892,1.65093,1.38892,1.11113
5,1467.34,1,4.4686,8.54851,35.2096,12.4833,0.9025,0.9025,1.18931,0.998761,1.35375,1.61711,1.35375,1.083
6,1456.07,1,4.36362,9.03127,38.6221,13.4967,0.879648,0.879648,0.940449,0.998761,1.31947,1.57616,1.31947,1.05558
7,1444.51,1,4.65443,9.91396,41.2415,14.0896,0.857375,0.857375,0.907848,0.998761,1.28606,1.63526,1.28606,1.02885
8,1427.81,1,4.67573,8.94642,39.8479,13.7593,0.835666,0.835666,0.621582,0.998761,1.2535,1.60803,1.2535,1.0028
9,1416.93,1,5.04887,8.7289,47.5512,15.9745,0.814506,0.814506,0.601833,0.998761,1.22176,1.56732,1.22176,0.977407
10,1409.41,1,5.21657,6.38985,39.8982,13.9982,0.793882,0.793882,0.522309,0.998761,1.19082,1.62822,1.19082,0.952659
11,1400.41,1,5.25135,5.25092,42.0961,14.5615,0.773781,0.773781,0.597387,0.998761,1.16067,1.58699,1.16067,0.928537
12,1384.45,1,5.2414,4.73751,36.7758,13.0745,0.754188,0.754188,0.608932,0.998761,1.13128,1.54681,1.13128,0.905026
13,1371.17,1,5.44378,7.95755,33.9032,12.2479,0.735092,0.735092,0.444487,0.998761,1.10264,1.50764,1.10264,0.88211
14,1362.23,1,5.13679,7.44267,34.7115,12.3671,0.716479,0.716479,0.402662,0.998761,1.07472,1.64624,1.07472,0.859775
15,1350.45,1,5.11096,8.25297,32.9637,11.9112,0.698337,0.698337,0.565518,0.998761,1.04751,1.6707,1.04751,0.838005
16,1344.63,1,5.0477,8.57531,32.2229,11.7736,0.680655,0.680655,0.635047,0.998761,1.02098,1.66119,1.02098,0.816786
17,1325.96,1,5.07495,7.00972,35.2885,12.8334,0.66342,0.66342,0.51708,0.998761,0.995131,1.61913,0.995131,0.796105
18,1319.91,1,5.31075,7.47184,36.6445,13.1928,0.646622,0.646622,0.426252,0.998761,0.969933,1.59324,0.969933,0.775947
19,1306.17,1,4.99752,6.72995,33.0947,12.0763,0.630249,0.630249,0.396707,0.998761,0.945374,1.75252,0.945374,0.756299
20,1295.08,1,5.27394,7.28852,30.688,11.3664,0.614291,0.614291,0.503419,0.998761,0.921437,1.70814,0.921437,0.737149
21,1289.98,1,5.39654,9.2621,29.011,10.95,0.598737,0.598737,0.305349,0.998761,0.898105,1.66489,0.898105,0.718484
22,1275.58,1,5.19925,7.89233,32.025,11.9266,0.583577,0.583577,0.190934,0.998761,0.875365,1.62273,0.875365,0.700292
23,1262.22,1,5.10034,5.92476,31.6691,11.9167,0.5688,0.5688,0.493187,0.998761,0.8532,1.58165,0.8532,0.68256
24,1244.09,1,5.42005,4.47723,31.7498,11.8318,0.554398,0.554398,0.505522,0.998761,0.831597,1.5416,0.831597,0.665277
25,1240.45,1,5.35198,4.00724,31.5919,11.712,0.54036,0.54036,0.485284,0.998761,0.81054,1.50256,0.81054,0.648432
26,1226.49,1,5.33547,3.85572,33.1199,12.2373,0.526678,0.526678,0.275135,0.998761,0.790017,1.46452,0.790017,0.632013
27,1222.15,1,5.51356,4.08638,36.344,13.1229,0.513342,0.513342,0.32705,0.998761,0.770013,1.46083,0.770013,0.61601
28,1201.88,1,5.5569,3.98838,34.2336,12.4255,0.500344,0.500344,0.378764,0.998761,0.750516,1.45158,0.750516,0.600413
29,1192.46,1,5.46927,4.20358,32.3034,11.8334,0.487675,0.487675,0.373751,0.998761,0.731512,1.59837,0.731512,0.58521
30,1175.07,1,5.52054,4.91409,31.7998,11.6255,0.475327,0.475327,0.458737,0.998761,0.71299,1.5579,0.71299,0.570392
31,1175.29,1,5.54312,3.77716,31.9785,11.6101,0.463291,0.463291,0.399681,0.998761,0.694937,1.51846,0.694937,0.555949
32,1162.79,1,5.33596,2.70613,30.5213,11.1528,0.45156,0.45156,0.531989,0.998761,0.677341,1.48001,0.677341,0.541873
33,1150.92,1,5.1966,2.51749,29.396,10.777,0.440127,0.440127,0.540053,0.998761,0.66019,1.44253,0.66019,0.528152
34,1140.43,1,5.27593,2.12472,28.6863,10.5601,0.428982,0.428982,0.625285,0.998761,0.643474,1.40601,0.643474,0.514779
35,1131.79,1,5.28489,2.47487,29.8304,10.8855,0.41812,0.41812,0.52709,0.998761,0.627181,1.40349,0.627181,0.501744
36,1122.89,1,5.425,3.01884,30.3007,11.0485,0.407533,0.407533,0.537205,0.998761,0.6113,1.36795,0.6113,0.48904
37,1116.17,1,5.36369,3.01392,29.3291,10.7223,0.397214,0.397214,0.489261,0.998761,0.595821,1.36087,0.595821,0.476657
38,1103.2,1,5.40806,2.66878,30.3778,11.0081,0.387157,0.387157,0.512946,0.998761,0.580735,1.32642,0.580735,0.464588
39,1080.92,1,5.48504,3.64128,31.5871,11.4117,0.377354,0.377354,0.428011,0.998761,0.56603,1.29283,0.56603,0.452824
40,1084.87,1,5.37023,3.43497,31.8603,11.5002,0.367799,0.367799,0.402763,0.998761,0.551698,1.28469,0.551698,0.441359
41,1072.29,1,5.47176,3.70949,31.1631,11.3096,0.358486,0.358486,0.423461,0.998761,0.537729,1.25216,0.537729,0.430183
42,1056.49,1,5.37846,3.42706,31.3805,11.4313,0.349409,0.349409,0.506329,0.998761,0.524113,1.22046,0.524113,0.419291
43,1047.97,1,5.36541,4.36824,30.8716,11.2906,0.340562,0.340562,0.419757,0.998761,0.510842,1.18955,0.510842,0.408674
44,1031.32,1,5.4465,3.96251,30.2998,11.1489,0.331938,0.331938,0.413138,0.998761,0.497908,1.15943,0.497908,0.398326
