simulations,OFV
500,942.537
1000,944.158
1500,943.001
2000,941.596
2500,942.206
3000,942.771
3500,942.312
4000,942.223
4500,942.322
5000,942.152
5500,942.019
6000,942.128
6500,941.733
7000,941.938
7500,941.618
8000,941.803
8500,941.963
9000,941.722
9500,941.553
10000,941.493
10500,941.297
11000,941.367
11500,941.269
12000,941.136
12500,941.248
13000,941.127
13500,940.93
14000,940.85
14500,940.834
15000,940.838
15500,940.741
16000,940.841
16500,940.674
17000,940.781
17500,940.939
18000,940.837
18500,940.933
19000,940.843
19500,940.756
20000,940.685
20500,940.474
21000,940.432
21500,940.474
22000,940.574
22500,940.611
23000,940.45
23500,940.382
24000,940.402
24500,940.42
25000,940.436
25500,940.363
26000,940.327
26500,940.358
27000,940.291
27500,940.331
28000,940.395
28500,940.376
29000,940.454
29500,940.497
30000,940.539
