Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
2.61881,0.201912,8.96798,0.00644234,2.26738,0.11845,12.7081,0.00312731,All
3.00205,0.0201912,11.3702,0.0128847,4.4232,0.071788,15.1825,0.0156366,All
3.38529,0.181721,13.7725,0.0450964,6.57902,0.0933244,17.6568,0.0312731,All
3.76853,0,16.1748,0.0450964,8.73484,0.104093,20.1312,0.0594189,All
4.15178,0,18.577,0.074087,10.8907,0.0251258,22.6055,0.0844375,All
4.53502,0.201912,20.9793,0.0676446,13.0465,0.0323046,25.0799,0.0594189,All
4.91826,0.484589,23.3815,0.10952,15.2023,0.017947,27.5543,0.0594189,All
5.3015,0.323059,25.7838,0.0515387,17.3581,0.017947,30.0286,0.050037,All
5.68474,0.282677,28.1861,0.019327,19.5139,0.0107682,32.503,0.0406551,All
6.06798,0.524972,30.5883,0.00966352,21.6697,0,34.9773,0.0250185,All
6.45122,0.464398,32.9906,0.00322117,23.8256,0.0035894,37.4517,0.00312731,All
6.83446,0.141338,35.3929,0.00644234,25.9814,0.0071788,39.9261,0.00625463,All
