simulations,OFV
500,1447.47
1000,1447.26
1500,1447.58
2000,1447.33
2500,1448.62
3000,1448.65
3500,1448.23
4000,1448.3
4500,1448.68
5000,1448.13
5500,1448.3
6000,1448.64
6500,1448.44
7000,1448.12
7500,1448.51
8000,1448.63
8500,1448.93
9000,1448.78
9500,1448.57
10000,1448.14
10500,1448
11000,1448.14
11500,1448.3
12000,1447.68
12500,1446.99
13000,1446.93
13500,1446.98
14000,1447.05
14500,1447.04
15000,1447.18
15500,1447.04
16000,1447.2
16500,1447.15
17000,1447.21
17500,1447.27
18000,1447.18
18500,1447.35
19000,1447
19500,1446.93
20000,1446.84
20500,1446.85
21000,1446.67
21500,1446.74
22000,1446.86
22500,1446.71
23000,1446.63
23500,1446.68
24000,1446.69
24500,1446.52
25000,1446.63
25500,1446.71
26000,1446.52
26500,1446.6
27000,1446.63
27500,1446.67
28000,1446.79
28500,1446.81
29000,1446.9
29500,1446.99
30000,1447.07
