Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,Q_vs_fi_abscissa,Q_vs_fi_spline,Q_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q_abscissa,fi_vs_Q_spline,fi_vs_Q_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression
-0.673313,-0.105042,-0.0508964,-0.468729,-0.510402,-0.358607,-1.91712,0.126672,0.146544,-0.596008,-0.592626,-0.383818,-0.650285,-0.0171567,-0.0709111,-0.468729,0.0358995,-0.0305737,-1.91712,0.0862363,0.113091,-0.596008,-0.0394335,-0.11498,-0.650285,-0.366905,-0.301613,-0.673313,-0.0241124,-0.0366948,-1.91712,0.0337194,0.00376133,-0.596008,-0.34522,-0.261357,-0.650285,0.205137,0.341125,-0.673313,-0.162335,0.101404,-0.468729,-0.0193916,-0.0346255,-0.596008,0.00903366,-0.435098,-0.650285,-0.463653,-0.287883,-0.673313,-0.0134317,-0.0686703,-0.468729,-0.419356,-0.233073,-1.91712,-0.112519,-0.0839918
-0.656379,-0.105323,-0.0495481,-0.457789,-0.500818,-0.349882,-1.87945,0.125759,0.143571,-0.584695,-0.584342,-0.376357,-0.638888,-0.0239399,-0.0694642,-0.457789,0.0320116,-0.0295457,-1.87945,0.0731662,0.11099,-0.584695,-0.0471845,-0.112533,-0.638888,-0.364129,-0.296608,-0.656379,-0.0178214,-0.0361453,-1.87945,0.0298369,0.00338227,-0.584695,-0.337907,-0.256604,-0.638888,0.192055,0.333321,-0.656379,-0.159736,0.0962632,-0.457789,-0.0133777,-0.0363603,-0.584695,0.0107763,-0.428774,-0.638888,-0.447533,-0.283013,-0.656379,-0.0131479,-0.0671817,-0.457789,-0.404912,-0.227663,-1.87945,-0.111612,-0.0824191
-0.639445,-0.0974808,-0.0481998,-0.446849,-0.491235,-0.341157,-1.84178,0.124846,0.140598,-0.573382,-0.573068,-0.368897,-0.627491,-0.0307231,-0.0680174,-0.446849,0.0281237,-0.0285178,-1.84178,0.0600961,0.108889,-0.573382,-0.0555458,-0.110086,-0.627491,-0.361353,-0.291604,-0.639445,-0.012578,-0.0355959,-1.84178,0.0259544,0.0030032,-0.573382,-0.32931,-0.25185,-0.627491,0.178974,0.325517,-0.639445,-0.131535,0.0911229,-0.446849,-0.00736386,-0.038095,-0.573382,0.00933554,-0.422451,-0.627491,-0.431413,-0.278142,-0.639445,-0.0149056,-0.0656931,-0.446849,-0.390468,-0.222252,-1.84178,-0.110706,-0.0808465
-0.622511,-0.0896382,-0.0468514,-0.435908,-0.481651,-0.332433,-1.8041,0.123933,0.137625,-0.562069,-0.560302,-0.361436,-0.616094,-0.0404862,-0.0665705,-0.435908,0.0242359,-0.0274899,-1.8041,0.047026,0.106787,-0.562069,-0.0641462,-0.107639,-0.616094,-0.355615,-0.286599,-0.622511,-0.00733453,-0.0350464,-1.8041,0.022072,0.00262414,-0.562069,-0.32009,-0.247096,-0.616094,0.170881,0.317714,-0.622511,-0.103335,0.0859825,-0.435908,-0.00134999,-0.0398298,-0.562069,0.00624931,-0.416128,-0.616094,-0.412584,-0.273272,-0.622511,-0.0166633,-0.0642045,-0.435908,-0.376025,-0.216842,-1.8041,-0.109799,-0.0792738
-0.605577,-0.0797687,-0.0455031,-0.424968,-0.472067,-0.323708,-1.76643,0.12302,0.134652,-0.550757,-0.546454,-0.353976,-0.604697,-0.0540616,-0.0651237,-0.424968,0.020348,-0.0264619,-1.76643,0.0339559,0.104686,-0.550757,-0.0728837,-0.105192,-0.604697,-0.346086,-0.281595,-0.605577,-0.00282758,-0.034497,-1.76643,0.0181895,0.00224507,-0.550757,-0.31043,-0.242343,-0.604697,0.169172,0.30991,-0.605577,-0.0704867,0.0808421,-0.424968,0.00466388,-0.0415646,-0.550757,0.0019376,-0.409804,-0.604697,-0.390289,-0.268401,-0.605577,-0.0188069,-0.0627159,-0.424968,-0.361581,-0.211432,-1.76643,-0.108893,-0.0777012
-0.588643,-0.0689851,-0.0441548,-0.414028,-0.462484,-0.314983,-1.72875,0.122254,0.131679,-0.539444,-0.530734,-0.346516,-0.5933,-0.067637,-0.0636768,-0.414028,0.0164602,-0.025434,-1.72875,0.0214852,0.102585,-0.539444,-0.0817436,-0.102746,-0.5933,-0.336558,-0.27659,-0.588643,0.00134721,-0.0339475,-1.72875,0.0141953,0.00186601,-0.539444,-0.300041,-0.237589,-0.5933,0.167463,0.302106,-0.588643,-0.0355424,0.0757018,-0.414028,0.0106778,-0.0432993,-0.539444,-0.0045981,-0.403481,-0.5933,-0.367994,-0.263531,-0.588643,-0.0211246,-0.0612273,-0.414028,-0.347137,-0.206021,-1.72875,-0.107612,-0.0761285
-0.571709,-0.0580276,-0.0428065,-0.403088,-0.4529,-0.306258,-1.69108,0.121995,0.128706,-0.528131,-0.513907,-0.339055,-0.581903,-0.0812125,-0.0622299,-0.403088,0.0125723,-0.0244061,-1.69108,0.0112031,0.100483,-0.528131,-0.0906312,-0.100299,-0.581903,-0.32703,-0.271586,-0.571709,0.00529973,-0.033398,-1.69108,0.00984095,0.00148694,-0.528131,-0.289235,-0.232836,-0.581903,0.165754,0.294302,-0.571709,-0.00078188,0.0705614,-0.403088,0.0166916,-0.0450341,-0.528131,-0.0124866,-0.397157,-0.581903,-0.345699,-0.258661,-0.571709,-0.0234341,-0.0597387,-0.403088,-0.332694,-0.200611,-1.69108,-0.105032,-0.0745559
-0.554775,-0.0460982,-0.0414581,-0.392147,-0.443317,-0.297533,-1.6534,0.121815,0.125733,-0.516818,-0.49708,-0.331595,-0.570506,-0.0947879,-0.0607831,-0.392147,0.00868445,-0.0233781,-1.6534,0.00140204,0.0983818,-0.516818,-0.0995188,-0.097852,-0.570506,-0.317501,-0.266581,-0.554775,0.00800948,-0.0328486,-1.6534,0.00546349,0.00110787,-0.516818,-0.278429,-0.228082,-0.570506,0.164045,0.286498,-0.554775,0.0329514,0.0654211,-0.392147,0.0227055,-0.0467688,-0.516818,-0.0203751,-0.390834,-0.570506,-0.323404,-0.25379,-0.554775,-0.0256979,-0.0582501,-0.392147,-0.31825,-0.1952,-1.6534,-0.102243,-0.0729832
-0.537841,-0.0341689,-0.0401098,-0.381207,-0.430711,-0.288808,-1.61573,0.121773,0.12276,-0.505505,-0.47866,-0.324134,-0.559108,-0.108363,-0.0593362,-0.381207,0.00579856,-0.0223502,-1.61573,-0.00735233,0.0962804,-0.505505,-0.105584,-0.0954051,-0.559108,-0.307973,-0.261577,-0.537841,0.0107192,-0.0322991,-1.61573,0.00109714,0.000728809,-0.505505,-0.267863,-0.223328,-0.559108,0.162336,0.278694,-0.537841,0.0666847,0.0602807,-0.381207,0.0313316,-0.0485036,-0.505505,-0.0327518,-0.384511,-0.559108,-0.301109,-0.24892,-0.537841,-0.0279617,-0.0567615,-0.381207,-0.301644,-0.18979,-1.61573,-0.0990797,-0.0714106
-0.520907,-0.0222395,-0.0387615,-0.370267,-0.416732,-0.280083,-1.57805,0.121758,0.119787,-0.494193,-0.45842,-0.316674,-0.547711,-0.121939,-0.0578894,-0.370267,0.0033679,-0.0213223,-1.57805,-0.0158771,0.0941791,-0.494193,-0.108425,-0.0929583,-0.547711,-0.298445,-0.256572,-0.520907,0.013429,-0.0317497,-1.57805,-0.0032619,0.000349743,-0.494193,-0.257571,-0.218575,-0.547711,0.160627,0.270891,-0.520907,0.100418,0.0551403,-0.370267,0.0411445,-0.0502383,-0.494193,-0.0502568,-0.378187,-0.547711,-0.278814,-0.244049,-0.520907,-0.0302255,-0.0552729,-0.370267,-0.284055,-0.18438,-1.57805,-0.0958414,-0.0698379
-0.503973,-0.0104765,-0.0374132,-0.359327,-0.402273,-0.271358,-1.54038,0.121844,0.116814,-0.48288,-0.43818,-0.309214,-0.536314,-0.135514,-0.0564425,-0.359327,0.00104632,-0.0202943,-1.54038,-0.0233605,0.0920777,-0.48288,-0.111266,-0.0905115,-0.536314,-0.288917,-0.251568,-0.503973,0.0157093,-0.0312002,-1.54038,-0.00754451,-2.93224e-05,-0.48288,-0.24728,-0.213821,-0.536314,0.158918,0.263087,-0.503973,0.131977,0.05,-0.359327,0.0502544,-0.0519731,-0.48288,-0.0677619,-0.371864,-0.536314,-0.256519,-0.239179,-0.503973,-0.0323305,-0.0537843,-0.359327,-0.266478,-0.178969,-1.54038,-0.0923202,-0.0682653
-0.487039,0.000631302,-0.0360648,-0.348387,-0.386969,-0.262634,-1.5027,0.121993,0.113841,-0.471567,-0.41794,-0.301753,-0.524917,-0.14909,-0.0549957,-0.348387,-0.00110123,-0.0192664,-1.5027,-0.0286493,0.0899764,-0.471567,-0.114106,-0.0880646,-0.524917,-0.279388,-0.246563,-0.487039,0.0169808,-0.0306507,-1.5027,-0.01141,-0.000408388,-0.471567,-0.236989,-0.209068,-0.524917,0.157209,0.255283,-0.487039,0.15747,0.0448596,-0.348387,0.057726,-0.0537078,-0.471567,-0.0852669,-0.36554,-0.524917,-0.234224,-0.234308,-0.487039,-0.0339871,-0.0522957,-0.348387,-0.24905,-0.173559,-1.5027,-0.0885495,-0.0666926
-0.470105,0.0105695,-0.0347165,-0.337446,-0.371181,-0.253909,-1.46503,0.122164,0.110868,-0.460254,-0.3977,-0.294293,-0.51352,-0.162665,-0.0535488,-0.337446,-0.00316447,-0.0182385,-1.46503,-0.032866,0.087875,-0.460254,-0.116947,-0.0856178,-0.51352,-0.26986,-0.241559,-0.470105,0.0175088,-0.0301013,-1.46503,-0.0150564,-0.000787454,-0.460254,-0.226697,-0.204314,-0.51352,0.155499,0.247479,-0.470105,0.176003,0.0397193,-0.337446,0.0639177,-0.0554426,-0.460254,-0.102772,-0.359217,-0.51352,-0.211929,-0.229438,-0.470105,-0.0351178,-0.0508071,-0.337446,-0.231817,-0.168149,-1.46503,-0.0846777,-0.06512
-0.453171,0.0195949,-0.0333682,-0.326506,-0.354981,-0.245184,-1.42736,0.122336,0.107896,-0.448941,-0.37746,-0.286832,-0.502123,-0.17624,-0.0521019,-0.326506,-0.00517074,-0.0172105,-1.42736,-0.0370827,0.0857736,-0.448941,-0.119788,-0.083171,-0.502123,-0.260332,-0.236554,-0.453171,0.017543,-0.0295518,-1.42736,-0.0187027,-0.00116652,-0.448941,-0.216406,-0.199561,-0.502123,0.15379,0.239675,-0.453171,0.189423,0.0345789,-0.326506,0.0686863,-0.0571773,-0.448941,-0.120277,-0.352894,-0.502123,-0.189634,-0.224568,-0.453171,-0.0358606,-0.0493184,-0.326506,-0.214854,-0.162738,-1.42736,-0.0808058,-0.0635473
-0.436237,0.0280192,-0.0320199,-0.315566,-0.33785,-0.236459,-1.38968,0.122508,0.104923,-0.437629,-0.35722,-0.279372,-0.490726,-0.189816,-0.0506551,-0.315566,-0.00708779,-0.0161826,-1.38968,-0.0412994,0.0836723,-0.437629,-0.122628,-0.0807241,-0.490726,-0.250803,-0.23155,-0.436237,0.0173089,-0.0290024,-1.38968,-0.0223491,-0.00154559,-0.437629,-0.206114,-0.194807,-0.490726,0.152081,0.231871,-0.436237,0.199683,0.0294385,-0.315566,0.0693675,-0.0589121,-0.437629,-0.137782,-0.34657,-0.490726,-0.167339,-0.219697,-0.436237,-0.0363625,-0.0478298,-0.315566,-0.198782,-0.157328,-1.38968,-0.076934,-0.0619747
-0.419303,0.0344268,-0.0306715,-0.304626,-0.320515,-0.227734,-1.35201,0.122679,0.10195,-0.426316,-0.33698,-0.271911,-0.479329,-0.203391,-0.0492082,-0.304626,-0.00898878,-0.0151546,-1.35201,-0.0455161,0.0815709,-0.426316,-0.125469,-0.0782773,-0.479329,-0.241275,-0.226545,-0.419303,0.0162238,-0.0284529,-1.35201,-0.0259954,-0.00192465,-0.426316,-0.195823,-0.190053,-0.479329,0.150372,0.224068,-0.419303,0.199522,0.0242982,-0.304626,0.0690654,-0.0606468,-0.426316,-0.155287,-0.340247,-0.479329,-0.145044,-0.214827,-0.419303,-0.0360695,-0.0463412,-0.304626,-0.182932,-0.151918,-1.35201,-0.0730622,-0.060402
-0.402369,0.0384641,-0.0293232,-0.293685,-0.303052,-0.219009,-1.31433,0.122851,0.0989767,-0.415003,-0.31674,-0.264451,-0.467932,-0.216967,-0.0477614,-0.293685,-0.0108873,-0.0141267,-1.31433,-0.0497328,0.0794695,-0.415003,-0.12831,-0.0758304,-0.467932,-0.231747,-0.221541,-0.402369,0.0143078,-0.0279034,-1.31433,-0.0296418,-0.00230372,-0.415003,-0.185532,-0.1853,-0.467932,0.148663,0.216264,-0.402369,0.187732,0.0191578,-0.293685,0.0679906,-0.0623816,-0.415003,-0.172792,-0.333923,-0.467932,-0.12275,-0.209956,-0.402369,-0.0348859,-0.0448526,-0.293685,-0.167273,-0.146507,-1.31433,-0.0691903,-0.0588294
-0.385435,0.0415201,-0.0279749,-0.282745,-0.284816,-0.210284,-1.27666,0.123023,0.0960038,-0.40369,-0.2965,-0.256991,-0.456535,-0.22834,-0.0463145,-0.282745,-0.0127737,-0.0130988,-1.27666,-0.0539495,0.0773682,-0.40369,-0.13115,-0.0733836,-0.456535,-0.220852,-0.216536,-0.385435,0.0120767,-0.027354,-1.27666,-0.0332882,-0.00268278,-0.40369,-0.17524,-0.180546,-0.456535,0.148206,0.20846,-0.385435,0.171233,0.0140175,-0.282745,0.0621289,-0.0641163,-0.40369,-0.190297,-0.3276,-0.456535,-0.103552,-0.205086,-0.385435,-0.0333412,-0.043364,-0.282745,-0.152795,-0.141097,-1.27666,-0.0653185,-0.0572567
-0.368501,0.0414518,-0.0266266,-0.271805,-0.266118,-0.201559,-1.23898,0.123088,0.0930309,-0.392377,-0.27626,-0.24953,-0.445138,-0.237303,-0.0448677,-0.271805,-0.0146859,-0.0120708,-1.23898,-0.0551107,0.0752668,-0.392377,-0.133991,-0.0709368,-0.445138,-0.209221,-0.211532,-0.368501,0.00890612,-0.0268045,-1.23898,-0.0360112,-0.00306185,-0.392377,-0.164949,-0.175793,-0.445138,0.148064,0.200656,-0.368501,0.140422,0.0088771,-0.271805,0.0526687,-0.0658511,-0.392377,-0.207802,-0.321277,-0.445138,-0.0875109,-0.200215,-0.368501,-0.0307469,-0.0418754,-0.271805,-0.139259,-0.135687,-1.23898,-0.061563,-0.0556841
-0.351567,0.0393853,-0.0252782,-0.260865,-0.246876,-0.192835,-1.20131,0.122967,0.090058,-0.381065,-0.25602,-0.24207,-0.433741,-0.244759,-0.0434208,-0.260865,-0.0166661,-0.0110429,-1.20131,-0.0544299,0.0731655,-0.381065,-0.136832,-0.0684899,-0.433741,-0.197748,-0.206527,-0.351567,0.00517629,-0.0262551,-1.20131,-0.0379655,-0.00344091,-0.381065,-0.154658,-0.171039,-0.433741,0.147259,0.192852,-0.351567,0.101429,0.00373674,-0.260865,0.0381417,-0.0675858,-0.381065,-0.225307,-0.314953,-0.433741,-0.0732532,-0.195345,-0.351567,-0.0276464,-0.0403868,-0.260865,-0.127095,-0.130276,-1.20131,-0.058165,-0.0541114
-0.334633,0.03631,-0.0239299,-0.249925,-0.227493,-0.18411,-1.16363,0.122618,0.087085,-0.369752,-0.23578,-0.234609,-0.422344,-0.250129,-0.0419739,-0.249925,-0.0186663,-0.010015,-1.16363,-0.0517597,0.0710641,-0.369752,-0.139672,-0.0660431,-0.422344,-0.186559,-0.201523,-0.334633,0.00118627,-0.0257056,-1.16363,-0.0390398,-0.00381998,-0.369752,-0.144366,-0.166286,-0.422344,0.14545,0.185049,-0.334633,0.0591526,-0.00140362,-0.249925,0.0222451,-0.0693206,-0.369752,-0.242812,-0.30863,-0.422344,-0.0614425,-0.190474,-0.334633,-0.0244403,-0.0388982,-0.249925,-0.115304,-0.124866,-1.16363,-0.05522,-0.0525387
-0.317699,0.030866,-0.0225816,-0.238984,-0.207623,-0.175385,-1.12596,0.122268,0.0841121,-0.358439,-0.21554,-0.227149,-0.410947,-0.251144,-0.0405271,-0.238984,-0.0207717,-0.00898703,-1.12596,-0.0490894,0.0689627,-0.358439,-0.142513,-0.0635963,-0.410947,-0.176118,-0.196518,-0.317699,-0.00336729,-0.0251561,-1.12596,-0.0401142,-0.00419905,-0.358439,-0.134075,-0.161532,-0.410947,0.141548,0.177245,-0.317699,0.0109891,-0.00654398,-0.238984,0.000825557,-0.0710553,-0.358439,-0.260317,-0.302306,-0.410947,-0.0545943,-0.185604,-0.317699,-0.0213087,-0.0374096,-0.238984,-0.105057,-0.119456,-1.12596,-0.0522751,-0.0509661
