iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2018.58,1,2.59104,5.76621,31.5191,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,1996.44,1,3.01546,7.93624,26.4362,28.9123,2.92404,2.92404,0,1.46202,1.54503,1.46202,1.46202
3,1982.77,1,4.22469,8.6713,34.2786,37.7013,2.85,2.85,0,1.425,1.50591,1.425,1.46573
4,1964,1,3.08918,10.9737,49.271,55.8583,2.77784,2.77784,0,1.38892,1.46778,1.38892,1.42862
5,1960.06,1,3.1255,11.0987,79.7989,61.4409,2.7075,2.7075,0,1.35375,1.43062,1.35375,1.39245
6,1957.37,1,3.21408,9.18495,80.4344,65.0241,2.63894,2.63894,0,1.31947,1.49294,1.43283,1.35719
7,1936.79,1,2.68742,9.75519,94.3574,89.7085,2.57212,2.57212,0,1.28606,1.45513,1.39655,1.32283
8,1928.84,1,2.56166,11.4294,95.9353,75.3251,2.507,2.507,0,1.2535,1.41829,1.36119,1.36835
9,1926.18,1,2.31324,8.65129,97.0788,79.2949,2.44352,2.44352,0,1.22176,1.63972,1.32673,1.33863
10,1916.02,1,1.8967,10.3163,81.9426,107.247,2.38165,2.38165,0,1.19082,1.76258,1.29313,1.30473
11,1907.79,1,2.28103,8.88746,102.967,116.962,2.32134,2.32134,0,1.16067,1.8299,1.26039,1.37107
12,1896.08,1,2.41597,8.19893,92.5712,109.435,2.26257,2.26257,0,1.13128,1.83159,1.22848,1.33636
13,1885.51,1,2.50231,11.7245,70.155,170.839,2.20528,2.20528,0,1.10264,1.98021,1.22749,1.40979
14,1878.28,1,2.32109,8.34136,82.3679,180.258,2.14944,2.14944,0,1.07472,2.05683,1.19641,1.3741
15,1859.23,1,2.21917,9.66038,68.3744,168.426,2.09501,2.09501,0,1.04751,2.00475,1.16612,1.33931
16,1861.85,1,2.37053,16.5346,67.8147,135.026,2.04197,2.04197,0,1.02098,1.95399,1.13659,1.36172
17,1832.01,1,2.3178,10.5782,56.1142,165.188,1.99026,1.99026,0,0.995131,1.90452,1.10781,1.32724
