simulations,OFV
500,962.242
1000,962.112
1500,961.165
2000,960.428
2500,961.146
3000,960.848
3500,960.753
4000,960.863
4500,961.088
5000,961.172
5500,960.96
6000,960.949
6500,960.892
7000,960.923
7500,960.712
8000,960.884
8500,961.096
9000,960.751
9500,960.451
10000,960.426
10500,960.432
11000,960.477
11500,960.405
12000,960.287
12500,959.448
13000,959.218
13500,959.181
14000,959.19
14500,959.157
15000,959.162
15500,959.244
16000,959.32
16500,959.247
17000,959.263
17500,959.267
18000,959.134
18500,959.285
19000,959.064
19500,958.865
20000,958.61
20500,958.65
21000,958.463
21500,958.48
22000,958.609
22500,958.648
23000,958.438
23500,958.428
24000,958.401
24500,958.412
25000,958.456
25500,958.39
26000,958.395
26500,958.331
27000,958.318
27500,958.356
28000,958.394
28500,958.432
29000,958.521
29500,958.545
30000,958.601
