simulations,OFV
500,1022.71
1000,1021.59
1500,1021.38
2000,1021.47
2500,1021.8
3000,1021.29
3500,1021.38
4000,1021.4
4500,1021.51
5000,1021.53
5500,1021.46
6000,1021.41
6500,1021.35
7000,1021.47
7500,1021.57
8000,1021.22
8500,1021.49
9000,1021.35
9500,1021.29
10000,1021.13
10500,1021.04
11000,1021.23
11500,1021.1
12000,1021.04
12500,1021.03
13000,1021.03
13500,1020.99
14000,1021.05
14500,1020.93
15000,1020.95
15500,1021.04
16000,1021.07
16500,1020.95
17000,1020.87
17500,1020.9
18000,1020.83
18500,1020.95
19000,1020.84
19500,1020.84
20000,1020.82
20500,1020.82
21000,1020.53
21500,1020.58
22000,1020.52
22500,1020.49
23000,1020.37
23500,1020.4
24000,1020.4
24500,1020.42
25000,1020.21
25500,1020.25
26000,1020.2
26500,1020.21
27000,1020.23
27500,1020.22
28000,1020.24
28500,1020.25
29000,1020.31
29500,1020.37
30000,1020.43
