parameter,value,se_sa,rse_sa
Cl_pop,5.1750929214226,0.350552914540641,6.77384773304275
V1_pop,20.6123842937622,2.01674277642472,9.78413146040086
Q_pop,6.15833866313757,1.40042034619659,22.7402295131833
V2_pop,23.0123287023294,2.56279020525219,11.1365965539714
omega_Cl,0.251922889953447,0.0489413538312733,19.4271167023835
omega_V1,0.297033374777649,0.0808107233233033,27.2059405391047
omega_Q,0.558140450132365,0.148153190620581,26.5440697920113
omega_V2,0.36215478711684,0.0996299048844889,27.5103100742241
corr_V2_V1,0.995706104657504,0.0102385892935655,1.02827423128909
a1,0.302929636545688,0.0229709184423103,7.58292212813775
a2,0.0629146049045286,0.00691210249336855,10.9864831923486
