parameter,value,se_lin,rse_lin
Cl_pop,5.26105836623532,0.292208035819928,5.55416829616025
beta_Cl_logtCLCRMLMIN,0.623946267687123,0.239296968509902,38.3521756443773
V1_pop,20.768119986947,1.6444357541355,7.91807710649325
Q_pop,6.03511715136651,1.13796367917387,18.8557015652331
V2_pop,19.2406843936532,2.10408356763913,10.935596284367
omega_Cl,0.204404803893349,0.0393408033760124,19.2465160439864
omega_V1,0.259595229483748,0.0601497127583076,23.1705770856908
omega_Q,0.536793847935867,0.163015678888845,30.3683955238475
omega_V2,0.210067595649905,0.139016925239011,66.1772344320511
corr_V2_V1,0.998112173726337,0.466516552339002,46.7398920301028
a1,0.300280927818718,0.0220568251267018,7.34539662139903
a2,0.0686724545900713,0.00693124591595287,10.0931966933872
