popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
8.11064,8.6308,8.11064,4.89708,13.433,4.02634,5.44523,4.02634,2.43105,6.6685,All
8.36175,8.77145,8.36175,5.0487,13.8489,4.24579,5.78761,4.24579,2.56354,7.03195,All
8.62064,8.9834,8.62064,5.20501,14.2777,4.47719,6.14865,4.47719,2.70326,7.4152,All
8.69349,9.04594,8.69349,5.249,14.3983,4.7212,6.51423,4.7212,2.85059,7.81934,All
8.88754,9.22522,8.88754,5.36617,14.7197,4.97851,6.85242,4.97851,3.00595,8.2455,All
9.16271,9.49412,9.16271,5.53231,15.1754,5.08949,6.98603,5.08949,3.07296,8.4293,All
9.27635,9.60247,9.27635,5.60092,15.3637,5.24985,7.17146,5.24985,3.16978,8.6949,All
9.4464,9.76445,9.4464,5.70359,15.6453,5.53597,7.49166,5.53597,3.34254,9.16878,All
9.73887,10.0307,9.73887,5.88018,16.1297,5.83769,7.78892,5.83769,3.52471,9.66849,All
9.85921,10.1359,9.85921,5.95284,16.329,6.15263,8.08323,6.15263,3.71487,10.1901,All
10.0404,10.2911,10.0404,6.06224,16.6291,6.15586,8.08608,6.15586,3.71681,10.1954,All
10.3513,10.5573,10.3513,6.24993,17.1439,6.49136,8.36731,6.49136,3.91939,10.7511,All
10.4421,10.635,10.4421,6.30476,17.2943,6.84515,8.65061,6.84515,4.133,11.3371,All
10.6717,10.83,10.6717,6.44344,17.6747,7.21578,8.9306,7.21578,4.35678,11.9509,All
11.0021,11.1026,11.0021,6.64293,18.222,7.21822,8.93242,7.21822,4.35825,11.9549,All
11.0249,11.1214,11.0249,6.65668,18.2597,7.61162,9.22305,7.61162,4.59579,12.6065,All
11.3428,11.3829,11.3428,6.8486,18.7861,8.02647,9.53393,8.02647,4.84626,13.2936,All
11.6078,11.6034,11.6078,7.0086,19.225,8.27892,9.73284,8.27892,4.99869,13.7117,All
11.694,11.6751,11.694,7.06064,19.3678,8.46392,9.88283,8.46392,5.11039,14.0181,All
12.056,11.9762,12.056,7.27925,19.9674,8.92522,10.2605,8.92522,5.38891,14.7821,All
12.1906,12.0882,12.1906,7.36052,20.1903,9.34206,10.6192,9.34206,5.6406,15.4725,All
12.4293,12.2888,12.4293,7.50462,20.5856,9.41166,10.6804,9.41166,5.68262,15.5878,All
12.7735,12.5797,12.7735,7.71244,21.1557,9.92461,11.1337,9.92461,5.99233,16.4373,All
12.8141,12.6141,12.8141,7.73697,21.223,10.4052,11.5621,10.4052,6.28251,17.2333,All
13.2108,12.9494,13.2108,7.97651,21.88,10.4655,11.6159,10.4655,6.31892,17.3332,All
13.3563,13.0723,13.3563,8.06436,22.121,11.0359,12.1195,11.0359,6.66331,18.2779,All
13.6199,13.295,13.6199,8.22347,22.5575,11.4684,12.4917,11.4684,6.92442,18.9941,All
13.9392,13.5661,13.9392,8.41628,23.0864,11.6374,12.6332,11.6374,7.02647,19.274,All
14.0416,13.653,14.0416,8.47808,23.2559,12.2716,13.1443,12.2716,7.40943,20.3245,All
14.4763,14.0223,14.4763,8.74057,23.9759,12.5315,13.3433,12.5315,7.56633,20.7549,All
14.5221,14.0612,14.5221,8.7682,24.0517,12.9404,13.6442,12.9404,7.81325,21.4322,All
14.9245,14.3992,14.9245,9.01119,24.7182,13.5946,14.1009,13.5946,8.20824,22.5157,All
15.1049,14.5506,15.1049,9.12012,25.017,13.6457,14.1352,13.6457,8.23908,22.6003,All
15.3866,14.787,15.3866,9.29018,25.4835,14.3894,14.622,14.3894,8.68813,23.832,All
15.6878,15.0398,15.6878,9.47204,25.9824,14.6578,14.7903,14.6578,8.85015,24.2765,All
15.863,15.1868,15.863,9.57782,26.2725,15.1737,15.1075,15.1737,9.16164,25.1309,All
16.2706,15.5289,16.2706,9.82396,26.9477,15.7209,15.4377,15.7209,9.49206,26.0373,All
16.3541,15.599,16.3541,9.87435,27.0859,16.0007,15.604,16.0007,9.66097,26.5006,All
16.8535,16.0158,16.8535,10.1759,27.913,16.7841,16.0686,16.7841,10.134,27.7981,All
16.8604,16.0215,16.8604,10.1801,27.9245,16.8727,16.1214,16.8727,10.1875,27.9449,All
17.3824,16.44,17.3824,10.4953,28.7891,17.7923,16.6783,17.7923,10.7427,29.468,All
17.4363,16.482,17.4363,10.5278,28.8784,17.8472,16.7122,17.8472,10.7759,29.5589,All
17.9206,16.8591,17.9206,10.8202,29.6805,18.762,17.2885,18.762,11.3282,31.074,All
18.0192,16.9359,18.0192,10.8797,29.8437,18.9104,17.3848,18.9104,11.4178,31.3197,All
18.4755,17.2912,18.4755,11.1552,30.5994,19.7846,17.9858,19.7846,11.9456,32.7676,All
18.602,17.3897,18.602,11.2316,30.8091,19.9735,18.1224,19.9735,12.0597,33.0805,All
19.0475,17.7366,19.0475,11.5006,31.5468,20.8629,18.7712,20.8629,12.5967,34.5535,All
19.1849,17.8436,19.1849,11.5836,31.7744,21.0367,18.9019,21.0367,12.7016,34.8413,All
19.6372,18.1958,19.6372,11.8567,32.5235,21.9999,19.6486,21.9999,13.2832,36.4367,All
19.7678,18.2975,19.7678,11.9355,32.7397,22.0998,19.7267,22.0998,13.3435,36.6021,All
20.2452,18.637,20.2452,12.2237,33.5305,23.1629,20.5767,23.1629,13.9854,38.3629,All
20.3506,18.7116,20.3506,12.2874,33.7051,23.199,20.6059,23.199,14.0072,38.4226,All
20.872,19.0808,20.872,12.6022,34.5686,24.2261,21.438,24.2261,14.6273,40.1237,All
20.9335,19.1243,20.9335,12.6393,34.6704,24.4633,21.6311,24.4633,14.7706,40.5166,All
21.5163,19.5371,21.5163,12.9912,35.6357,25.2892,22.3009,25.2892,15.2693,41.8845,All
21.5182,19.5384,21.5182,12.9924,35.6389,25.7966,22.7099,25.7966,15.5756,42.7249,All
22.0992,19.9495,22.0992,13.3432,36.6011,26.3524,23.1532,26.3524,15.9112,43.6453,All
22.1844,20.0097,22.1844,13.3946,36.7423,27.2026,23.8171,27.2026,16.4245,45.0534,All
22.682,20.3772,22.682,13.6951,37.5664,27.4155,23.9786,27.4155,16.5531,45.4061,All
22.8713,20.5279,22.8713,13.8093,37.8799,28.4787,24.7786,28.4787,17.195,47.1669,All
23.2649,20.8414,23.2649,14.047,38.5318,28.6852,24.9313,28.6852,17.3197,47.5089,All
23.5794,21.0919,23.5794,14.2369,39.0527,29.5418,25.5486,29.5418,17.8369,48.9277,All
23.8478,21.3056,23.8478,14.3989,39.4971,30.2486,26.0523,30.2486,18.2636,50.0982,All
24.3095,21.6733,24.3095,14.6777,40.2618,30.6049,26.3009,30.6049,18.4788,50.6885,All
24.4306,21.7698,24.4306,14.7508,40.4624,31.6681,27.0244,31.6681,19.1207,52.4493,All
25.0135,22.234,25.0135,15.1028,41.4278,31.8971,27.1769,31.8971,19.259,52.8286,All
25.0621,22.2727,25.0621,15.1321,41.5083,32.7312,27.7299,32.7312,19.7626,54.2101,All
25.5963,22.6982,25.5963,15.4547,42.3931,33.6356,28.3127,33.6356,20.3087,55.7079,All
25.838,22.8907,25.838,15.6006,42.7934,33.7944,28.4135,33.7944,20.4045,55.9709,All
26.1792,23.2192,26.1792,15.8066,43.3584,34.8575,29.0787,34.8575,21.0465,57.7317,All
26.638,23.6906,26.638,16.0836,44.1184,35.4688,29.4534,35.4688,21.4155,58.744,All
26.762,23.818,26.762,16.1585,44.3238,35.9207,29.7255,35.9207,21.6884,59.4925,All
27.3449,24.4168,27.3449,16.5104,45.2891,36.9838,30.3563,36.9838,22.3303,61.2533,All
27.4628,24.5379,27.4628,16.5816,45.4843,37.4019,30.5908,37.4019,22.5827,61.9457,All
27.9277,25.0156,27.9277,16.8624,46.2544,38.047,30.9525,38.047,22.9722,63.0141,All
28.313,25.4115,28.313,17.095,46.8926,39.1101,31.5487,39.1101,23.6141,64.7749,All
28.5106,25.6144,28.5106,17.2143,47.2198,39.4403,31.7339,39.4403,23.8135,65.3218,All
29.0935,26.2147,29.0935,17.5662,48.1851,40.1732,32.1449,40.1732,24.256,66.5357,All
29.1896,26.3138,29.1896,17.6243,48.3444,41.2364,32.7411,41.2364,24.8979,68.2965,All
29.6763,26.815,29.6763,17.9181,49.1505,41.5899,32.9393,41.5899,25.1114,68.882,All
30.0934,27.2445,30.0934,18.1699,49.8412,42.2995,33.3373,42.2995,25.5398,70.0573,All
30.2592,27.4153,30.2592,18.27,50.1158,43.3627,33.9334,43.3627,26.1817,71.8181,All
30.842,28.0156,30.842,18.622,51.0811,43.8566,34.2104,43.8566,26.48,72.6361,All
31.0251,28.2041,31.0251,18.7325,51.3843,44.4258,34.5249,44.4258,26.8236,73.5789,All
31.4249,28.6159,31.4249,18.9739,52.0465,45.489,35.1052,45.489,27.4656,75.3397,All
31.9857,29.1934,31.9857,19.3125,52.9752,46.2469,35.5188,46.2469,27.9232,76.5949,All
32.0077,29.2162,32.0077,19.3258,53.0118,46.5521,35.6854,46.5521,28.1075,77.1005,All
32.5906,29.8164,32.5906,19.6777,53.9771,47.6153,36.2657,47.6153,28.7494,78.8613,All
32.976,30.2133,32.976,19.9104,54.6154,48.6784,36.8459,48.6784,29.3913,80.6221,All
33.1735,30.3917,33.1735,20.0296,54.9425,48.7674,36.8945,48.7674,29.445,80.7694,All
33.7563,30.6902,33.7563,20.3816,55.9078,49.7415,37.4261,49.7415,30.0332,82.3829,All
33.9969,30.8134,33.9969,20.5268,56.3063,50.8047,38.0064,50.8047,30.6751,84.1437,All
34.3392,30.9887,34.3392,20.7335,56.8732,51.4253,38.3664,51.4253,31.0498,85.1715,All
34.922,31.2872,34.922,21.0854,57.8385,51.8678,38.6289,51.8678,31.317,85.9045,All
35.0495,31.3525,35.0495,21.1624,58.0496,52.931,39.2596,52.931,31.9589,87.6653,All
35.5049,31.5857,35.5049,21.4373,58.8038,53.9941,39.8902,53.9941,32.6008,89.4261,All
36.0877,31.8842,36.0877,21.7892,59.7692,54.228,40.029,54.228,32.7421,89.8135,All
36.1347,31.9083,36.1347,21.8176,59.8469,55.0573,40.5209,55.0573,33.2428,91.1869,All
36.6706,32.1827,36.6706,22.1412,60.7345,56.1204,41.1516,56.1204,33.8847,92.9476,All
