simulations, -2LL
1000,577.093
2000,576.095
3000,576.588
4000,576.634
5000,576.714
6000,576.75
7000,576.925
8000,576.922
9000,576.749
10000,576.732
11000,576.629
12000,576.713
13000,576.797
14000,576.885
15000,576.893
16000,576.989
17000,577.051
18000,577.075
19000,577.127
20000,577.098
21000,577.042
22000,577.088
23000,577.093
24000,577.079
25000,577.089
26000,577.135
27000,577.159
28000,577.148
29000,577.139
30000,577.157
