parameter,value,se_sa,rse_sa
Cl_pop,5.16431728252439,0.35180056568704,6.81214082019134
V1_pop,20.6505699322561,1.79579992308128,8.696127656391
Q_pop,6.01259051595493,1.33236393030998,22.1595654447852
V2_pop,24.6505119757475,2.82101297694232,11.4440340213533
omega_Cl,0.253272889903746,0.0490795591499314,19.378133667833
omega_V1,0.279342735922487,0.0710961615357438,25.4512297593705
omega_Q,0.625878100336413,0.158692034819739,25.355102652488
omega_V2,0.360209456340971,0.0932444885271939,25.8861856305431
corr_V2_V1,0.998914042058673,0.00256212183233708,0.256490721369455
a1,0.303015073058573,0.0227313187948414,7.50171223015278
a2,0.0629803831596251,0.0061500478050477,9.76502125981081
