simulations,OFV
500,949.12
1000,949.752
1500,949.484
2000,949.577
2500,950.399
3000,950.198
3500,949.973
4000,950.073
4500,950.244
5000,950.264
5500,950.307
6000,950.338
6500,950.382
7000,950.421
7500,950.473
8000,950.568
8500,950.725
9000,950.581
9500,950.44
10000,950.492
10500,950.539
11000,950.614
11500,950.615
12000,950.537
12500,950.474
13000,950.23
13500,950.172
14000,950.196
14500,950.047
15000,950.006
15500,950.068
16000,950.124
16500,950.063
17000,950.103
17500,950.096
18000,950.095
18500,950.164
19000,950.154
19500,950.119
20000,950.063
20500,950.038
21000,949.887
21500,949.872
22000,949.743
22500,949.779
23000,949.686
23500,949.711
24000,949.725
24500,949.7
25000,949.706
25500,949.724
26000,949.711
26500,949.55
27000,949.531
27500,949.533
28000,949.585
28500,949.6
29000,949.62
29500,949.654
30000,949.724
