popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
5.24668,7.03631,5.24668,3.18829,8.63399,3.73066,5.27294,3.73066,2.26704,6.13921,All
5.46642,7.16758,5.46642,3.32182,8.9956,3.93818,5.60565,3.93818,2.39314,6.48072,All
5.69536,7.31811,5.69536,3.46094,9.37235,4.15725,5.95688,4.15725,2.52627,6.84122,All
5.93389,7.4774,5.93389,3.60589,9.76487,4.3885,6.32634,4.3885,2.66679,7.22177,All
5.95801,7.49565,5.95801,3.62055,9.80457,4.63262,6.65766,4.63262,2.81514,7.62349,All
6.18241,7.67061,6.18241,3.75691,10.1738,4.77376,6.84068,4.77376,2.90091,7.85576,All
6.44134,7.89007,6.44134,3.91425,10.5999,4.89032,6.98244,4.89032,2.97173,8.04756,All
6.66934,8.09384,6.66934,4.05281,10.9751,5.16235,7.29634,5.16235,3.13704,8.49522,All
6.71111,8.13117,6.71111,4.07819,11.0439,5.44951,7.59713,5.44951,3.31155,8.96778,All
6.99218,8.38282,6.99218,4.24899,11.5064,5.75265,7.8875,5.75265,3.49576,9.46663,All
7.28503,8.66058,7.28503,4.42694,11.9883,5.81687,7.94754,5.81687,3.53478,9.5723,All
7.38067,8.75198,7.38067,4.48507,12.1457,6.07265,8.17074,6.07265,3.69021,9.99322,All
7.59013,8.95345,7.59013,4.61235,12.4904,6.41045,8.44384,6.41045,3.89549,10.5491,All
7.90802,9.2588,7.90802,4.80552,13.0135,6.76705,8.72288,6.76705,4.11218,11.1359,All
8.092,9.4334,8.092,4.91732,13.3163,6.85997,8.7931,6.85997,4.16865,11.2888,All
8.23922,9.57091,8.23922,5.00679,13.5586,7.14347,9.00394,7.14347,4.34092,11.7554,All
8.58429,9.88346,8.58429,5.21648,14.1264,7.54084,9.30086,7.54084,4.5824,12.4093,All
8.80334,10.0718,8.80334,5.34958,14.4869,7.90307,9.57862,7.90307,4.80251,13.0054,All
8.94381,10.1888,8.94381,5.43495,14.718,7.96031,9.624,7.96031,4.8373,13.0996,All
9.3184,10.4847,9.3184,5.66257,15.3345,8.40312,9.98515,8.40312,5.10638,13.8283,All
9.51467,10.6321,9.51467,5.78184,15.6574,8.87055,10.3841,8.87055,5.39043,14.5975,All
9.70866,10.7727,9.70866,5.89973,15.9767,8.94617,10.4499,8.94617,5.43638,14.7219,All
10.1153,11.0586,10.1153,6.14682,16.6458,9.36399,10.8192,9.36399,5.69028,15.4095,All
10.226,11.1347,10.226,6.2141,16.828,9.88488,11.287,9.88488,6.00681,16.2667,All
10.5389,11.3465,10.5389,6.40426,17.343,9.98928,11.3811,9.98928,6.07025,16.4385,All
10.9373,11.6143,10.9373,6.64636,17.9986,10.4347,11.7816,10.4347,6.34095,17.1715,All
10.9803,11.6432,10.9803,6.67248,18.0693,11.0152,12.2944,11.0152,6.69368,18.1267,All
11.4402,11.9575,11.4402,6.95193,18.8261,11.0324,12.3094,11.0324,6.70412,18.155,All
11.6487,12.1044,11.6487,7.07862,19.1692,11.6279,12.8132,11.6279,7.06602,19.135,All
11.9193,12.3003,11.9193,7.24309,19.6145,12.0755,13.1732,12.0755,7.33799,19.8715,All
12.36,12.6414,12.36,7.51088,20.3397,12.2747,13.327,12.2747,7.45908,20.1995,All
12.4185,12.6874,12.4185,7.54644,20.436,12.9576,13.8281,12.9576,7.87401,21.3231,All
12.9386,13.0962,12.9386,7.8625,21.2919,13.1186,13.9406,13.1186,7.97186,21.5881,All
13.0713,13.2008,13.0713,7.94314,21.5103,13.6783,14.32,13.6783,8.31201,22.5092,All
