simulations,OFV
500,941.369
1000,941.925
1500,940.274
2000,938.9
2500,939.913
3000,939.918
3500,939.508
4000,939.751
4500,939.882
5000,939.628
5500,939.459
6000,939.708
6500,939.666
7000,939.724
7500,939.668
8000,939.887
8500,940.102
9000,939.953
9500,939.63
10000,939.617
10500,939.446
11000,939.484
11500,939.351
12000,939.167
12500,939.239
13000,938.93
13500,938.855
14000,938.721
14500,938.768
15000,938.812
15500,938.642
16000,938.771
16500,938.615
17000,938.723
17500,938.847
18000,938.739
18500,938.889
19000,938.675
19500,938.538
20000,938.387
20500,938.311
21000,938.153
21500,938.219
22000,938.343
22500,938.341
23000,938.04
23500,937.962
24000,937.945
24500,937.847
25000,937.853
25500,937.847
26000,937.758
26500,937.768
27000,937.705
27500,937.759
28000,937.864
28500,937.848
29000,937.957
29500,938.017
30000,938.094
