time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0104167,0.0215054,0,0.0454545,All
1.69113,0.0104167,0.0217391,0,0.0549451,All
2.09826,0.0104167,0.0222222,0,0.064173,All
2.50539,0.0104167,0.0322581,0,0.0744681,All
2.91253,0.0208333,0.032967,0.0106383,0.0855639,All
3.31966,0.0208333,0.0430108,0.0107527,0.0957447,All
3.72679,0.03125,0.0531915,0.010989,0.106383,All
4.13392,0.03125,0.0549451,0.0212766,0.117021,All
4.54105,0.0520833,0.0666667,0.0217391,0.131868,All
4.94818,0.0625,0.0777778,0.0322581,0.148936,All
5.35531,0.0729167,0.0909091,0.0421053,0.163043,All
5.76244,0.0833333,0.106383,0.043956,0.180851,All
6.16958,0.09375,0.119565,0.0596688,0.197802,All
6.57671,0.104167,0.135598,0.0659341,0.215054,All
6.98384,0.114583,0.15301,0.0851064,0.236559,All
7.39097,0.145833,0.168539,0.0957447,0.258065,All
7.7981,0.177083,0.184783,0.106955,0.273232,All
8.20523,0.177083,0.202128,0.120879,0.290323,All
8.61236,0.1875,0.220416,0.138298,0.311828,All
9.01949,0.229167,0.23913,0.157072,0.333333,All
9.42663,0.229167,0.258427,0.173913,0.351064,All
9.83376,0.239583,0.27957,0.195652,0.370953,All
10.2409,0.291667,0.301075,0.212766,0.387993,All
10.648,0.322917,0.321839,0.230769,0.409857,All
11.0552,0.322917,0.336957,0.244444,0.430108,All
11.4623,0.333333,0.355556,0.264847,0.449438,All
11.8694,0.354167,0.373626,0.282609,0.462366,All
12.2765,0.385417,0.391304,0.301075,0.478723,All
12.6837,0.395833,0.408602,0.315503,0.497368,All
13.0908,0.427083,0.427827,0.336957,0.51087,All
13.4979,0.427083,0.446809,0.351648,0.524269,All
13.9051,0.4375,0.462366,0.372983,0.537634,All
14.3122,0.447917,0.478723,0.390389,0.55914,All
14.7193,0.46875,0.494624,0.405253,0.569892,All
15.1265,0.479167,0.51087,0.417582,0.587923,All
15.5336,0.5,0.526882,0.434783,0.6,All
15.9407,0.510417,0.542553,0.452632,0.612903,All
16.3479,0.520833,0.555556,0.468085,0.626374,All
16.755,0.572917,0.569892,0.488889,0.641705,All
17.1621,0.59375,0.582418,0.5,0.651685,All
17.5693,0.625,0.597826,0.516129,0.663158,All
17.9764,0.625,0.610526,0.526882,0.673913,All
18.3835,0.635417,0.623656,0.543961,0.686447,All
18.7906,0.666667,0.634913,0.55914,0.698925,All
19.1978,0.6875,0.648352,0.570661,0.709677,All
19.6049,0.708333,0.659574,0.585106,0.72043,All
20.012,0.71875,0.67033,0.595745,0.731183,All
20.4192,0.71875,0.684211,0.606562,0.74319,All
20.8263,0.71875,0.695652,0.619565,0.755437,All
21.2334,0.71875,0.705263,0.633871,0.765957,All
21.6406,0.729167,0.715789,0.648352,0.774194,All
22.0477,0.739583,0.725275,0.656082,0.782609,All
22.4548,0.739583,0.734043,0.67033,0.793478,All
22.862,0.760417,0.744681,0.681319,0.803273,All
23.2691,0.770833,0.755319,0.692745,0.808989,All
23.6762,0.78125,0.765957,0.703297,0.817693,All
24.0834,0.78125,0.774194,0.714286,0.828872,All
24.4905,0.78125,0.784946,0.725275,0.836957,All
24.8976,0.791667,0.793478,0.736264,0.846154,All
25.3047,0.802083,0.8,0.747253,0.851064,All
25.7119,0.802083,0.809758,0.757895,0.858696,All
26.119,0.8125,0.819149,0.765957,0.868132,All
26.5261,0.822917,0.826087,0.771739,0.87234,All
26.9333,0.822917,0.836957,0.78022,0.880435,All
27.3404,0.84375,0.844444,0.788889,0.89011,All
27.7475,0.854167,0.849462,0.797872,0.893617,All
28.1547,0.864583,0.858696,0.806452,0.901636,All
28.5618,0.875,0.861702,0.815217,0.905757,All
28.9689,0.875,0.870968,0.821637,0.913043,All
29.3761,0.875,0.879121,0.829787,0.914894,All
29.7832,0.885417,0.882979,0.835165,0.923913,All
30.1903,0.916667,0.891304,0.846154,0.932959,All
30.5975,0.916667,0.893617,0.849462,0.935484,All
31.0046,0.916667,0.903226,0.857143,0.943182,All
31.4117,0.9375,0.911111,0.861702,0.945652,All
31.8188,0.9375,0.913978,0.870968,0.947368,All
32.226,0.9375,0.918103,0.877778,0.956989,All
32.6331,0.9375,0.923913,0.88172,0.957895,All
33.0402,0.947917,0.925532,0.89011,0.967391,All
33.4474,0.947917,0.934783,0.892473,0.967742,All
33.8545,0.958333,0.93617,0.901099,0.968253,All
34.2616,0.958333,0.945055,0.903226,0.978261,All
34.6688,0.958333,0.946237,0.913043,0.978723,All
35.0759,0.96875,0.955056,0.916228,0.978723,All
35.483,0.96875,0.956522,0.923913,0.989011,All
35.8902,0.96875,0.957447,0.925532,0.98913,All
36.2973,0.96875,0.966667,0.934783,0.989247,All
36.7044,0.96875,0.967391,0.93617,0.989362,All
37.1116,0.96875,0.967914,0.945055,0.989583,All
37.5187,0.96875,0.977778,0.946237,1,All
37.9258,0.979167,0.978261,0.947917,1,All
38.3329,0.979167,0.978723,0.956522,1,All
38.7401,0.979167,0.988636,0.957447,1,All
39.1472,0.979167,0.989011,0.967033,1,All
39.5543,0.979167,0.98913,0.967391,1,All
39.9615,0.979167,0.989362,0.977778,1,All
40.3686,0.989583,1,0.978022,1,All
40.7757,0.989583,1,0.978495,1,All
41.1829,0.989583,1,0.989011,1,All
41.59,1,1,1,1,All
