simulations,OFV
500,965.853
1000,967.8
1500,966.417
2000,964.426
2500,964.524
3000,964.322
3500,963.889
4000,963.992
4500,964.168
5000,964.477
5500,964.525
6000,964.732
6500,964.123
7000,964.302
7500,964.22
8000,964.338
8500,964.445
9000,964.183
9500,963.974
10000,963.843
10500,963.743
11000,963.732
11500,963.599
12000,963.241
12500,963.417
13000,963.265
13500,963.061
14000,962.908
14500,962.899
15000,962.968
15500,962.894
16000,963.036
16500,962.536
17000,962.601
17500,962.747
18000,962.48
18500,962.624
19000,962.485
19500,962.386
20000,962.186
20500,962.195
21000,962.015
21500,962.095
22000,962.186
22500,962.17
23000,961.76
23500,961.491
24000,961.44
24500,961.485
25000,961.516
25500,961.54
26000,961.425
26500,961.3
27000,961.198
27500,961.238
28000,961.319
28500,961.307
29000,961.444
29500,961.513
30000,961.58
