parameter,value
Cl_pop,9.16596363046674
beta_Cl_logtCLCRMLMIN,1.56551724137931
V1_pop,20.5291841946326
Q_pop,6.03425176231993
V2_pop,22.3343865996457
omega_Cl,0.183034489741782
omega_V1,0.284593541205795
omega_Q,0.678572511502797
omega_V2,0.227513449977047
corr_V2_V1,0.998742685771744
a1,0.302850126051705
a2,0.062920374660582
