iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,807.471,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,788.738,1,4.9168,1.27899,29.6487,6.09706,69.6395,1.46202,1.46202,0.974679,0.62,0.285
3,783.992,1,4.77361,1.01164,31.4557,6.69023,63.1108,1.425,1.425,1.07722,0.62,0.27075
4,779.43,1,4.91348,1.43543,30.9947,6.22682,53.8414,1.38892,1.38892,1.04994,0.62,0.257212
5,752.714,1,4.99749,1.54514,24.0799,6.55202,77.7335,1.35375,1.35375,1.02336,0.62,0.244352
6,751.023,1,4.97861,0.82029,32.1142,6.96711,61.9439,1.31947,1.31947,1.11891,0.62,0.232134
7,743.461,1,4.82267,0.747841,28.9678,7.84373,74.7198,1.28606,1.28606,1.09058,0.62,0.220528
8,727.895,1,4.76841,0.958597,23.9638,7.71236,81.0243,1.2535,1.2535,1.06297,0.62,0.209501
9,721.914,1,4.57398,1.42838,25.2774,9.03457,97.2292,1.22176,1.22176,1.03605,0.62,0.199026
10,710.539,1,4.30607,1.19788,23.5165,9.31821,108.775,1.19082,1.19082,1.00982,0.62,0.189075
11,702.867,1,4.29205,1.42278,22.0315,9.32586,124.412,1.16067,1.16067,0.984249,0.62,0.179621
12,681.562,1,4.12301,1.36836,22.0872,9.1694,126.55,1.13128,1.13128,0.959327,0.62,0.17064
13,681.134,1,4.00209,1.16612,21.6362,10.0478,134.954,1.10264,1.10264,0.935036,0.62,0.162108
14,670.151,1,3.58086,1.97032,20.5601,8.29153,154.353,1.07472,1.07472,0.911361,0.62,0.154003
15,649.941,1,3.65272,1.55485,22.6521,6.51765,158.212,1.04751,1.04751,0.888285,0.62,0.146302
16,644.04,1,3.58657,1.89554,20.4472,8.16391,166.617,1.02098,1.02098,0.865793,0.62,0.138987
17,634.054,1,3.41138,1.57858,19.1278,8.11975,170.001,0.995131,0.995131,0.84387,0.62,0.132038
