time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.7129,6.23326,3.38596,4.54099,5.14065,5.59087,6.0267,6.45567,6.93665,7.50631,8.246,9.67511,All
-59.4257,11.5299,6.36299,8.47637,9.58214,10.4005,11.1537,11.9239,12.8012,13.7755,15.0799,17.5333,All
-59.1386,16.1141,8.96037,11.9622,13.4478,14.5671,15.6168,16.6505,17.8237,19.124,20.8069,24.0874,All
-58.8514,20.1319,11.2494,15.0493,16.8565,18.2564,19.5286,20.7596,22.1773,23.7859,25.7575,29.5746,All
-58.5643,23.694,13.24,17.797,19.8957,21.5237,22.9836,24.4117,25.9892,27.8387,30.1433,34.3909,All
-58.2771,26.8774,15.0123,20.2488,22.6091,24.4183,26.0609,27.6696,29.4244,31.4753,33.9886,38.6701,All
-57.99,29.498,16.6405,22.3417,24.8736,26.8168,28.6409,30.3213,32.2185,34.4069,37.1408,42.1795,All
-57.7028,25.8131,16.6594,19.9231,21.859,23.5777,25.126,26.5313,28.0808,29.9567,32.3888,36.3719,All
-57.4157,22.9171,15.7733,18.0964,19.6113,21.0428,22.3519,23.5583,24.9196,26.4311,28.5402,32.1709,All
-57.1285,20.6744,14.5533,16.5479,17.8657,19.0462,20.1512,21.2165,22.4091,23.7308,25.594,28.8379,All
-56.8414,18.865,13.3505,15.0902,16.2862,17.3757,18.4018,19.3796,20.4359,21.6593,23.3904,26.3939,All
-56.5542,17.3084,12.2153,13.8233,14.9432,15.9254,16.83,17.7458,18.826,20.0076,21.5987,24.6444,All
-56.2671,15.9042,11.119,12.6525,13.7114,14.5963,15.4913,16.3914,17.3909,18.5254,20.2446,23.4183,All
-55.9799,14.6995,10.2085,11.6595,12.6259,13.4745,14.3099,15.1397,16.1238,17.2252,18.9769,22.5388,All
-55.6928,13.6464,9.33216,10.7896,11.6976,12.4905,13.2648,14.0394,14.955,16.0607,17.5839,20.6779,All
-55.4056,12.7261,8.67487,10.0213,10.8896,11.6386,12.367,13.0959,13.948,14.9982,16.416,19.1381,All
-55.1185,11.9296,8.03466,9.30996,10.1818,10.8734,11.5751,12.2936,13.0579,14.074,15.3598,17.8596,All
-54.8313,11.2108,7.44309,8.69437,9.55236,10.2257,10.8776,11.5619,12.3029,13.2583,14.4916,16.7788,All
-54.5442,10.5719,6.92721,8.16094,8.96087,9.65754,10.2592,10.9107,11.6447,12.5208,13.6883,15.8829,All
-54.257,10.0068,6.45756,7.6704,8.45161,9.13017,9.69889,10.3233,11.0497,11.8526,12.9884,15.1512,All
-53.9699,9.49854,5.99729,7.22107,7.9844,8.63739,9.2204,9.80299,10.5114,11.2878,12.3508,14.4604,All
-53.6827,9.07143,5.5983,6.81865,7.56536,8.18986,8.76387,9.35026,10.0177,10.7755,11.7999,13.8025,All
-53.3956,8.66595,5.23929,6.45289,7.18339,7.79471,8.36659,8.91857,9.57632,10.3137,11.3075,13.2519,All
-53.1084,8.28784,4.91318,6.09295,6.8291,7.42625,8.00572,8.55062,9.15635,9.89042,10.8645,12.7465,All
-52.8213,7.93866,4.59699,5.77173,6.49307,7.0939,7.66606,8.20322,8.79216,9.48519,10.4793,12.2749,All
-52.5341,7.61296,4.31569,5.47438,6.18973,6.79098,7.35045,7.86608,8.45543,9.13644,10.0848,11.8549,All
-52.247,7.3117,4.06327,5.20374,5.9148,6.50728,7.05588,7.57345,8.13324,8.8071,9.74978,11.4703,All
-51.9598,7.02465,3.84634,4.95627,5.65414,6.23846,6.76855,7.302,7.82973,8.51085,9.43145,11.0909,All
-51.6727,6.77033,3.63938,4.72581,5.40492,5.99412,6.50812,7.03016,7.56051,8.23569,9.13363,10.743,All
-51.3855,6.52912,3.45453,4.52711,5.17606,5.75754,6.27221,6.78514,7.31247,7.97475,8.85173,10.405,All
-51.0984,6.29627,3.28287,4.34079,4.96967,5.53854,6.04565,6.54247,7.07472,7.72586,8.57904,10.1111,All
-50.8112,6.0808,3.11194,4.15341,4.76475,5.33858,5.84027,6.32207,6.85105,7.48356,8.32877,9.83894,All
-50.5241,5.87562,2.97136,3.98673,4.58077,5.14137,5.63747,6.12556,6.63821,7.26034,8.07367,9.56466,All
-50.2369,5.67906,2.8315,3.825,4.41407,4.95501,5.44775,5.93527,6.44209,7.04339,7.85118,9.30065,All
-49.9498,5.49033,2.69789,3.6704,4.25424,4.77816,5.26841,5.74996,6.25389,6.83311,7.63303,9.07331,All
-49.6627,5.3177,2.57475,3.52811,4.09785,4.61416,5.0986,5.57304,6.06404,6.64703,7.43032,8.81246,All
-49.3755,5.15905,2.46012,3.39948,3.95455,4.4614,4.93405,5.40121,5.88772,6.46438,7.23274,8.58947,All
-49.0884,5.0013,2.3569,3.26731,3.81624,4.31321,4.78441,5.24102,5.71648,6.29099,7.02839,8.38791,All
-48.8012,4.85459,2.25709,3.14902,3.68446,4.17143,4.63956,5.08953,5.56235,6.12627,6.85357,8.1932,All
-48.5141,4.71407,2.16945,3.03294,3.55937,4.03801,4.49967,4.94045,5.41817,5.96156,6.68765,7.98902,All
-48.2269,4.57611,2.07405,2.92063,3.44228,3.90332,4.36328,4.80332,5.26971,5.8082,6.51953,7.80154,All
-47.9398,5.81336,3.48483,4.26253,4.74304,5.17184,5.61289,6.04947,6.53269,7.10492,7.80606,9.17291,All
-47.6526,11.852,7.93468,9.2971,10.1479,10.8824,11.5259,12.1781,12.9065,13.6876,14.7642,16.7252,All
-47.3655,16.941,11.0247,13.262,14.4931,15.4887,16.5154,17.4087,18.3652,19.5369,21.054,23.6138,All
-47.0783,21.2644,13.6622,16.6759,18.2233,19.484,20.7084,21.8438,23.0527,24.5323,26.4043,29.4955,All
-46.7912,25.0282,15.8924,19.5963,21.4724,22.9719,24.371,25.7131,27.1757,28.8879,31.1106,34.7421,All
-46.504,28.3304,17.7324,22.174,24.3303,26.0712,27.6163,29.107,30.8059,32.7365,35.1639,39.2513,All
-46.2169,31.3173,19.261,24.4872,26.8605,28.8312,30.5196,32.17,33.9599,36.1284,38.8041,43.3577,All
-45.9297,32.3973,20.5575,25.4091,27.7965,29.8003,31.5397,33.2113,35.0387,37.2791,39.9799,44.7219,All
-45.6426,28.7842,19.9969,23.0361,24.8959,26.5037,28.0965,29.495,31.0616,32.934,35.2988,39.4892,All
-45.3554,25.9677,18.699,21.0484,22.6238,24.0271,25.2779,26.5728,27.9858,29.6386,31.776,35.6756,All
-45.0683,23.6739,17.1542,19.3342,20.7435,22.0439,23.1211,24.2862,25.5202,27.0161,29.0163,32.5245,All
-44.7811,21.8642,15.6353,17.7159,19.1383,20.2723,21.3201,22.4066,23.5897,25.061,26.8963,30.3096,All
-44.494,20.3116,14.2664,16.3025,17.6214,18.6997,19.7942,20.7987,22.0048,23.4254,25.252,28.6623,All
-44.2068,18.901,13.0127,15.0037,16.3111,17.3604,18.4102,19.4221,20.5756,22.0117,23.977,27.5676,All
-43.9197,17.6907,11.9822,13.8929,15.155,16.153,17.1772,18.1694,19.2966,20.7338,22.6928,26.4102,All
-43.6325,16.5566,11.0134,12.9007,14.1289,15.0979,16.1006,17.0528,18.1539,19.4804,21.269,24.7527,All
