Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
0.6750662954758438,0.49182469723769284,-0.5874441596665427,0.6493363493610733,-0.2758836215523528,-0.5479530075329276,-1.1441470060512122,0.5897956932747438,0.04103561061589875,-1.5495044991388187,0.3815005567263974,-0.5610905321952312
0.6418747074395026,0.49241477339970635,-0.5648633532782086,0.605245721022187,-0.29429220769936276,-0.6038439198751707,-0.7228386268274302,0.45408604894032206,0.40503562769484425,-1.0655548971669115,0.16914114845673156,-0.43774562269605094
0.634603848689579,0.49915475027083234,-0.451616611069869,0.4849925024762108,-0.2703131239404763,-0.568323597500428,-0.6830795031382798,0.38519269409203666,0.30316406304443416,-0.41586175186391244,0.34994233343110415,-0.5188713704330447
0.4178430568439712,0.5138733684549501,-0.9463349273981391,0.8035076749172884,0.22480551850020092,-0.4824061754481713,-1.2763043802545944,0.9680522209029127,1.4173326730529519,0.7143535271699618,0.6943819251426888,-0.6486868752527746
0.387116750949148,0.5114568876095636,-1.1591456830060483,0.9096746324201453,0.3537491711723774,-0.47432165620472555,-0.0378258220789113,1.199689439339595,0.20215347947944484,0.7143535271699618,0.9034542088728882,-0.76286610738706
0.5118029320882905,0.513685408837512,-1.2783925885540706,1.1544203880318566,0.2039314768880442,-0.4930601937788938,-0.38713551351955755,1.07385159696316,0.849077528458785,-1.067876445446423,0.7193805250775313,-0.6768982074006049
0.6411565593981039,0.4789930473144732,-0.0777900113597752,0.23066571145277992,-0.4131807187165003,-0.5700651820044881,0.5668795183634788,0.18058290593566878,0.1667240820292116,0.7143535271699618,0.18008734453873448,-0.4340744227116269
0.7228185655527513,0.47238163179432247,-0.5983222917164166,0.9374285890573824,-0.4375374266095722,-0.622406367717314,0.4422552226031201,0.32972891414625916,0.35401928241291275,0.7143535271699618,0.20414267481570744,-0.3926627099877957
0.5968140679108388,0.48190144886231084,-0.022404824375776105,0.11467343293747799,-0.4699878673901224,-0.6410469368635237,-0.5912698018003051,0.10502101963306358,-0.3094236043510521,0.6538800579657712,0.0203852293706302,-0.2270684514249281
0.5785570275026635,0.48846396478038306,-0.3354859736737332,0.3010360880433641,-0.24343591734082404,-0.5691557740646116,-0.7783779520478169,0.5227692560808372,0.45095708772990095,-0.6210634537631443,0.3003180578703792,-0.5249034721129232
0.641207459938303,0.4940558063348086,-0.990310599373116,1.0889144642543747,-0.25961873709595706,-0.6137971048688771,-0.40117850821674844,0.5820421402908531,0.5446905092210466,0.7143535271699618,0.4366329323903415,-0.5154683183896522
0.7620377710396576,0.4952281592274131,-0.8517143842498143,1.1005537591011096,-0.2784947468994611,-0.5944039819652941,-0.6389493811678035,0.6191947068997248,0.08884200872575612,0.6821387098315649,0.46081141477306753,-0.5504437607552792
-0.1215007293874528,0.5524412068652603,0.1941535384471243,-0.41026710668115857,0.8891799569414289,-0.3700428827000409,-2.297169747324168,0.759139141943218,-0.9999244308538251,0.4865206999320766,0.5076324003284408,-0.2843040877348349
0.3467009735160647,0.5237561399607958,-0.876997374579966,0.5828432853307629,0.38508155031166047,-0.40674546566618663,-0.5963537689542613,1.050528194031369,0.15560976870359428,0.5406984471244546,0.9319471151645338,-0.6577810540484592
0.4070362131873101,0.5092854811813529,-1.193039249947179,0.992376938894958,0.2897317397483469,-0.5008622412290424,0.26057434652850975,1.0772090000177486,1.171897834410795,0.12114162302726843,0.8064189288310216,-0.6669378116941898
0.6347240734442827,0.4867559517025015,-0.4507631984648336,0.5148579428812877,-0.3684012863063177,-0.5809260302489999,0.5849214301929541,0.26957816580499433,0.05433647757625487,0.20095827294632831,0.4421046840046347,-0.5650699271782124
0.6485879500014551,0.47793099383246207,-0.1341602303634089,0.3294304458177344,-0.4656607388785613,-0.6004433884722545,0.5425916851977068,0.15045086977692593,-0.026104278956019758,0.7143535271699618,0.14682533437769907,-0.29137550800172224
0.6437839291900908,0.4746818154168566,-0.6062961059049674,0.8015059383173324,-0.4203014166471061,-0.6186708820308224,-0.2948122548940013,0.3124886316054937,0.27818997792383254,-0.43841115626315547,0.1728772406175174,-0.3304187880939766
0.6180518766915913,0.5063216259234267,-0.5488894872701339,0.5503003447426495,-0.22433292629635918,-0.5826338529349642,-1.9813975675148994,0.6901280260926999,-0.04343178375326161,-0.02414280047139801,0.4312817698640503,-0.4889613943276482
0.6920467638531574,0.4895820155732516,-0.7995756235976472,0.9097779271181704,-0.2694622834436088,-0.5709804574893539,-1.0203843220460596,0.5734602209216436,0.310024331411938,-0.15933965352320778,0.3393493764002653,-0.5092770544800327
