iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2023.73,1,5.18207,8.64932,10.5064,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1993.17,1,3.81501,13.2308,10.9249,46.2526,2.92404,2.92404,0,1.46202,1.53565,1.52066,1.46202
3,1982.96,1,3.81746,17.8337,12.9734,83.8389,2.85,2.85,0,1.425,1.49677,1.48215,1.47559
4,1962.12,1,3.25861,22.8149,18.6886,123.221,2.77784,2.77784,0,1.38892,1.45887,1.44462,1.43823
5,1962.03,1,3.28652,24.9339,23.0915,119.209,2.7075,2.7075,0,1.35375,1.42193,1.48056,1.40181
6,1952.83,1,3.61389,20.5101,22.1308,139.993,2.63894,2.63894,0,1.31947,1.45084,1.56983,1.36632
7,1935.33,1,2.92372,19.4598,30.0919,172.849,2.57212,2.57212,0,1.28606,1.4141,1.53008,1.33172
8,1922.9,1,2.40565,19.5552,35.4012,163.208,2.507,2.507,0,1.2535,1.3783,1.49133,1.298
9,1929.59,1,2.17554,14.1057,41.3941,153.603,2.44352,2.44352,0,1.22176,1.53384,1.49915,1.26514
10,1916.78,1,1.8358,15.2339,36.9315,194.988,2.38165,2.38165,0,1.19082,1.66528,1.46119,1.2331
11,1901.34,1,1.98767,10.2395,57.0783,210.561,2.32134,2.32134,0,1.1625,1.62311,1.42419,1.2082
12,1882.69,1,2.05058,10.6966,55.1414,197.812,2.26257,2.26257,0,1.13306,1.58201,1.38813,1.17761
13,1882.08,1,2.4445,18.3209,44.7573,305.728,2.20528,2.20528,0,1.10437,1.72467,1.35298,1.14779
14,1862.65,1,2.37381,14.9123,43.45,244.375,2.14944,2.14944,0,1.07641,1.80552,1.31872,1.11873
15,1854.65,1,2.15053,14.9668,37.1638,252.831,2.09501,2.09501,0,1.04916,1.86334,1.28533,1.0904
