simulations, -2LL
1000,592.074
2000,591.078
3000,590.89
4000,590.897
5000,590.998
6000,590.995
7000,591.111
8000,591.071
9000,590.618
10000,590.594
11000,590.522
12000,590.587
13000,590.691
14000,590.746
15000,590.784
16000,590.883
17000,590.941
18000,590.978
19000,591.062
20000,591.025
21000,590.993
22000,591.06
23000,591.064
24000,591.059
25000,591.051
26000,591.029
27000,591.042
28000,591.022
29000,591.051
30000,591.025
