iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2023.71,1,7.77311,8.64932,31.5191,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,1996.95,1,4.0384,11.1317,35.359,45.3098,2.92404,2.92404,0,1.46202,1.57519,1.65865,1.46202
3,1989.45,1,3.65215,14.119,37.2249,70.4494,2.85,2.85,0,1.425,1.53531,1.61666,1.53797
4,1972.64,1,2.89393,15.362,52.7624,102.472,2.77784,2.77784,0,1.38892,1.49643,1.57572,1.49903
5,1969.23,1,2.60127,16.4432,70.7555,95.5267,2.7075,2.7075,0,1.35375,1.45854,1.53582,1.46107
6,1961.19,1,2.66708,13.3422,63.7077,99.5516,2.63894,2.63894,0,1.31947,1.52503,1.53299,1.42408
7,1945.76,1,2.34003,12.8666,77.9942,120.322,2.57212,2.57212,0,1.28606,1.57733,1.49417,1.38802
8,1929.42,1,2.43008,12.8902,91.6017,95.3553,2.507,2.507,0,1.2535,1.53739,1.45634,1.4039
9,1930.69,1,2.12831,9.52506,90.5249,102.07,2.44352,2.44352,0,1.22176,1.74819,1.41946,1.37769
10,1920.83,1,1.64964,10.6744,81.5871,143.989,2.38165,2.38165,0,1.21881,1.72422,1.38352,1.34281
11,1908.51,1,2.07982,6.84993,99.2856,155.446,2.32134,2.32134,0,1.18794,1.68057,1.34849,1.44182
12,1895.84,1,2.21113,6.33123,95.6804,138.708,2.26257,2.26257,0,1.15787,1.6507,1.31435,1.40532
13,1886.8,1,2.40612,10.0683,77.366,210.733,2.20528,2.20528,0,1.12855,1.7169,1.28107,1.51636
14,1882.41,1,2.1107,7.65667,85.3942,215.905,2.14944,2.14944,0,1.09997,1.85186,1.24863,1.48331
15,1859.94,1,1.8803,7.96925,72.3273,227.624,2.09501,2.09501,0,1.07212,1.80497,1.21701,1.44575
16,1856.2,1,1.88709,11.5069,68.227,166.51,2.04197,2.04197,0,1.04497,1.75926,1.1862,1.40914
17,1836.4,1,2.03684,7.84848,57.2724,212.107,1.99026,1.99026,0,1.01851,1.71472,1.15616,1.37346
18,1833.13,1,2.24263,8.4015,44.9929,215.932,1.93987,1.93987,0,0.992725,1.6713,1.21641,1.33869
