simulations,OFV
500,1228.11
1000,1228.6
1500,1228.09
2000,1226.12
2500,1226.27
3000,1226.6
3500,1225.86
4000,1225.79
4500,1226.26
5000,1226.48
5500,1226.45
6000,1226.73
6500,1226.27
7000,1226.2
7500,1226.09
8000,1226.26
8500,1226.47
9000,1226.19
9500,1225.94
10000,1225.83
10500,1225.77
11000,1225.79
11500,1225.6
12000,1225.25
12500,1225.43
13000,1225.28
13500,1225.22
14000,1225.12
14500,1225.17
15000,1225.28
15500,1225.17
16000,1225.25
16500,1225.17
17000,1225.23
17500,1225.25
18000,1224.89
18500,1225.07
19000,1224.96
19500,1224.85
20000,1224.66
20500,1224.68
21000,1224.45
21500,1224.49
22000,1224.61
22500,1224.5
23000,1224.34
23500,1224.32
24000,1224.22
24500,1224.13
25000,1224.17
25500,1224.19
26000,1224.12
26500,1224.1
27000,1224
27500,1224.01
28000,1224.12
28500,1224.13
29000,1224.23
29500,1224.28
30000,1224.36
