iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1245.45,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1234.56,1,10.7115,13.0091,49.2844,86.2552,0.95,0.95,0.285,0.285,0.999911,0.974679,1.09826,0.974679,1.06728,0.974679
3,1204.29,1,10.8596,10.9498,48.4148,75.4458,0.9025,0.9025,0.27075,0.27075,0.998099,0.95,1.07046,0.95,1.04025,0.95
4,1187.93,1,10.6666,11.1293,49.0158,63.4813,0.857375,0.857375,0.257212,0.257212,0.976023,0.925945,1.04335,0.925945,1.161,0.925945
5,1174.29,1,10.5989,10.9046,48.956,64.9485,0.814506,0.814506,0.244352,0.244352,0.96946,0.9025,1.01693,0.9025,1.13161,0.9025
6,1146.83,1,10.5308,12.6539,46.8562,60.3241,0.773781,0.773781,0.232134,0.232134,0.980312,0.879648,0.991184,0.879648,1.10295,0.879648
7,1140.5,1,10.3555,12.6287,47.6563,61.757,0.735092,0.735092,0.220528,0.220528,1.00312,0.857375,0.966087,0.857375,1.08763,0.857375
8,1121.24,1,10.4218,13.389,48.4079,57.9543,0.698337,0.698337,0.209501,0.209501,1.0112,0.835666,0.941625,0.835666,1.11833,0.835666
9,1115.88,1,10.6516,13.498,47.2378,61.381,0.66342,0.66342,0.199026,0.199026,0.996402,0.814506,0.917782,0.814506,1.09001,0.814506
10,1076.35,1,10.7112,11.8573,46.7913,58.3463,0.630249,0.630249,0.189075,0.189075,0.997992,0.793882,0.985429,0.793882,1.06241,0.793882
11,1056.07,1,10.7853,11.3683,48.2758,56.7788,0.598737,0.598737,0.179621,0.179621,0.991436,0.773781,1.10469,0.773781,1.03551,0.773781
12,1048.32,1,10.9308,11.7262,48.2101,49.0026,0.5688,0.5688,0.17064,0.17064,1.02791,0.754188,1.19781,0.754188,1.00929,0.754188
13,1032.08,1,10.9201,11.094,48.7931,49.1053,0.54036,0.54036,0.162108,0.162108,1.0102,0.735092,1.19458,0.735092,0.983737,0.735092
14,1025.17,1,10.9257,11.9275,45.8101,49.3318,0.513342,0.513342,0.154003,0.154003,1.00958,0.716479,1.16433,0.716479,0.958828,0.716479
15,1016.89,1,10.8712,13.5589,45.2206,47.3766,0.487675,0.487675,0.146302,0.146302,0.998156,0.698337,1.19736,0.698337,0.93455,0.698337
16,1015.44,1,10.9143,12.9717,44.8864,52.2607,0.463291,0.222314,0.138987,0.156539,1.00311,0.680655,1.19798,0.680655,0.913805,0.680655
17,985.999,1,10.7928,13.2714,44.8346,48.5349,0.440127,0.211199,0.132038,0.148712,0.991272,0.66342,1.16764,0.66342,0.891219,0.66342
18,985.603,1,10.8154,13.2572,45.8631,39.3305,0.41812,0.258106,0.125436,0.143196,1.00912,0.646622,1.13808,0.646622,0.895012,0.646622
19,974.967,1,11.045,12.3445,45.4295,38.8346,0.397214,0.188621,0.119164,0.151517,1.01748,0.630249,1.10926,0.630249,0.87235,0.630249
20,966.773,1,11.0289,12.6001,45.9338,39.2667,0.10068,0.213046,0.130308,0.153294,1.01327,0.614291,1.08118,0.614291,0.850262,0.614291
21,951.178,1,11.0119,10.948,46.0055,42.5769,2.22045e-16,0.23216,0.129643,0.149057,1.01699,0.598737,1.0538,0.598737,0.828733,0.598737
22,933.527,1,11.0634,11.9539,44.6822,44.6151,2.10942e-16,0.208139,0.123161,0.14858,1.01822,0.583577,1.02712,0.583577,0.807749,0.583577
23,923.045,1,11.0052,11.7561,44.723,47.4739,2.00395e-16,0.223034,0.117003,0.151322,1.01586,0.5688,1.00111,0.5688,0.787296,0.5688
24,915.645,1,10.9275,11.4081,46.2951,47.0089,2.22045e-16,0.231459,0.113311,0.147898,1.01834,0.554398,0.975761,0.554398,0.768395,0.554398
25,917.741,1,10.9148,11.3606,45.7088,45.0783,2.22045e-16,0.215821,0.111384,0.155752,1.0159,0.54036,0.951054,0.54036,0.771893,0.54036
26,915.102,1,10.9889,11.8397,45.7412,45.8713,2.22045e-16,0.211947,0.10974,0.16013,1.01422,0.526678,0.926973,0.526678,0.782629,0.526678
27,911.887,1,11.0261,11.5027,45.4968,45.4467,2.22045e-16,0.203792,0.107827,0.163173,1.02016,0.513342,0.903501,0.513342,0.777125,0.513342
28,910.879,1,11.0059,11.517,46.461,46.1975,2.22045e-16,0.277351,0.109646,0.155825,1.0221,0.500344,0.880624,0.500344,0.757448,0.500344
29,910.55,1,10.9244,10.7535,46.2327,45.2336,2.22045e-16,0.204966,0.105636,0.168324,1.0144,0.487675,0.904061,0.487675,0.738269,0.487675
30,903.847,1,10.906,10.5907,45.3892,47.7288,2.22045e-16,0.129913,0.106507,0.167029,1.02438,0.475327,0.895442,0.475327,0.728626,0.475327
31,909.171,1,10.8036,9.9243,45.7308,51.3995,2.22045e-16,0.101797,0.106107,0.172781,1.01988,0.463291,0.909311,0.463291,0.73367,0.463291
32,907.659,1,10.7925,9.89784,44.9175,51.542,2.22045e-16,0.0991459,0.105059,0.177336,1.0097,0.45156,0.920453,0.45156,0.748836,0.45156
33,895.567,1,10.8201,10.0131,45.1966,54.2088,2.22045e-16,0.118141,0.103294,0.170649,1.01206,0.440127,0.897147,0.440127,0.814921,0.440127
34,894.5,1,10.7995,11.2284,45.4679,51.6212,2.22045e-16,0.134519,0.100928,0.170378,1.00625,0.428982,0.917271,0.428982,0.853953,0.428982
35,882.099,1,10.9617,11.65,45.437,44.7634,2.22045e-16,0.195263,0.100391,0.162358,1.00693,0.41812,0.909112,0.41812,0.83233,0.41812
36,875.516,1,10.9125,11.8848,44.7016,50.9894,2.22045e-16,0.184596,0.0993149,0.158555,1.01581,0.407533,0.8895,0.407533,0.811255,0.407533
37,886.292,1,10.7696,11.7962,44.6772,55.1753,2.22045e-16,0.239426,0.102187,0.158609,1.00225,0.397214,0.904471,0.397214,0.793975,0.397214
38,885.139,1,10.9029,11.6023,44.1181,50.0238,2.22045e-16,0.168309,0.100321,0.170457,1.00144,0.387157,0.914598,0.387157,0.793731,0.387157
39,883.256,1,10.8104,11.7574,43.2213,51.4368,2.22045e-16,0.200849,0.0967633,0.174667,0.997061,0.377354,0.89144,0.377354,0.773634,0.377354
