Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-0.968141,-0.0275977,0.0186943,-0.508514,-0.073408,-0.281286,-0.274558,0.109598,-0.0240374,-0.709347,0.194084,0.0559841,-0.508514,-0.673995,-0.646782,-0.274558,0.0338564,-0.112505,-0.709347,-0.250999,-0.245529,-0.968141,-0.132215,-0.194731,-0.274558,0.021689,-0.0611915,-0.709347,-0.0812725,-0.0944918,-0.968141,-0.0796336,-0.137128,-0.508514,-0.148941,-0.212806
-0.949041,-0.0230876,0.0183809,-0.499586,-0.0812714,-0.276272,-0.26303,0.0887533,-0.0228367,-0.699558,0.178639,0.0553399,-0.499586,-0.656892,-0.635199,-0.26303,-0.0081838,-0.107034,-0.699558,-0.247348,-0.242195,-0.949041,-0.133022,-0.190984,-0.26303,0.00307733,-0.0585742,-0.699558,-0.0838969,-0.0934437,-0.949041,-0.0830032,-0.134805,-0.499586,-0.149104,-0.20937
-0.929942,-0.0185775,0.0180675,-0.490659,-0.0891348,-0.271257,-0.251502,0.0679082,-0.0216359,-0.689769,0.163194,0.0546957,-0.490659,-0.639789,-0.623615,-0.251502,-0.050224,-0.101563,-0.689769,-0.243697,-0.238861,-0.929942,-0.133829,-0.187237,-0.251502,-0.0155343,-0.0559568,-0.689769,-0.0865212,-0.0923955,-0.929942,-0.0863727,-0.132481,-0.490659,-0.149267,-0.205934
-0.910843,-0.0140674,0.0177541,-0.481731,-0.0969982,-0.266243,-0.239974,0.0524165,-0.0204351,-0.67998,0.147748,0.0540516,-0.481731,-0.622686,-0.612031,-0.239974,-0.076778,-0.0960917,-0.67998,-0.240046,-0.235526,-0.910843,-0.134636,-0.18349,-0.239974,-0.0277139,-0.0533395,-0.67998,-0.0891455,-0.0913474,-0.910843,-0.0897423,-0.130158,-0.481731,-0.14943,-0.202499
-0.891744,-0.00955736,0.0174407,-0.472804,-0.104862,-0.261228,-0.228445,0.0391629,-0.0192343,-0.670191,0.132303,0.0534074,-0.472804,-0.605583,-0.600448,-0.228445,-0.0968569,-0.0906208,-0.670191,-0.236395,-0.232192,-0.891744,-0.135443,-0.179743,-0.228445,-0.0372041,-0.0507222,-0.670191,-0.0917699,-0.0902993,-0.891744,-0.0931119,-0.127835,-0.472804,-0.149593,-0.199063
-0.872645,-0.00504727,0.0171273,-0.463876,-0.112725,-0.256213,-0.216917,0.0259094,-0.0180335,-0.660402,0.116858,0.0527632,-0.463876,-0.58848,-0.588864,-0.216917,-0.116936,-0.0851498,-0.660402,-0.232744,-0.228857,-0.872645,-0.13625,-0.175996,-0.216917,-0.0466944,-0.0481048,-0.660402,-0.0943942,-0.0892511,-0.872645,-0.0964814,-0.125512,-0.463876,-0.149756,-0.195627
-0.853545,-0.000537185,0.016814,-0.454948,-0.120588,-0.251199,-0.205389,0.0126559,-0.0168327,-0.650613,0.101412,0.052119,-0.454948,-0.571377,-0.57728,-0.205389,-0.137015,-0.0796789,-0.650613,-0.229093,-0.225523,-0.853545,-0.137057,-0.172249,-0.205389,-0.0561846,-0.0454875,-0.650613,-0.0970185,-0.088203,-0.853545,-0.099851,-0.123189,-0.454948,-0.149919,-0.192191
-0.834446,0.0039729,0.0165006,-0.446021,-0.128452,-0.246184,-0.19386,-0.000597612,-0.015632,-0.640824,0.0859669,0.0514748,-0.446021,-0.554275,-0.565697,-0.19386,-0.157094,-0.0742079,-0.640824,-0.225441,-0.222189,-0.834446,-0.137864,-0.168502,-0.19386,-0.0656748,-0.0428702,-0.640824,-0.0996429,-0.0871548,-0.834446,-0.103221,-0.120865,-0.446021,-0.150083,-0.188755
-0.815347,0.00848299,0.0161872,-0.437093,-0.136315,-0.24117,-0.182332,-0.0138511,-0.0144312,-0.631035,0.0705215,0.0508306,-0.437093,-0.537172,-0.554113,-0.182332,-0.177173,-0.0687369,-0.631035,-0.22179,-0.218854,-0.815347,-0.138671,-0.164755,-0.182332,-0.075165,-0.0402528,-0.631035,-0.102267,-0.0861067,-0.815347,-0.10659,-0.118542,-0.437093,-0.150246,-0.185319
-0.796248,0.0129931,0.0158738,-0.428166,-0.144179,-0.236155,-0.170804,-0.0271046,-0.0132304,-0.621245,0.0550761,0.0501864,-0.428166,-0.520069,-0.542529,-0.170804,-0.197252,-0.063266,-0.621245,-0.218139,-0.21552,-0.796248,-0.139478,-0.161008,-0.170804,-0.0846553,-0.0376355,-0.621245,-0.104892,-0.0850585,-0.796248,-0.10996,-0.116219,-0.428166,-0.150409,-0.181883
