iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1470.44,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1454.06,1,3.69349,1.17646,0.917976,46.7836,15.6833,55.4704,0.974679,0.974679,0.974679,0.974679,0.998743,0.974679,0.974679
3,1445.58,1,3.28749,1.16325,1.04902,44.7815,15.7027,53.9918,0.95,0.95,0.95,0.95,0.998743,0.95,0.95
4,1435.35,1,4.0828,1.61813,0.780383,45.2123,20.7202,54.2949,0.925945,0.925945,0.925945,0.925945,0.998743,0.925945,0.925945
5,1424,1,4.10396,1.23668,0.79259,49.4204,17.8512,59.0434,0.9025,0.9025,0.912806,0.9025,0.998743,0.9025,0.9025
6,1411.92,1,2.63402,0.908394,1.19371,49.683,17.9744,59.4262,0.879648,0.879648,0.889694,0.879648,0.998743,0.879648,0.879648
7,1404.56,1,4.57871,0.949412,0.73356,50.6334,19.3176,59.964,0.857375,0.857375,0.948826,0.857375,0.998743,0.857375,0.857375
8,1389.84,1,3.91667,0.680291,0.860574,49.2896,17.9133,58.0306,0.835666,0.835666,0.928712,0.835666,0.998743,0.835666,0.835666
9,1378.47,1,4.29974,1.02495,0.852164,55.8832,17.0381,65.3193,0.814506,0.814506,0.931628,0.814506,0.998743,0.814506,0.814506
10,1369.1,1,4.10305,0.995941,0.886629,52.8102,18.8876,61.4447,0.793882,0.793882,0.908039,0.793882,0.998743,0.793882,0.793882
11,1350.93,1,4.68563,0.773675,0.750286,54.2414,17.4652,62.9985,0.773781,0.773781,0.885047,0.773781,0.998743,0.773781,0.773781
12,1341.28,1,4.05712,0.943491,0.884046,54.8496,17.4938,63.5309,0.754188,0.754188,0.92476,0.754188,0.998743,0.754188,0.754188
13,1336.37,1,5.19364,0.981032,0.673617,52.0629,21.9043,60.5786,0.735092,0.735092,0.919161,0.735092,0.998743,0.735092,0.735092
14,1329.42,1,4.44281,1.2098,0.809597,54.5222,18.1414,63.5145,0.716479,0.716479,1.01386,0.716479,0.998743,0.716479,0.716479
15,1314.82,1,4.05327,1.09239,0.907398,49.6604,19.4227,58.0099,0.698337,0.698337,1.11585,0.698337,0.998743,0.698337,0.698337
16,1319.32,1,3.8562,0.657532,0.899495,44.9441,22.2559,52.6198,0.680655,0.680655,1.2291,0.680655,0.998743,0.680655,0.680655
17,1294.6,1,4.61655,0.904842,0.74395,47.2932,17.8012,55.2951,0.66342,0.66342,1.19798,0.66342,0.998743,0.66342,0.66342
18,1283.28,1,4.87859,0.910242,0.749022,47.0697,18.0312,54.9263,0.646622,0.646622,1.16765,0.646622,0.998743,0.646622,0.646622
19,1276.8,1,4.86671,1.10037,0.768522,45.2022,19.1428,52.6269,0.630249,0.630249,1.13808,0.630249,0.998743,0.630249,0.630249
20,1259.15,1,5.00127,1.01067,0.700348,41.7961,17.0301,48.4803,0.614291,0.614291,1.10927,0.614291,0.998743,0.614291,0.614291
21,1253.05,1,5.09864,0.950171,0.666693,39.7831,19.1677,46.3454,0.598737,0.598737,1.08118,0.598737,0.998743,0.598737,0.598737
22,1243.89,1,6.19642,0.845873,0.511635,42.0446,14.0095,49.2156,0.583577,0.583577,1.0538,0.583577,0.998743,0.583577,0.583577
23,1232.28,1,6.0387,1.13199,0.54387,44.7693,11.5484,52.4989,0.5688,0.5688,1.03108,0.5688,0.998743,0.5688,0.5688
24,1208.23,1,5.32315,1.28684,0.645787,45.8923,10.397,53.3598,0.554398,0.554398,1.00497,0.554398,0.998743,0.554398,0.554398
25,1206.47,1,5.32303,1.17665,0.63431,41.0167,10.5172,47.609,0.54036,0.54036,0.979528,0.54036,0.998743,0.54036,0.54036
26,1188.55,1,5.6655,0.987263,0.57679,41.8542,11.2889,48.5909,0.526678,0.526678,0.954726,0.526678,0.998743,0.526678,0.526678
27,1181.85,1,6.02979,0.967094,0.532645,40.9069,12.123,47.477,0.513342,0.513342,0.930552,0.513342,0.998743,0.513342,0.513342
