iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,684.135,1,5.10855,9.91367,22.0859,76.9381,0.3,1.5,1.5,1.5,1.5
2,657.516,1,9.23995,10.6757,36.6816,77.4725,0.24,1.34164,1.38417,1.34164,1.34164
3,616.608,1,9.29006,11.0542,38.4781,83.5743,0.192,1.2,1.45655,1.2,1.23051
4,566.491,1,9.29394,11.5267,38.5045,94.8905,0.1536,1.07331,1.33314,1.07331,1.15189
5,544.602,1,9.06909,11.9553,39.6505,98.7387,0.128994,0.96,1.31091,0.96,1.13634
6,522.599,1,9.02921,12.0906,39.7097,110.718,0.121154,0.85865,1.21473,0.85865,1.01637
7,503.797,1,9.13165,11.0305,38.7399,115.424,0.114117,0.768,1.22791,0.768,0.92924
8,492.603,1,9.08848,11.7109,38.8682,115.66,0.110238,0.68692,1.16465,0.68692,0.934026
9,476.423,1,9.09458,11.4332,39.5704,115.19,0.105702,0.6144,1.14045,0.6144,0.897316
10,465.108,1,9.02576,11.9148,39.9569,114.284,0.098294,0.549536,1.10649,0.549536,0.914387
11,459.005,1,9.06345,12.0931,39.7359,116.695,0.0980542,0.49152,1.09486,0.49152,0.903589
12,453.351,1,9.06902,11.8555,40.6081,117.557,0.0988148,0.452855,1.0755,0.439629,0.86579
13,447.739,1,8.91631,11.3058,40.4144,120.925,0.0961624,0.43585,1.0212,0.393216,0.920081
14,439.798,1,8.89105,11.2604,40.3614,122.23,0.0947229,0.436119,0.972092,0.351703,0.917747
15,430.551,1,8.98319,10.9697,42.3553,118.172,0.0941882,0.410045,0.983197,0.314573,0.909749
16,428.811,1,9.02939,10.6336,42.7004,116.405,0.0960545,0.405595,0.973297,0.281362,0.861669
17,429.483,1,9.13265,10.7036,42.9181,111.889,0.0994522,0.378211,0.91577,0.251658,0.848537
18,422.3,1,9.27619,10.2893,43.5094,100.794,0.0986797,0.35508,0.86964,0.22509,0.874863
19,409.132,1,9.49626,9.80387,44.0302,98.0313,0.0949802,0.333887,0.844163,0.201327,0.846236
20,418.366,1,9.57588,9.75465,44.442,94.0184,0.0995438,0.32227,0.781357,0.204537,0.898484
21,403.605,1,9.53319,9.76355,44.9212,94.3586,0.0926768,0.31786,0.710861,0.207791,0.897591
22,403.597,1,9.46434,9.43425,45.126,101.802,0.0948074,0.315212,0.721278,0.19297,0.851487
23,399.281,1,9.45439,9.37224,45.8406,105.841,0.0948696,0.303863,0.719556,0.174277,0.857224
24,399.889,1,9.35445,9.57415,45.8378,111.395,0.0941326,0.309129,0.730637,0.170632,0.840676
25,391.292,1,9.32628,9.09093,46.5829,121.974,0.0921835,0.282915,0.711997,0.176795,0.812331
26,392.904,1,9.3123,8.69609,47.2452,126.809,0.0941267,0.278922,0.677559,0.182042,0.784047
27,389.896,1,9.27733,8.06858,47.9787,127.526,0.0934245,0.274862,0.630962,0.179003,0.782838
28,381.248,1,9.36244,8.20949,47.4303,118.068,0.0915787,0.262426,0.615771,0.164997,0.781415
29,390.084,1,9.36432,8.56528,46.7558,122.675,0.096602,0.257988,0.616488,0.162534,0.753386
30,391.457,1,9.32809,8.70556,46.8862,126.701,0.0977022,0.254839,0.60639,0.153318,0.797666
31,384.915,1,9.40861,8.63163,46.8568,122.068,0.0944398,0.252311,0.601901,0.158196,0.776871
32,378.101,1,9.4068,8.29296,47.6649,121.105,0.0917577,0.257935,0.61243,0.152336,0.758947
33,378.286,1,9.47748,8.04812,47.665,116.395,0.0925182,0.250356,0.599924,0.160512,0.709682
34,379.472,1,9.46824,8.4362,46.4406,121.143,0.0916672,0.251201,0.618688,0.171494,0.667664
35,382.812,1,9.44998,8.66592,46.4755,123.812,0.0956735,0.248341,0.580768,0.161498,0.668681
36,382.772,1,9.51578,8.56805,46.3452,122.219,0.0952944,0.247128,0.6037,0.160051,0.6716
37,383.42,1,9.55121,8.49317,46.6238,114.489,0.0966474,0.248429,0.601098,0.148904,0.684193
38,390.502,1,9.57582,8.56581,46.534,111.01,0.101028,0.242237,0.578731,0.145171,0.716026
39,382.705,1,9.58583,8.9586,46.5464,107.949,0.0953875,0.25542,0.59513,0.139337,0.729398
40,383.467,1,9.56303,8.97959,47.236,118.861,0.0970461,0.267953,0.596254,0.139222,0.691438
41,375.328,1,9.50096,8.82455,47.0259,122.866,0.0933187,0.262837,0.600912,0.13402,0.691464
42,379.543,1,9.45615,8.78331,46.9687,119.836,0.0942174,0.255849,0.622498,0.126564,0.742163
43,374.073,1,9.58265,8.84657,47.1412,112.112,0.0917103,0.250973,0.627166,0.126851,0.807003
44,383.267,1,9.64586,8.98282,47.1899,107.181,0.094362,0.253406,0.656906,0.134799,0.77919
45,384.734,1,9.66912,8.87105,46.9128,101.704,0.0962169,0.251977,0.626283,0.138702,0.765103
46,381.465,1,9.6583,8.69623,46.6872,100.611,0.0939187,0.259832,0.615084,0.144328,0.740552
47,383.753,1,9.67712,8.62139,47.2928,103.021,0.0964105,0.260526,0.614784,0.140634,0.720353
48,387.569,1,9.66269,8.53106,47.6899,99.039,0.0976124,0.26571,0.637921,0.132308,0.707361
49,383.123,1,9.66067,8.36222,47.0815,97.3212,0.0969157,0.26691,0.628688,0.126104,0.717133
50,381.318,1,9.56193,7.88832,46.9597,100.095,0.0965815,0.264924,0.619805,0.120826,0.694381
51,380.132,1,9.61366,8.12955,46.7963,97.5149,0.0946691,0.260574,0.673585,0.122236,0.664509
52,383.431,1,9.61642,8.34967,46.8699,104.339,0.0964728,0.255593,0.693545,0.122396,0.667143
53,384.202,1,9.63423,8.2726,46.8402,103.13,0.097506,0.249748,0.70504,0.120162,0.673575
54,386.745,1,9.70653,8.17288,47.093,97.9698,0.0980307,0.244294,0.7281,0.127776,0.659731
55,388.948,1,9.74379,7.83824,47.5778,98.1512,0.0986058,0.245036,0.737422,0.141614,0.619732
