iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
48,10.9983,0.11063,52.3085,0.28254,37.3467,1.30097,76.0426,0.928037
49,10.9922,0.110951,52.2669,0.281665,37.5745,1.30259,75.9713,0.926824
50,10.9893,0.11106,52.2583,0.280708,37.6831,1.30654,75.7282,0.92506
51,10.9861,0.110952,52.275,0.280644,37.5344,1.30685,75.4351,0.922842
52,10.9846,0.111001,52.2587,0.280164,37.3169,1.30308,75.5287,0.923262
53,10.9811,0.111135,52.2646,0.280216,37.2789,1.30078,75.4553,0.924837
54,10.9803,0.110997,52.2523,0.280224,37.2387,1.29723,75.2963,0.922998
55,10.9829,0.110987,52.2345,0.279972,37.4229,1.29516,75.119,0.920457
56,10.9827,0.110687,52.289,0.280472,37.3918,1.2936,74.8934,0.920193
57,10.9851,0.11075,52.3261,0.280376,37.3046,1.29413,74.5332,0.921056
58,10.9853,0.110702,52.3453,0.280685,37.2986,1.29323,74.2986,0.919651
59,10.9857,0.110552,52.3387,0.281139,37.16,1.29314,74.0707,0.920824
60,10.9842,0.110288,52.3243,0.280353,37.0353,1.29246,73.7588,0.919808
61,10.9845,0.109895,52.3301,0.280136,37.1369,1.28963,73.6277,0.917884
62,10.9838,0.109701,52.2978,0.280564,37.0618,1.28793,73.3,0.915798
63,10.9824,0.109495,52.2782,0.280083,37.0639,1.28483,73.2433,0.914906
64,10.9824,0.109352,52.2508,0.279789,36.9622,1.28155,73.0444,0.913239
65,10.9864,0.109398,52.257,0.280006,36.8938,1.27739,72.8231,0.910375
66,10.9876,0.109361,52.2897,0.280005,36.7962,1.27821,72.7754,0.909397
67,10.9853,0.109319,52.301,0.279796,36.7554,1.27722,72.8851,0.909375
68,10.9844,0.109415,52.2675,0.280444,37.0376,1.27885,72.7901,0.90822
69,10.9851,0.109486,52.2164,0.281658,37.1181,1.27852,72.7966,0.90682
70,10.9882,0.109482,52.1638,0.281922,37.2062,1.27754,72.7853,0.905706
71,10.9881,0.109685,52.1774,0.281875,37.1669,1.27635,72.8055,0.905384
72,10.9881,0.109524,52.1374,0.281692,37.1588,1.277,72.9275,0.904425
73,10.9881,0.109508,52.1387,0.281747,37.6208,1.27947,72.9923,0.90433
74,10.9885,0.109436,52.1593,0.282506,37.5344,1.28057,72.8662,0.903164
75,10.99,0.109419,52.1637,0.282727,37.5984,1.28269,72.7493,0.901771
76,10.989,0.109583,52.1817,0.282583,37.751,1.28435,72.7431,0.901793
77,10.9895,0.109596,52.1764,0.282682,38.0068,1.28553,72.7047,0.901904
78,10.9899,0.109817,52.181,0.282547,38.4575,1.28632,72.6062,0.903161
79,10.9884,0.10969,52.2061,0.28262,38.3332,1.28698,72.4841,0.903408
80,10.9869,0.109708,52.2165,0.282513,38.4674,1.28761,72.537,0.903496
81,10.9868,0.110005,52.258,0.282144,38.3662,1.2856,72.7352,0.903246
82,10.9874,0.110459,52.2698,0.282141,38.6099,1.2869,72.8864,0.902192
83,10.9872,0.110548,52.2888,0.281634,38.6999,1.28654,72.8434,0.90045
84,10.9866,0.110555,52.286,0.281243,38.5988,1.28506,72.9489,0.901032
85,10.9851,0.110716,52.3029,0.281018,38.5225,1.28678,73.3019,0.902277
86,10.9838,0.110885,52.3086,0.280628,38.3803,1.28514,73.5704,0.903381
87,10.9834,0.110929,52.3278,0.280659,38.4698,1.28593,73.6713,0.903764
88,10.9833,0.110939,52.3002,0.280309,38.6193,1.28736,73.8532,0.904581
89,10.9829,0.111154,52.29,0.280022,38.5848,1.28577,73.8938,0.904418
90,10.981,0.111177,52.267,0.280012,38.7315,1.2848,73.8789,0.903236
91,10.9826,0.111264,52.2679,0.280391,38.6771,1.28727,73.7415,0.902453
92,10.9849,0.111226,52.2409,0.280715,38.7462,1.28686,73.538,0.90158
93,10.9881,0.111243,52.2291,0.280555,38.8465,1.28696,73.3676,0.899806
94,10.9899,0.111191,52.2272,0.280625,38.8493,1.28581,73.2552,0.89967
95,10.9917,0.111009,52.2343,0.280687,38.9071,1.28407,73.0947,0.898687
96,10.9932,0.11098,52.2704,0.280877,38.9771,1.28261,72.9823,0.899071
97,10.9926,0.111019,52.2584,0.281162,39.079,1.28161,73.0332,0.899272
98,10.9914,0.111067,52.2778,0.280955,39.1904,1.2826,72.961,0.899028
99,10.9915,0.111026,52.2619,0.280885,39.2955,1.28375,72.9037,0.899106
100,10.9918,0.111005,52.2667,0.280808,39.2373,1.28439,72.88,0.900502
101,10.9909,0.111405,52.2494,0.280751,39.1303,1.2835,72.8555,0.900086
102,10.9877,0.111628,52.2508,0.280748,39.0027,1.28225,72.8999,0.900374
103,10.9872,0.11172,52.2278,0.281084,39.023,1.28128,72.762,0.89951
104,10.9888,0.111591,52.2356,0.281716,39.0509,1.28245,72.5953,0.897906
105,10.9899,0.111424,52.2209,0.281677,39.1693,1.28315,72.5682,0.896269
106,10.9909,0.111272,52.2025,0.281457,39.159,1.28112,72.6133,0.896192
107,10.9919,0.111266,52.1972,0.281002,39.0941,1.28112,72.5372,0.895324
108,10.993,0.111483,52.2087,0.280864,39.0827,1.28005,72.6377,0.895882
109,10.9939,0.111614,52.1954,0.280783,39.0949,1.27966,72.6382,0.894976
110,10.9972,0.111518,52.2091,0.281351,39.2236,1.28169,72.5269,0.894716
111,11.0015,0.111518,52.1999,0.281385,39.2031,1.28011,72.3461,0.892992
112,11.0042,0.111438,52.1857,0.280861,39.1659,1.27996,72.3399,0.892229
113,11.005,0.111617,52.1788,0.280617,39.072,1.28016,72.2691,0.891464
114,11.0056,0.111775,52.1604,0.280334,39.0598,1.28046,72.2408,0.891862
115,11.0059,0.111748,52.1642,0.280175,39.0398,1.28163,72.1847,0.892098
116,11.0059,0.111783,52.1805,0.280662,39.05,1.28175,72.1627,0.891751
117,11.0086,0.111714,52.193,0.280402,39.0375,1.28174,72.0543,0.891736
118,11.0098,0.111559,52.2148,0.280047,39.0364,1.28229,72.0828,0.892274
119,11.0098,0.11149,52.2393,0.279741,38.9953,1.28135,72.1211,0.892405
120,11.0105,0.111387,52.2435,0.27909,38.9691,1.28046,72.1092,0.892406
121,11.0118,0.11129,52.267,0.278876,38.8805,1.27947,71.9498,0.891436
122,11.0108,0.111333,52.2644,0.279102,38.815,1.27921,72.0258,0.891203
123,11.0107,0.111273,52.2559,0.279229,38.796,1.28008,71.923,0.891242
124,11.0097,0.111278,52.2594,0.279395,38.7763,1.28092,71.9464,0.891177
125,11.0083,0.111201,52.2571,0.279383,38.7117,1.27999,71.9326,0.891026
126,11.0066,0.111275,52.2519,0.279622,38.6814,1.27981,72.0326,0.890935
127,11.0049,0.111278,52.2664,0.279731,38.6647,1.27822,72.0358,0.890186
128,11.0017,0.111449,52.2668,0.279639,38.7597,1.2783,72.0412,0.889197
129,10.9994,0.11147,52.2652,0.279457,38.7402,1.27682,72.1434,0.888795
