iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1491.55,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1475.84,1,7.9919,0.854622,0.263666,51.5529,15.735,61.2298,0.974679,0.974679,1.08382,0.974679,0.998743,0.974679,0.974679
3,1464.43,1,5.51256,0.974398,0.52574,47.8593,13.3959,57.5977,0.95,0.95,1.05638,0.95,0.998743,0.95,0.95
4,1453.7,1,4.67965,1.18241,0.619301,46.092,15.2275,55.1684,0.925945,0.925945,1.07735,0.925945,0.998743,0.925945,0.925945
5,1439.86,1,4.11522,0.797848,0.769298,50.5488,11.9998,60.6333,0.9025,0.9025,1.06276,0.9025,0.998743,0.9025,0.9025
6,1433.15,1,5.41755,1.10708,0.516363,55.2347,12.2897,66.253,0.879648,0.879648,1.06022,0.879648,0.998743,0.879648,0.879648
7,1412.99,1,6.68566,1.13317,0.368305,57.3071,12.5822,68.5901,0.857375,0.857375,1.03337,0.857375,0.998743,0.857375,0.857375
8,1399.04,1,5.09944,1.03158,0.615096,56.63,11.7927,67.1061,0.835666,0.835666,1.00721,0.835666,0.998743,0.835666,0.835666
9,1403.19,1,6.43478,1.30013,0.438332,65.3836,11.9229,77.5904,0.814506,0.814506,1.01303,0.814506,0.998743,0.814506,0.814506
10,1377.11,1,7.19002,1.61004,0.321902,64.5971,12.2402,77.0179,0.793882,0.793882,0.987383,0.793882,0.998743,0.793882,0.793882
11,1363.7,1,5.49625,1.27014,0.610608,68.6161,10.0226,81.5627,0.773781,0.773781,0.962382,0.773781,0.998743,0.773781,0.773781
12,1358.36,1,5.15495,1.03504,0.670709,63.8924,9.00745,75.8609,0.754188,0.754188,1.03514,0.754188,0.998743,0.754188,0.754188
13,1350.43,1,6.45825,0.965713,0.44357,68.7477,11.1073,82.0597,0.735092,0.735092,1.07532,0.735092,0.998743,0.735092,0.735092
14,1345.09,1,8.66399,1.21692,0.144213,62.3197,8.90382,74.3971,0.716479,0.716479,1.20503,0.716479,0.998743,0.716479,0.716479
15,1323.18,1,6.4135,1.0165,0.444176,62.2736,9.67254,74.2453,0.698337,0.698337,1.22899,0.698337,0.998743,0.698337,0.698337
16,1320.35,1,5.54227,0.898211,0.571324,54.2395,11.7203,64.7387,0.680655,0.680655,1.19787,0.680655,0.998743,0.680655,0.680655
17,1298.6,1,7.1927,1.05642,0.324861,53.4224,11.4397,63.9889,0.66342,0.66342,1.16754,0.66342,0.998743,0.66342,0.66342
18,1289.59,1,6.58325,0.790628,0.422201,53.4234,10.0922,63.653,0.646622,0.646622,1.13797,0.646622,0.998743,0.646622,0.646622
19,1274.64,1,5.84195,0.874244,0.53835,52.0704,9.54121,61.4817,0.630249,0.630249,1.13425,0.630249,0.998743,0.630249,0.630249
20,1264.41,1,6.66619,0.943574,0.423851,51.7369,10.5237,61.2352,0.614291,0.614291,1.10553,0.614291,0.998743,0.614291,0.614291
21,1254.67,1,5.94434,1.07775,0.516243,50.4179,12.481,60.0312,0.598737,0.598737,1.07753,0.598737,0.998743,0.598737,0.598737
22,1233.38,1,6.56116,1.3397,0.445702,50.6516,11.371,60.7999,0.583577,0.583577,1.05025,0.583577,0.998743,0.583577,0.583577
23,1220.22,1,6.81863,1.05063,0.416891,48.3664,9.89743,58.4101,0.5688,0.5688,1.02366,0.5688,0.998743,0.5688,0.5688
24,1201.41,1,6.71661,1.07112,0.436117,51.0903,9.04352,61.4933,0.554398,0.554398,0.997738,0.554398,0.998743,0.554398,0.554398
25,1200.74,1,6.5986,0.993347,0.45613,50.0757,8.8587,59.9423,0.54036,0.54036,0.972475,0.54036,0.998743,0.54036,0.54036
26,1186.47,1,6.17731,1.07525,0.540062,50.6327,12.4811,60.8298,0.526678,0.526678,0.947851,0.526678,0.998743,0.526678,0.526678
27,1168.47,1,6.40796,1.11342,0.487829,47.9967,12.974,57.7254,0.513342,0.513342,0.923851,0.513342,0.998743,0.513342,0.513342
28,1159.42,1,6.83821,1.09101,0.441268,49.8821,11.8177,59.6485,0.500344,0.500344,0.900459,0.500344,0.998743,0.500344,0.500344
29,1144.35,1,6.95528,1.09352,0.407992,47.4831,12.6881,56.5168,0.487675,0.487675,0.877659,0.487675,0.998743,0.487675,0.487675
30,1135.06,1,7.00443,0.980464,0.417574,47.2287,11.5371,56.0528,0.475327,0.475327,0.855436,0.475327,0.998743,0.475327,0.475327
31,1131.87,1,7.44508,0.886707,0.365094,48.9046,11.0272,57.9543,0.463291,0.463291,0.833776,0.463291,0.998743,0.463291,0.463291
32,1118.17,1,6.95816,0.940822,0.398359,47.0463,9.92284,55.8331,0.45156,0.45156,0.812664,0.45156,0.998743,0.45156,0.45156
33,1105.07,1,6.00875,0.939626,0.524582,47.3457,9.25948,56.1289,0.440127,0.440127,0.792087,0.440127,0.998743,0.440127,0.440127
34,1096.08,1,6.45621,0.934709,0.456428,46.5619,9.72316,55.2536,0.428982,0.428982,0.772031,0.428982,0.998743,0.428982,0.428982
35,1084.55,1,6.50644,0.852626,0.466251,46.5421,10.2293,55.1964,0.41812,0.41812,0.752483,0.41812,0.998743,0.41812,0.41812
36,1079.58,1,6.46741,1.05095,0.463079,46.6884,12.7574,55.4283,0.407533,0.407533,0.733429,0.407533,0.998743,0.407533,0.407533
37,1067.33,1,6.22566,1.05818,0.509061,46.0948,12.7718,54.455,0.397214,0.397214,0.714859,0.397214,0.998743,0.397214,0.397214
38,1049.28,1,6.6029,0.983932,0.456838,45.2481,12.5982,53.3734,0.387157,0.387157,0.696758,0.387157,0.998743,0.387157,0.387157
39,1043.43,1,7.11915,0.903491,0.404253,46.3042,12.7756,54.6526,0.377354,0.377354,0.679116,0.377354,0.998743,0.377354,0.377354
40,1029.37,1,6.36848,1.19146,0.505682,45.4085,12.2173,53.5522,0.367799,0.367799,0.66192,0.367799,0.998743,0.367799,0.367799
41,1020.63,1,6.12581,1.0796,0.546316,46.4556,13.4252,54.8539,0.358486,0.358486,0.64516,0.358486,0.998743,0.358486,0.358486
42,1009.87,1,6.17399,1.16222,0.533674,47.63,14.0175,56.3299,0.349409,0.349409,0.628824,0.349409,0.998743,0.349409,0.349409
43,995.34,1,6.60997,0.900187,0.454574,46.3286,15.9148,54.7877,0.340562,0.340562,0.612902,0.340562,0.998743,0.340562,0.340562
44,988.62,1,6.90821,1.03004,0.42575,43.9859,15.6044,52.1488,0.331938,0.331938,0.597383,0.331938,0.998743,0.331938,0.331938
45,978.905,1,6.95372,1.0242,0.421341,44.7534,15.0316,52.9466,0.323534,0.323534,0.582257,0.323534,0.998743,0.323534,0.323534
46,971.618,1,6.19216,0.961849,0.524579,44.2109,13.4851,52.3933,0.315341,0.315341,0.567514,0.315341,0.998743,0.315341,0.315341
47,961.876,1,6.16348,0.872753,0.517176,44.9651,13.9636,53.3676,0.307357,0.307357,0.553144,0.307357,0.998743,0.307357,0.307357
48,955.261,1,6.46785,0.983588,0.473464,42.6665,13.8587,50.4695,0.299574,0.299574,0.573118,0.299574,0.998743,0.299574,0.299574
49,934.785,1,6.401,0.962679,0.485674,43.5724,13.7666,51.3307,0.291989,0.291989,0.558606,0.291989,0.998743,0.291989,0.291989
50,934.892,1,6.38571,0.906003,0.500785,44.0258,14.1934,51.9775,0.284596,0.284596,0.562487,0.284596,0.998743,0.284596,0.284596
51,926.999,1,6.3091,0.943253,0.504132,44.9689,11.7958,52.9704,0.27739,0.27739,0.548245,0.27739,0.998743,0.27739,0.27739
52,904.176,1,6.45549,0.99061,0.469378,46.2449,11.8082,54.5367,0.270366,0.270366,0.572176,0.270366,0.998743,0.270366,0.270366
53,907.538,1,6.34152,0.938636,0.482602,44.34,11.9266,52.4635,0.26352,0.26352,0.569694,0.26352,0.998743,0.26352,0.26352
54,895.985,1,6.633,1.02326,0.446435,45.4746,10.6369,53.8137,0.256848,0.256848,0.64594,0.256848,0.998743,0.256848,0.256848
55,884.517,1,6.47326,0.993069,0.475629,44.3684,11.0631,52.6089,0.250344,0.250344,0.629585,0.250344,0.998743,0.250344,0.250344
56,873.861,1,6.45507,1.00188,0.4737,46.1996,10.7282,54.795,0.244005,0.244005,0.613643,0.244005,0.998743,0.244005,0.244005
57,876.502,1,6.31397,1.08111,0.50276,45.7903,9.91328,54.453,0.237827,0.237827,0.598105,0.237827,0.998743,0.237827,0.237827
58,876.097,1,6.37994,1.04871,0.474187,44.2015,9.76533,52.5129,0.231805,0.231805,0.606574,0.231805,0.998743,0.231805,0.231805
59,862.6,1,6.63739,0.987599,0.432371,45.6091,9.73872,54.189,0.225936,0.225936,0.675626,0.225936,0.998743,0.225936,0.225936
60,852.876,1,6.59928,1.01006,0.450861,44.647,10.3207,52.9948,0.220215,0.220215,0.69238,0.220215,0.998743,0.220215,0.220215
