parameter,value,se_lin,rse_lin
Cl_pop,2.87350762826828,2.10759602774593,73.3457606658966
V1_pop,23.6438042562044,1.64928385309387,6.97554350908264
Q_pop,5.87306791650758,2.08548954308628,35.5093721498527
V2_pop,291.722633438889,306.603557933486,105.101052434354
omega_Cl,0.293083804362547,0.156535158942523,53.4096925904807
omega_V1,0.246018052093752,0.0522125743272995,21.2230663087286
omega_Q,0.230322493067299,0.078922079552295,34.2659019105156
omega_V2,0.599701506367505,0.188528711360191,31.4370915127665
corr_V2_V1,0.0523303366953568,0.335931312722778,641.943725067958
a1,0.300412764680867,0.0222160285191065,7.39516795922666
a2,0.0784809583999187,0.00746730176321952,9.51479430866285
