iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,687.529,1,5.10855,4.95684,44.1718,51.2921,0.3,1.5,1.5,1.5,1.5
2,655.765,1,9.59471,7.38891,40.8791,67.6281,0.24,1.34164,1.47154,1.34164,1.34164
3,612.834,1,9.59411,8.86907,42.3365,63.1176,0.192,1.2,1.59899,1.2,1.2
4,586.364,1,9.5683,9.82043,44.2557,65.6936,0.156211,1.07331,1.52068,1.07331,1.16339
5,558.932,1,9.39296,10.6646,42.1806,64.2881,0.138037,0.96,1.46079,0.96,1.15119
6,528.901,1,9.48895,10.4865,43.1679,67.0365,0.130137,0.85865,1.30657,0.85865,1.02966
7,515.083,1,9.48568,10.3038,44.6854,69.0019,0.126742,0.768,1.16863,0.768,0.960427
8,500.756,1,9.40082,10.8631,43.3288,68.9672,0.121427,0.68692,1.04526,0.68692,0.919208
9,474.592,1,9.7101,10.519,42.3172,67.0493,0.111175,0.6144,0.935221,0.6144,0.892985
10,460.637,1,9.71006,11.4793,42.764,68.8493,0.106805,0.549536,0.924357,0.549536,0.84587
11,446.942,1,9.64888,11.705,41.9334,69.905,0.100639,0.49152,0.959023,0.49152,0.836145
12,442.123,1,9.62105,11.7472,40.9912,69.875,0.0994311,0.439629,0.948079,0.439629,0.856185
13,436.942,1,9.61387,12.4383,39.7926,68.179,0.0989063,0.393216,0.870885,0.393216,0.85399
14,428.458,1,9.6558,12.7427,39.6486,69.2434,0.0989223,0.351703,0.822573,0.351703,0.798097
15,425.167,1,9.66325,12.4941,40.3093,70.3087,0.0990354,0.314573,0.782504,0.314573,0.824316
16,425.918,1,9.71666,12.9052,40.0951,70.3651,0.0996537,0.281362,0.811485,0.286201,0.84502
17,420.901,1,9.74611,12.7567,40.8524,68.7927,0.0986918,0.270479,0.80579,0.265833,0.853538
18,421.501,1,9.81227,12.1582,40.4807,61.23,0.100992,0.262992,0.8015,0.237768,0.865101
19,419.179,1,9.77644,12.2232,41.4333,62.7108,0.098907,0.253047,0.831995,0.215805,0.919003
20,412.83,1,9.83838,12.4258,41.9223,62.1383,0.0983558,0.251004,0.781625,0.209577,0.918893
21,402.588,1,9.9334,12.8117,42.2216,57.2821,0.0951659,0.260325,0.735818,0.197965,0.860176
22,391.216,1,10.0073,13.8133,41.7661,53.6303,0.0910545,0.263564,0.731437,0.197337,0.780502
23,391.317,1,10.082,14.3593,41.7292,52.5863,0.0918492,0.266118,0.730774,0.194421,0.753751
24,389.624,1,10.0591,13.9762,42.0922,53.1124,0.0931967,0.279264,0.694545,0.173896,0.735692
25,392.251,1,10.0753,13.7476,42.8863,54.0463,0.0956068,0.283553,0.636902,0.164854,0.776948
26,388.866,1,10.0942,12.9966,43.3863,56.1413,0.0947236,0.286295,0.639536,0.161636,0.743172
27,389.58,1,10.1402,12.1014,43.7665,50.8752,0.0947722,0.281701,0.692532,0.16222,0.696829
28,384.477,1,10.1744,12.4357,43.4144,47.4331,0.095178,0.268069,0.746925,0.145094,0.66361
29,384.055,1,10.1665,12.808,43.0482,47.8095,0.0955156,0.265783,0.727282,0.132947,0.67253
30,380.176,1,10.1795,12.7218,42.8624,47.1054,0.0945995,0.26246,0.706647,0.122564,0.699668
31,386.512,1,10.203,12.7189,42.7403,48.4058,0.0962035,0.262042,0.726417,0.127253,0.711093
32,377.939,1,10.169,11.9835,43.3356,48.8406,0.0924862,0.264692,0.731935,0.126622,0.686699
33,381.598,1,10.1498,11.4915,43.5094,50.1,0.0930128,0.261778,0.754084,0.129551,0.687369
34,377.801,1,10.0963,11.6343,43.0223,51.9191,0.092045,0.261019,0.719661,0.135533,0.652513
35,386.787,1,10.0795,11.5479,42.9317,51.3407,0.0961846,0.262478,0.679863,0.135756,0.694521
36,382.061,1,10.134,11.6145,42.7553,54.2833,0.0972428,0.261854,0.661421,0.131744,0.642163
37,394.144,1,10.1454,12.0382,43.1304,55.1914,0.101012,0.267184,0.7011,0.128416,0.6657
38,390.281,1,10.0955,12.0268,43.2315,55.2282,0.10005,0.266008,0.710796,0.118082,0.66631
39,387.679,1,10.1248,11.5665,43.2465,54.3721,0.0989443,0.267176,0.760231,0.111376,0.66452
40,386.956,1,10.1947,11.5393,43.9092,57.1053,0.0988661,0.273192,0.760138,0.115858,0.624098
41,381.625,1,10.102,11.212,43.3533,55.6409,0.0978548,0.271518,0.755597,0.106958,0.60059
42,375.002,1,10.0839,10.5053,43.0201,52.7074,0.094817,0.265137,0.785131,0.106533,0.562255
43,369.44,1,10.1155,10.3222,43.3524,54.5774,0.0946189,0.261769,0.774216,0.1057,0.521073
44,375.634,1,10.1523,10.8193,43.7529,54.2882,0.096769,0.262313,0.79004,0.108365,0.496292
45,378.685,1,10.1721,9.97036,43.8097,52.065,0.0979552,0.258359,0.787702,0.113054,0.496367
46,371.272,1,10.1858,10.0005,43.9688,51.0118,0.0933113,0.268122,0.848522,0.119212,0.452961
47,375.289,1,10.2312,10.3306,43.9546,49.3028,0.0965971,0.263295,0.88767,0.11273,0.447892
48,380.817,1,10.2302,10.7456,44.2234,49.0416,0.102298,0.257741,0.893484,0.105094,0.416273
49,371.981,1,10.2524,10.5656,44.2099,47.4187,0.0978814,0.261997,0.897721,0.100022,0.416765
50,364.508,1,10.1859,10.6469,43.9552,49.6974,0.0941111,0.26281,0.887197,0.0958328,0.414581
51,355.787,1,10.2156,11.1475,43.719,49.2467,0.0906338,0.263768,0.936265,0.0959392,0.375516
52,354.636,1,10.2425,11.1754,43.7661,50.4231,0.0914977,0.260928,0.928932,0.0929293,0.364383
53,359.476,1,10.2341,10.5548,43.6885,51.1598,0.0944585,0.258476,0.9167,0.0936842,0.34742
54,358.76,1,10.2467,11.1636,43.9339,51.2336,0.0927521,0.253978,0.910291,0.0938066,0.376446
55,365.4,1,10.2678,11.2978,43.7938,50.5793,0.0934344,0.253004,0.91386,0.107258,0.383544
56,369.893,1,10.242,11.1046,43.9038,50.3894,0.0929138,0.255188,0.946095,0.114295,0.405115
57,360.495,1,10.2243,10.9517,43.9757,51.3606,0.0917556,0.264205,0.910026,0.108146,0.384417
58,359.376,1,10.1612,10.9225,43.3049,54.9146,0.091363,0.265738,0.884463,0.106491,0.370692
59,359.646,1,10.1483,10.381,42.954,56.6575,0.0913854,0.266678,0.903645,0.106283,0.364763
60,357.447,1,10.1411,10.9463,43.0546,55.4993,0.0907991,0.26484,0.950514,0.100695,0.35316
61,365.702,1,10.1549,11.3325,42.7946,55.8862,0.0926237,0.273243,1.0095,0.103995,0.351298
62,362.286,1,10.1715,11.5119,42.33,56.6871,0.0920905,0.276525,1.00798,0.100891,0.35851
63,358.388,1,10.1228,10.7951,42.445,56.4246,0.0906148,0.270293,0.987799,0.100639,0.352308
64,354.132,1,10.1882,10.7076,43.0398,53.2123,0.0891508,0.26565,0.997507,0.100463,0.348027
65,358.941,1,10.2371,10.8537,42.8427,52.387,0.0919994,0.266201,0.984302,0.0946821,0.369404
66,354.686,1,10.2605,11.4899,42.5419,50.2485,0.089298,0.265283,0.957945,0.0950184,0.387587
67,358.836,1,10.2905,11.6409,42.7471,50.3829,0.0908444,0.270272,0.952002,0.0982777,0.385164
68,353.617,1,10.2772,11.8322,42.6928,49.5645,0.0890446,0.265613,0.979303,0.102088,0.353773
69,360.245,1,10.24,11.9024,42.18,51.2743,0.0918418,0.26664,1.0218,0.100155,0.345279
70,363.849,1,10.2475,11.415,42.7842,52.5203,0.0949463,0.264178,0.997226,0.102658,0.328983
71,363.688,1,10.2585,11.2582,43.0171,51.7799,0.0971288,0.261543,0.974609,0.096897,0.317421
72,361.403,1,10.2898,11.0372,43.6579,51.6144,0.0961507,0.25751,0.929426,0.10147,0.31041
73,359.468,1,10.2781,10.9555,43.706,51.4743,0.0932977,0.250917,0.938639,0.10886,0.311805
74,356.712,1,10.2385,10.5561,43.9652,51.1397,0.0915411,0.255159,0.949589,0.108876,0.313098
75,360.213,1,10.2138,10.6686,43.1014,50.5169,0.0902495,0.25463,0.970096,0.117659,0.331752
76,358.055,1,10.2299,11.219,42.3045,52.5006,0.0919632,0.254608,0.991322,0.105237,0.339269
77,355.978,1,10.2273,11.7766,42.3368,50.8606,0.0925298,0.25927,0.962407,0.0960887,0.331593
78,365.354,1,10.2624,11.7537,42.7501,51.5195,0.0951811,0.260115,0.984235,0.0930036,0.361755
79,355.54,1,10.2513,11.8252,42.9324,48.7752,0.0943417,0.258033,0.978385,0.0831849,0.346232
80,355.652,1,10.2662,11.3175,42.8115,49.8248,0.0916562,0.252894,0.940632,0.0902593,0.363732
81,355.411,1,10.2296,11.062,42.8956,50.0472,0.0910501,0.261996,0.900415,0.0918903,0.374126
82,355.946,1,10.2381,11.3284,43.071,50.7,0.0913807,0.261287,0.907912,0.0952468,0.36065
83,350.023,1,10.2734,11.3505,43.2738,50.8653,0.090175,0.264495,0.900362,0.0939628,0.352578
84,347.228,1,10.2593,11.6359,43.4876,50.9304,0.0865806,0.263862,0.974974,0.0961271,0.345177
85,356.337,1,10.2412,11.9324,43.5305,51.2102,0.0904446,0.262632,0.978102,0.0998198,0.345225
86,350.479,1,10.2512,12.074,43.3126,53.2593,0.0889433,0.264278,0.994012,0.0948267,0.34648
87,357.324,1,10.1844,11.247,43.1985,52.9404,0.090095,0.265466,1.01757,0.0900448,0.376744
88,361.695,1,10.1436,10.9925,43.687,53.7848,0.0924641,0.271101,0.970155,0.0824594,0.420273
89,368.442,1,10.2016,11.4816,43.7166,54.5053,0.093016,0.268457,0.982608,0.0878382,0.465552
90,368.772,1,10.2436,11.3708,43.7284,54.6554,0.0940838,0.268028,1.02991,0.0846552,0.471739
91,373.223,1,10.1602,11.5132,43.273,53.8645,0.0944858,0.271525,1.0136,0.0802998,0.51255
92,366.751,1,10.2096,11.4632,43.0497,52.8608,0.0934202,0.270778,1.00903,0.0799184,0.506535
93,368.658,1,10.1741,10.4858,43.1776,50.1674,0.0969162,0.269587,0.997395,0.073863,0.476104
94,361.918,1,10.164,10.0428,43.1846,53.1669,0.0939366,0.270382,1.04961,0.0742626,0.42584
95,354.225,1,10.1715,10.0943,43.3904,55.1266,0.0931192,0.269837,1.02405,0.0729871,0.380883
96,348.234,1,10.1611,9.90593,43.4365,54.6226,0.091452,0.265505,0.985439,0.0689481,0.360662
97,349.032,1,10.1541,9.3432,43.4483,53.928,0.0937076,0.260545,0.972611,0.0649229,0.350473
98,350.879,1,10.1852,9.45743,43.9435,54.897,0.0946039,0.265812,0.976773,0.0691504,0.315577
99,336.75,1,10.2429,9.62311,43.9705,54.2914,0.0932054,0.256825,0.953579,0.0677502,0.282261
100,333.358,1,10.1887,9.64162,43.7143,54.5342,0.0897374,0.257553,0.940975,0.068905,0.254066
101,333.241,1,10.1749,9.60238,43.7107,53.5907,0.0913477,0.255599,0.922279,0.0671113,0.242657
102,330.145,1,10.1498,9.45079,43.6032,52.3459,0.0926093,0.255363,0.924031,0.0603705,0.219507
103,338.182,1,10.1555,9.20087,43.5074,52.2953,0.0937378,0.264449,0.985587,0.0622204,0.20861
104,332.142,1,10.1568,9.53382,43.3119,52.3922,0.0930509,0.262121,1.00873,0.0589472,0.207823
105,328.294,1,10.1242,9.98733,43.2637,52.192,0.0934978,0.267174,0.944442,0.0552052,0.193998
106,328.933,1,10.2228,9.9731,43.3773,52.6033,0.0948049,0.262614,0.945599,0.053232,0.193877
107,317.85,1,10.2791,10.2416,43.6456,52.5709,0.0933642,0.257248,0.896741,0.0550381,0.177206
108,328.302,1,10.2014,10.6116,43.6313,53.1654,0.0955335,0.261008,0.871462,0.0553712,0.164157
109,328.073,1,10.191,10.1532,43.3996,52.7339,0.0959728,0.258421,0.919738,0.0545793,0.161839
110,324.408,1,10.176,9.92381,43.5344,52.3806,0.0955253,0.26461,0.998095,0.0483936,0.160281
111,322.645,1,10.1938,10.0214,43.6147,52.7592,0.095277,0.267725,1.00923,0.0470612,0.153609
112,316.447,1,10.1974,9.65515,43.6845,52.9916,0.0938538,0.270176,1.02641,0.044111,0.153999
113,325.785,1,10.1631,9.5244,43.6424,53.4021,0.0952054,0.271705,1.0702,0.0445479,0.150883
114,325.106,1,10.1587,9.7857,43.5465,53.6557,0.0966409,0.273523,1.04496,0.0440745,0.144373
115,313.849,1,10.2163,10.4094,43.3862,54.3269,0.0955943,0.266068,0.992257,0.0413177,0.145627
116,312.986,1,10.2337,10.0258,43.6399,54.2093,0.0953833,0.26087,0.970907,0.0393122,0.147196
117,309.271,1,10.2494,10.3312,43.5105,54.783,0.0952631,0.258323,0.940513,0.0376129,0.143687
118,309.343,1,10.2349,9.97934,43.6739,54.3919,0.0947688,0.257541,0.900255,0.0383007,0.144778
119,312.901,1,10.1977,9.90468,43.9428,54.6415,0.0945819,0.262674,0.8978,0.0370097,0.154964
120,315.265,1,10.2543,9.5756,44.214,54.4787,0.0956853,0.263072,0.918253,0.036623,0.158573
121,310.057,1,10.2472,9.74088,44.3059,53.8208,0.0942989,0.26275,0.916978,0.0357741,0.163513
122,314.144,1,10.2234,9.80416,44.3695,53.5001,0.0948877,0.265467,0.947188,0.0349462,0.161289
123,308.413,1,10.2116,9.91554,44.3752,53.2945,0.0948289,0.26019,0.934641,0.032925,0.156412
124,304.443,1,10.1743,10.0311,44.252,53.881,0.0935912,0.260623,0.929027,0.0305195,0.15867
125,305.065,1,10.2402,10.2038,44.3244,55.1697,0.0947041,0.261824,0.933475,0.0276665,0.162638
126,299.884,1,10.2695,10.1928,44.3784,54.3185,0.0951612,0.263151,0.912317,0.025873,0.154542
127,294.926,1,10.2491,10.4092,44.3233,54.0508,0.0948784,0.266017,0.872496,0.0250071,0.140597
128,302.322,1,10.2456,10.0938,44.4348,53.8263,0.0965315,0.263115,0.87562,0.0256044,0.135175
129,296.386,1,10.2201,9.93601,44.3807,54.2031,0.095467,0.264205,0.91646,0.0261196,0.125296
130,300.599,1,10.2337,10.1976,44.1323,53.983,0.095967,0.264841,0.916589,0.0269539,0.123082
131,300.398,1,10.2199,10.4793,44.1051,53.3933,0.0942666,0.269013,0.916417,0.0285533,0.129187
132,294.727,1,10.2521,10.5479,44.1696,53.9805,0.0928151,0.265218,0.925694,0.0284653,0.131242
133,289.41,1,10.2236,10.4276,44.1837,54.496,0.0912543,0.264691,0.966346,0.0283254,0.119797
134,296.494,1,10.2126,10.5823,44.2398,54.9819,0.0914937,0.269363,0.940208,0.0303298,0.12032
135,295.623,1,10.2163,10.0649,44.069,54.8496,0.0932586,0.267187,0.884322,0.0284621,0.125078
136,301.814,1,10.2397,10.2718,44.1237,54.5454,0.0948004,0.258349,0.862926,0.030657,0.12591
137,305.584,1,10.1869,9.99135,43.9717,54.8901,0.0950176,0.257764,0.935972,0.0304759,0.1298
138,302.318,1,10.1679,10.2091,43.8934,53.9494,0.0947635,0.256636,0.95828,0.0292369,0.12976
139,294.101,1,10.2189,10.4106,43.8244,52.8557,0.0948729,0.257878,0.944842,0.0275115,0.118574
140,302.632,1,10.2001,10.3011,43.8702,52.2636,0.0953293,0.260224,0.933606,0.0287233,0.122442
141,298.711,1,10.1884,9.91769,43.8407,52.1793,0.0951605,0.26212,0.927253,0.0278813,0.122618
142,292.205,1,10.1468,9.61636,43.8852,53.2511,0.0950594,0.258667,0.925144,0.0249121,0.118476
143,289.1,1,10.1305,9.48482,43.872,53.2717,0.0937362,0.256644,0.902979,0.0235712,0.124388
144,295.315,1,10.1661,9.5611,43.8881,53.7535,0.0945507,0.257575,0.905366,0.024215,0.124782
145,294.357,1,10.1939,10.0285,43.8566,54.0659,0.0961072,0.256732,0.908393,0.0224564,0.122257
146,297.969,1,10.2387,10.5415,43.6352,53.1624,0.0975789,0.25853,0.899773,0.0206047,0.13449
147,301.158,1,10.1823,9.72062,43.632,53.6908,0.0964065,0.262295,0.950328,0.0203954,0.14979
148,297.535,1,10.2038,9.57213,43.6942,54.2318,0.0959859,0.256306,0.954573,0.0203862,0.152974
149,294.618,1,10.1881,9.27785,43.697,53.9169,0.0947003,0.259916,1.01622,0.0199955,0.146794
150,294.475,1,10.1467,9.66718,43.6528,54.9856,0.0944562,0.258462,1.03824,0.0181743,0.153081
151,293.792,1,10.1894,9.87365,43.5602,56.2519,0.0953634,0.253277,1.06466,0.0171945,0.149515
152,288.494,1,10.2036,9.74487,43.5841,57.1525,0.0964747,0.25375,1.04846,0.0160539,0.133892
153,293.414,1,10.2122,10.0293,43.481,56.3982,0.0976811,0.256028,1.01493,0.0167467,0.126776
154,303.135,1,10.2103,9.83772,43.5338,54.9784,0.0983333,0.267417,1.07319,0.0181029,0.127722
155,296.354,1,10.2724,9.95625,43.5252,54.1232,0.0994829,0.263314,1.08377,0.0175658,0.118753
156,288.757,1,10.2692,10.5873,43.4702,54.2658,0.0981151,0.261853,1.00539,0.0177025,0.113778
157,284.07,1,10.2531,10.5345,43.4842,53.7177,0.0952268,0.25582,0.978025,0.0171622,0.125973
158,285.72,1,10.1973,10.2401,43.5292,53.6925,0.0940031,0.254474,0.987837,0.0182588,0.121095
159,282.057,1,10.186,10.0245,43.5046,54.0491,0.0932049,0.251789,1.00669,0.0181275,0.116727
