iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2016.36,1,5.18207,8.64932,31.5191,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,1998.23,1,4.33042,10.4185,36.2678,13.3447,2.92404,2.92404,0,1.46202,1.51371,1.49201,1.46202
3,1985.4,1,4.55263,11.1289,43.1965,22.4352,2.85,2.85,0,1.425,1.50338,1.45423,1.51101
4,1966.68,1,3.2046,12.5086,71.2012,32.696,2.77784,2.77784,0,1.38892,1.46532,1.41741,1.47275
5,1966.17,1,3.28547,11.4498,98.7517,29.7097,2.7075,2.7075,0,1.35375,1.42821,1.38152,1.43546
6,1953.22,1,3.70763,9.76328,92.0191,33.043,2.63894,2.63894,0,1.31947,1.39205,1.38991,1.40084
7,1935.94,1,2.97402,10.3486,104.529,42.278,2.57212,2.57212,0,1.28606,1.37727,1.35472,1.36537
8,1925.23,1,2.84431,11.8164,114.449,35.7378,2.507,2.507,0,1.2535,1.3424,1.32042,1.40849
9,1926.5,1,2.47635,8.66053,101.039,38.3098,2.44352,2.44352,0,1.22176,1.45642,1.28698,1.48955
10,1920.73,1,2.34792,7.49642,89.1853,45.6629,2.38165,2.38165,0,1.19082,1.7094,1.2544,1.45183
11,1908.27,1,2.75819,5.88524,112.134,48.7343,2.32134,2.32134,0,1.16067,1.67997,1.22263,1.49801
12,1888.58,1,2.81509,5.73592,105.208,47.3504,2.26257,2.26257,0,1.13128,1.63743,1.19168,1.46008
13,1888.85,1,3.07035,8.44573,78.3224,66.8481,2.20528,2.20528,0,1.10264,1.76518,1.17808,1.61089
14,1882.97,1,2.6282,6.50227,91.359,77.4911,2.14944,2.14944,0,1.07472,1.87745,1.14825,1.59356
15,1861.6,1,2.70551,6.97068,68.4865,76.4075,2.09501,2.09501,0,1.04751,2.05828,1.11917,1.55321
16,1857.87,1,2.94343,10.3074,72.1337,58.0414,2.04197,2.04197,0,1.02098,2.00617,1.09084,1.51388
17,1840.15,1,3.11019,6.70346,61.7125,76.303,1.99026,1.99026,0,0.995131,1.95537,1.06321,1.47555
18,1837.56,1,3.84107,6.8421,57.7968,61.6543,1.93987,1.93987,0,0.969933,1.90586,1.03629,1.63431
19,1815.72,1,4.12704,7.50258,57.6702,63.8583,1.89075,1.89075,0,0.945374,1.89688,1.01005,1.59293
20,1811.57,1,4.16573,6.45134,60.8747,67.0446,1.84287,1.84287,0,0.921437,1.84885,0.984479,1.55259
21,1806.45,1,4.12281,8.13027,53.5056,60.5598,1.79621,1.79621,0,0.898105,1.82864,0.968725,1.53302
22,1780.85,1,3.61334,8.79506,48.1846,63.1663,1.75073,1.75073,0,0.875365,1.78233,0.944196,1.4942
23,1782.63,1,3.76974,9.02895,40.2071,83.0334,1.7064,1.7064,0,0.8532,1.98846,0.997851,1.45637
24,1771.42,1,3.54045,8.61881,46.9708,129.414,1.66319,1.66319,0,0.831597,1.93811,0.972585,1.47224
