iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1489,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1469.94,1,4.44487,21.8283,7.89809,26.941,0.974679,0.974679,0.989489,0.974679,0.998761,0.974679,0.974679
3,1462.11,1,4.43529,23.1624,7.08819,28.81,0.95,0.95,0.989116,0.95,0.998761,0.95,0.95
4,1450.71,1,4.1085,22.392,7.61687,27.6892,0.925945,0.925945,1.02349,0.925945,0.998761,0.925945,0.925945
5,1445.55,1,4.08678,24.8267,6.11909,30.4915,0.9025,0.9025,1.06523,0.9025,0.998761,0.9025,0.9025
6,1430.76,1,4.36876,23.9906,6.15106,29.581,0.879648,0.879648,1.09152,0.879648,0.998761,0.879648,0.879648
7,1420.8,1,4.48079,25.3668,7.158,31.1026,0.857375,0.857375,1.10273,0.857375,0.998761,0.857375,0.857375
8,1409.78,1,4.39075,23.3706,6.91855,28.6181,0.835666,0.835666,1.12063,0.835666,0.998761,0.835666,0.835666
9,1407.12,1,4.59897,24.5726,6.81008,30.093,0.814506,0.814506,1.18828,0.814506,0.998761,0.814506,0.814506
10,1390.34,1,4.55383,25.5785,6.88269,31.4907,0.793882,0.793882,1.18247,0.793882,0.998761,0.793882,0.793882
11,1375.09,1,4.71464,25.3733,5.64226,31.1988,0.773781,0.773781,1.15253,0.773781,0.998761,0.773781,0.773781
12,1360.4,1,4.68789,22.9149,5.39847,28.1909,0.754188,0.754188,1.12419,0.754188,0.998761,0.754188,0.754188
13,1360.86,1,4.56459,24.1969,5.90155,29.6691,0.735092,0.735092,1.20573,0.735092,0.998761,0.735092,0.735092
14,1344.56,1,4.53646,23.0102,4.48631,28.1853,0.716479,0.716479,1.48421,0.716479,0.998761,0.716479,0.716479
15,1334.89,1,4.55556,23.8639,4.26169,29.1068,0.698337,0.698337,1.58068,0.698337,0.998761,0.698337,0.698337
16,1330.44,1,4.55368,23.4242,4.2751,28.591,0.680655,0.680655,1.54066,0.680655,0.998761,0.680655,0.680655
17,1316.74,1,4.45372,22.7567,4.27732,27.9774,0.66342,0.66342,1.50165,0.66342,0.998761,0.66342,0.66342
18,1302.07,1,4.84449,23.6038,4.30784,28.9616,0.646622,0.646622,1.46362,0.646622,0.998761,0.646622,0.646622
19,1294.87,1,4.70038,22.2669,4.39844,27.2261,0.630249,0.630249,1.42656,0.630249,0.998761,0.630249,0.630249
20,1278.35,1,4.65256,22.0822,5.96939,26.8838,0.614291,0.614291,1.39044,0.614291,0.998761,0.614291,0.614291
21,1273.45,1,4.66259,21.414,6.78616,26.253,0.598737,0.598737,1.35524,0.598737,0.998761,0.598737,0.598737
22,1261.61,1,4.6475,22.1856,5.22244,27.3301,0.583577,0.583577,1.32092,0.583577,0.998761,0.583577,0.583577
23,1252.05,1,4.62972,22.1224,3.81107,27.3157,0.5688,0.5688,1.28747,0.5688,0.998761,0.5688,0.5688
24,1229.21,1,4.74948,23.1901,3.6038,28.5205,0.554398,0.554398,1.25487,0.554398,0.998761,0.554398,0.554398
25,1224.52,1,4.75538,22.7484,3.73506,28.0997,0.54036,0.54036,1.2231,0.54036,0.998761,0.54036,0.54036
26,1209.62,1,4.70912,22.8445,4.41849,28.3171,0.526678,0.526678,1.19213,0.526678,0.998761,0.526678,0.526678
27,1205.19,1,4.6641,22.6998,4.08204,28.1489,0.513342,0.513342,1.16194,0.513342,0.998761,0.513342,0.513342
