iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1517.52,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1487.87,1,5.75486,32.4292,12.6387,59.2374,0.974679,0.974679,0.974679,0.974679,0.974679,0.974679
3,1465.6,1,5.65941,30.9993,11.7085,74.781,0.95,0.95,0.95,0.95,0.95,0.95
4,1464.68,1,4.99752,31.5722,13.0872,80.0311,0.925945,0.925945,0.990864,0.984642,0.925945,0.925945
5,1458.39,1,4.89216,35.5461,10.6027,92.944,0.9025,0.9025,0.965775,0.95971,0.9025,0.9025
6,1448.91,1,4.89162,29.173,8.10524,99.6229,0.879648,0.879648,0.941321,0.944531,0.879648,0.879648
7,1427.47,1,4.68662,30.4499,8.2423,104.835,0.857375,0.857375,0.978594,0.920615,0.857375,0.857375
8,1411.33,1,4.69885,28.0063,7.64206,91.7451,0.835666,0.835666,0.953816,0.984679,0.835666,0.835666
9,1423.66,1,4.82801,29.3337,5.86136,83.4958,0.814506,0.814506,1.02208,1.08354,0.814506,0.814506
10,1407.01,1,4.32542,29.184,5.08517,108.373,0.793882,0.793882,0.996196,1.0561,0.793882,0.793882
11,1400.49,1,4.68468,30.9794,4.37507,106.826,0.773781,0.773781,1.00175,1.02936,0.773781,0.773781
12,1381.39,1,4.55473,30.2862,4.27643,102.64,0.754188,0.754188,0.976388,1.0033,0.754188,0.754188
13,1382.17,1,4.39774,26.0972,5.19715,115.648,0.735092,0.735092,1.16837,1.05273,0.735092,0.735092
14,1368.28,1,4.38548,28.4884,5.18587,110.867,0.716479,0.716479,1.13879,1.02608,0.716479,0.716479
15,1352.73,1,4.28517,27.9572,5.15662,120.236,0.698337,0.698337,1.11682,1.0001,0.698337,0.698337
16,1348.92,1,4.76966,29.4236,5.02201,110.966,0.680655,0.680655,1.08854,0.974774,0.680655,0.680655
17,1327.62,1,4.75576,25.8139,4.89707,107.082,0.66342,0.66342,1.06098,0.950092,0.66342,0.66342
18,1325.81,1,4.90379,25.3141,4.59098,80.8167,0.646622,0.646622,1.03411,1.06086,0.646622,0.646622
19,1308.36,1,4.67816,25.8324,5.45964,79.7618,0.630249,0.630249,1.00793,1.034,0.630249,0.630249
20,1299.93,1,4.59248,25.8469,5.71706,81.2477,0.614291,0.614291,0.982405,1.00782,0.614291,0.614291
21,1294.35,1,4.87054,24.4489,6.76776,69.5363,0.598737,0.598737,0.983419,0.982302,0.598737,0.598737
