iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1570.11,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1545.89,1,4.66724,38.5363,13.879,63.1627,0.974679,0.974679,0.990855,0.974679,0.974679,0.974679
3,1521.13,1,4.77547,32.0821,13.9574,92.4654,0.95,0.95,0.994123,0.961132,0.95,0.95
4,1511.84,1,4.14701,33.9609,17.0204,106.701,0.925945,0.925945,0.968951,0.936796,0.925945,0.925945
5,1507.62,1,4.21937,37.2082,13.3204,108.864,0.9025,0.9025,0.944417,0.913075,0.9025,0.9025
6,1497.85,1,4.34989,33.4298,10.6169,109.133,0.879648,0.879648,0.976203,0.889956,0.879648,0.879648
7,1486.87,1,4.12241,37.0195,11.7488,117.445,0.857375,0.857375,1.04281,0.867422,0.857375,0.857375
8,1463.42,1,4.05574,32.9933,13.3017,119.221,0.835666,0.835666,1.01641,0.86105,0.835666,0.835666
9,1462.29,1,4.40264,30.9838,9.99637,110.987,0.814506,0.814506,1.09555,0.855576,0.814506,0.814506
10,1447.95,1,3.95932,28.4873,9.83517,136.809,0.793882,0.793882,1.09832,0.833912,0.793882,0.793882
11,1436.83,1,4.38223,29.1897,8.91729,125.872,0.773781,0.773781,1.07051,0.812797,0.773781,0.773781
12,1424.59,1,4.19621,26.341,9.84616,114.708,0.754188,0.754188,1.0434,0.792217,0.754188,0.754188
13,1421.04,1,4.13567,25.1001,10.7977,139.76,0.735092,0.735092,1.24659,0.772157,0.735092,0.735092
14,1411.25,1,3.93399,29.4549,7.91089,131.637,0.716479,0.716479,1.21502,0.787742,0.716479,0.716479
15,1394.94,1,3.95497,27.6739,8.91954,137.909,0.698337,0.698337,1.18426,0.767796,0.698337,0.698337
16,1387.04,1,4.39406,27.9488,9.34577,121.981,0.680655,0.680655,1.15427,0.748355,0.680655,0.680655
17,1367.02,1,4.49172,25.1487,8.93185,117.438,0.66342,0.66342,1.12504,0.729406,0.66342,0.66342
18,1358.34,1,4.56417,24.7342,8.94209,108.074,0.646622,0.646622,1.09656,0.804704,0.646622,0.646622
19,1349.96,1,4.63479,25.2817,8.98579,94.1043,0.630249,0.630249,1.06879,0.790242,0.630249,0.630249
20,1338.08,1,4.62162,26.3342,8.52298,91.5586,0.614291,0.614291,1.04173,0.770232,0.614291,0.614291
