iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1444.49,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1431.17,1,5.86829,25.9749,7.70283,32.0004,0.974679,0.974679,1.08426,0.974679,0.998761,0.974679,0.974679
3,1421.46,1,6.11599,27.5114,7.71831,34.2836,0.95,0.95,1.0568,0.95,0.998761,0.95,0.95
4,1408.11,1,5.68979,26.8549,9.47292,33.3383,0.925945,0.925945,1.04281,0.925945,0.998761,0.925945,0.925945
5,1391.62,1,5.54852,26.1257,7.52602,32.1166,0.9025,0.9025,1.01641,0.9025,0.998761,0.9025,0.9025
6,1381.93,1,5.61226,26.1305,7.03427,32.2308,0.879648,0.879648,1.06953,0.879648,0.998761,0.879648,0.879648
7,1376.23,1,5.62269,24.3796,7.32381,30.1405,0.857375,0.857375,1.04245,0.857375,0.998761,0.857375,0.857375
8,1359.33,1,5.66391,24.1231,7.49403,29.5684,0.835666,0.835666,1.01606,0.835666,0.998761,0.835666,0.835666
9,1350.04,1,5.70718,25.6619,6.81512,31.5583,0.814506,0.814506,1.08798,0.814506,0.998761,0.814506,0.814506
10,1341.17,1,5.83796,27.1616,7.70406,33.3216,0.793882,0.793882,1.06043,0.793882,0.998761,0.793882,0.793882
11,1324.52,1,6.06047,27.8828,6.54259,34.1212,0.773781,0.773781,1.03358,0.773781,0.998761,0.773781,0.773781
12,1312.13,1,5.91968,25.2323,6.17947,30.7687,0.754188,0.754188,1.00741,0.754188,0.998761,0.754188,0.754188
13,1311.53,1,5.93483,27.1909,8.16371,32.9176,0.735092,0.735092,1.04322,0.735092,0.998761,0.735092,0.735092
14,1288.91,1,5.87241,28.4299,7.4279,34.4462,0.716479,0.716479,1.01681,0.716479,0.998761,0.716479,0.716479
15,1268.31,1,5.95106,25.4869,7.71091,30.9859,0.698337,0.698337,0.99106,0.698337,0.998761,0.698337,0.698337
16,1265.04,1,5.90676,23.317,8.74892,28.5715,0.680655,0.680655,1.00566,0.680655,0.998761,0.680655,0.680655
17,1255.84,1,5.74726,21.9117,7.15858,26.8645,0.66342,0.66342,1.10804,0.66342,0.998761,0.66342,0.66342
18,1248.27,1,5.89415,22.7092,7.12493,27.7803,0.646622,0.646622,1.09101,0.646622,0.998761,0.646622,0.646622
19,1232.9,1,5.91018,21.4231,7.3157,26.0729,0.630249,0.630249,1.10106,0.630249,0.998761,0.630249,0.630249
