time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0.0105263,All
1.69113,0.0206186,0,0,0.0210526,All
2.09826,0.0206186,0,0,0.0215054,All
2.50539,0.0206186,0,0,0.0319149,All
2.91253,0.0309278,0.0107527,0,0.0430108,All
3.31966,0.0309278,0.0212766,0,0.0625,All
3.72679,0.0412371,0.0319149,0,0.0729167,All
4.13392,0.0412371,0.0425532,0,0.0860215,All
4.54105,0.0618557,0.0531915,0.0107527,0.105263,All
4.94818,0.0721649,0.0645161,0.0210526,0.118922,All
5.35531,0.0824742,0.0769231,0.0314145,0.139041,All
5.76244,0.0927835,0.0947368,0.0421053,0.158735,All
6.16958,0.103093,0.106383,0.0520833,0.177083,All
6.57671,0.113402,0.126316,0.064173,0.2,All
6.98384,0.123711,0.145833,0.0833333,0.21391,All
7.39097,0.154639,0.16129,0.0947368,0.234043,All
7.7981,0.185567,0.180851,0.107527,0.252632,All
8.20523,0.185567,0.197917,0.12766,0.273684,All
8.61236,0.195876,0.212766,0.143569,0.287234,All
9.01949,0.237113,0.231579,0.159574,0.307692,All
9.42663,0.237113,0.248656,0.178015,0.326316,All
9.83376,0.247423,0.263447,0.192519,0.340542,All
10.2409,0.298969,0.281929,0.204301,0.354839,All
10.648,0.329897,0.302083,0.221053,0.37367,All
11.0552,0.329897,0.318915,0.239357,0.389474,All
11.4623,0.340206,0.333333,0.255319,0.409564,All
11.8694,0.360825,0.351064,0.268817,0.430108,All
12.2765,0.391753,0.368421,0.287234,0.441483,All
12.6837,0.402062,0.383797,0.310169,0.459906,All
13.0908,0.43299,0.4,0.320865,0.473684,All
13.4979,0.43299,0.417582,0.336899,0.491934,All
13.9051,0.443299,0.434783,0.354839,0.510638,All
14.3122,0.453608,0.447917,0.367006,0.526316,All
14.7193,0.474227,0.467738,0.393617,0.541667,All
15.1265,0.484536,0.479167,0.407598,0.554952,All
15.5336,0.505155,0.494737,0.421053,0.572173,All
15.9407,0.515464,0.515789,0.4375,0.590436,All
16.3479,0.525773,0.532262,0.452122,0.606383,All
16.755,0.57732,0.548387,0.468085,0.624328,All
17.1621,0.597938,0.56383,0.481342,0.639801,All
17.5693,0.628866,0.580645,0.494505,0.655914,All
17.9764,0.628866,0.59375,0.510638,0.677419,All
18.3835,0.639175,0.608696,0.524027,0.688172,All
18.7906,0.670103,0.624328,0.542553,0.702128,All
19.1978,0.690722,0.638298,0.557895,0.712766,All
19.6049,0.71134,0.652632,0.574468,0.729167,All
20.012,0.721649,0.666667,0.586998,0.741935,All
20.4192,0.721649,0.680851,0.596785,0.75,All
20.8263,0.721649,0.694737,0.620309,0.768421,All
21.2334,0.721649,0.706522,0.631579,0.778947,All
21.6406,0.731959,0.71875,0.645833,0.792572,All
22.0477,0.742268,0.732613,0.65625,0.803273,All
22.4548,0.742268,0.744681,0.672007,0.810526,All
22.862,0.762887,0.755319,0.686141,0.819149,All
23.2691,0.773196,0.768421,0.698925,0.834268,All
23.6762,0.783505,0.778947,0.711222,0.848644,All
24.0834,0.783505,0.789474,0.721917,0.852632,All
24.4905,0.783505,0.8,0.736553,0.86243,All
24.8976,0.793814,0.810526,0.748684,0.873684,All
25.3047,0.804124,0.819687,0.757895,0.882979,All
25.7119,0.804124,0.830624,0.764699,0.885417,All
26.119,0.814433,0.83871,0.777772,0.894737,All
26.5261,0.824742,0.849462,0.782609,0.903226,All
26.9333,0.824742,0.852632,0.795699,0.90625,All
27.3404,0.845361,0.861702,0.802141,0.915342,All
27.7475,0.85567,0.870968,0.819149,0.923068,All
28.1547,0.865979,0.87706,0.825131,0.9267,All
28.5618,0.876289,0.882979,0.829787,0.934424,All
28.9689,0.876289,0.893617,0.840426,0.936842,All
29.3761,0.876289,0.901099,0.84375,0.946809,All
29.7832,0.886598,0.904255,0.854167,0.947368,All
30.1903,0.917526,0.913978,0.861702,0.956517,All
30.5975,0.917526,0.915789,0.870266,0.957447,All
31.0046,0.917526,0.924731,0.873684,0.967029,All
31.4117,0.938144,0.926316,0.882979,0.967914,All
31.8188,0.938144,0.927083,0.884211,0.968421,All
32.226,0.938144,0.935484,0.892473,0.977778,All
32.6331,0.938144,0.936842,0.895833,0.978495,All
33.0402,0.948454,0.945354,0.903741,0.978723,All
33.4474,0.948454,0.946809,0.90625,0.978947,All
33.8545,0.958763,0.947917,0.914894,0.984028,All
34.2616,0.958763,0.956989,0.924322,0.989247,All
34.6688,0.958763,0.957895,0.925532,0.989418,All
35.0759,0.969072,0.967391,0.927083,0.989474,All
35.483,0.969072,0.968085,0.934783,0.989583,All
35.8902,0.969072,0.968421,0.93617,1,All
36.2973,0.969072,0.978141,0.936842,1,All
36.7044,0.969072,0.978495,0.946237,1,All
37.1116,0.969072,0.978723,0.947368,1,All
37.5187,0.969072,0.978947,0.956989,1,All
37.9258,0.979381,0.988826,0.957447,1,All
38.3329,0.979381,0.989247,0.967212,1,All
38.7401,0.979381,0.989362,0.967914,1,All
39.1472,0.979381,0.989474,0.968253,1,All
39.5543,0.979381,0.989474,0.968421,1,All
39.9615,0.979381,1,0.978495,1,All
40.3686,0.989691,1,0.978947,1,All
40.7757,0.989691,1,0.98913,1,All
41.1829,0.989691,1,0.989247,1,All
41.59,1,1,1,1,All
