simulations, -2LL
1000,597.603
2000,596.933
3000,597.095
4000,596.902
5000,596.84
6000,596.54
7000,596.716
8000,596.827
9000,596.407
10000,596.388
11000,596.358
12000,596.459
13000,596.576
14000,596.646
15000,596.657
16000,596.737
17000,596.801
18000,596.824
19000,596.883
20000,596.828
21000,596.82
22000,596.865
23000,596.874
24000,596.844
25000,596.852
26000,596.893
27000,596.912
28000,596.915
29000,596.912
30000,596.946
