iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,692.469,1,5.10855,4.95684,44.1718,25.646,0.3,1.5,1.5,1.5,1.5
2,665.507,1,9.82309,6.99774,48.8599,25.5787,0.24,1.34164,1.34164,1.34164,1.42832
3,617.787,1,9.8516,5.98101,52.9205,31.9556,0.192,1.2,1.2,1.2,1.36917
4,584.015,1,9.73408,5.38297,53.2542,34.9491,0.160242,1.07331,1.09304,1.07331,1.26296
5,562.499,1,9.71116,6.11434,51.9684,39.1359,0.147291,0.96,1.1369,0.96,1.21009
6,538.209,1,9.77928,5.50688,50.0172,41.772,0.136854,0.85865,1.05928,0.85865,1.11339
7,514.491,1,9.68726,6.06875,49.0171,45.6409,0.123624,0.768,1.00322,0.768,1.08334
8,503.263,1,9.78787,6.36157,50.0102,51.4253,0.123778,0.68692,0.960728,0.68692,1.02451
9,479.944,1,9.77817,6.76856,47.1854,58.3514,0.115419,0.6144,0.908982,0.6144,0.944285
10,465.77,1,9.88328,7.65464,46.6776,59.7246,0.110512,0.549536,0.89616,0.549536,0.899424
11,451.628,1,9.82303,8.17479,45.2348,61.2828,0.106768,0.49152,0.81869,0.49152,0.829795
12,445.142,1,9.87029,8.27654,44.9047,66.247,0.107541,0.439629,0.8278,0.439629,0.752848
13,423.818,1,9.87259,8.04483,44.502,63.4403,0.101135,0.393216,0.742729,0.393216,0.695307
14,412.269,1,9.85579,8.36552,45.0063,65.9028,0.095191,0.351703,0.769973,0.351703,0.670536
15,405.45,1,9.9013,8.56691,44.8673,65.6257,0.0957118,0.314573,0.726651,0.314573,0.646662
16,400.915,1,9.93346,8.63249,44.8613,65.7432,0.0947643,0.281386,0.747023,0.281362,0.63061
17,395.609,1,9.94227,8.33366,45.283,73.2161,0.0964052,0.270064,0.721851,0.251658,0.581476
18,395.233,1,9.93623,7.89732,44.5404,71.542,0.0947778,0.261309,0.7771,0.22509,0.570574
19,390.698,1,9.92775,7.59971,45.0826,73.5132,0.0933935,0.257454,0.776697,0.213433,0.578789
20,397.573,1,9.9265,8.16528,45.515,75.605,0.0970211,0.252619,0.772768,0.208516,0.582052
21,384.301,1,9.91768,8.31025,46.2594,77.3893,0.0918021,0.25786,0.699581,0.200131,0.610405
22,386.613,1,9.91678,8.39002,46.4324,82.8901,0.0930362,0.265111,0.723488,0.196994,0.595562
23,378.079,1,9.97074,8.45534,46.9557,79.4406,0.0916881,0.254029,0.739102,0.184795,0.557451
24,380.582,1,9.98133,8.49123,46.6781,78.9668,0.0925489,0.267779,0.768617,0.184038,0.498599
25,379.258,1,9.94014,8.49839,46.7391,82.6348,0.0926147,0.274143,0.742361,0.185566,0.462652
26,375.984,1,9.96186,8.34823,46.9292,81.8653,0.0924095,0.267732,0.744221,0.188094,0.428588
27,378.19,1,9.98449,7.85271,47.6858,79.5929,0.0936073,0.266008,0.719118,0.196385,0.41754
28,365.718,1,9.96918,8.2404,46.8089,74.0318,0.0911893,0.258068,0.727975,0.175652,0.381851
29,370.269,1,10.0012,8.41813,46.0942,70.9555,0.0949205,0.259977,0.717228,0.160118,0.359333
30,362.497,1,10.0012,8.8073,45.5887,73.7031,0.0940565,0.261052,0.708339,0.143214,0.335743
31,358.802,1,10.0689,8.60176,45.764,72.1512,0.0917388,0.25553,0.74502,0.141974,0.333431
32,362.684,1,9.99486,8.36827,46.3822,71.8598,0.0919838,0.258541,0.823278,0.134566,0.326267
33,358.178,1,9.97039,7.77999,46.1647,71.6136,0.0915982,0.258753,0.779436,0.13564,0.314834
34,351.013,1,10.0075,8.31456,45.8127,71.689,0.0884221,0.260235,0.810338,0.138823,0.291179
35,350.094,1,10.0644,8.25334,45.4781,72.0018,0.0913911,0.268024,0.810237,0.131276,0.261973
36,354.126,1,10.0951,8.46989,45.2869,74.7655,0.0910217,0.268542,0.83272,0.145624,0.24691
37,356.887,1,10.0386,8.64405,45.4168,74.565,0.0922308,0.272355,0.888356,0.13025,0.25578
38,358.64,1,10.024,8.64951,45.6871,73.8959,0.0948395,0.268403,0.83454,0.120182,0.263661
39,349.588,1,10.1092,8.9994,46.1216,73.6092,0.092705,0.265576,0.812709,0.112365,0.261544
40,350.03,1,10.126,9.08477,46.0629,74.5417,0.0926132,0.268677,0.811361,0.111589,0.2589
41,353.095,1,10.1372,8.97191,45.6949,73.7361,0.096081,0.264772,0.822667,0.10501,0.250882
42,348.637,1,10.0626,8.78545,46.0134,74.8105,0.0936445,0.269946,0.844204,0.0992993,0.23901
43,340.314,1,10.0897,8.81489,45.984,76.0041,0.0911499,0.269127,0.854182,0.102598,0.21728
44,350.95,1,10.1043,9.29342,45.7955,76.8027,0.0963489,0.268203,0.83827,0.101534,0.216921
45,352.637,1,10.0976,8.34448,45.6875,74.6794,0.0967228,0.258356,0.871817,0.104156,0.213386
46,350.332,1,10.0164,7.93903,46.3051,74.6334,0.0973681,0.272707,0.854221,0.0995234,0.19364
