Cl_pop,0.52793,6.7363e-7,0.11634,-7.7115e-6,0.00010942,-3.1848e-8,0.0029987,1.0414e-8,3.9342e-5
V1_pop,6.7363e-7,2.4786e-10,5.5943e-6,-8.2439e-10,2.8797e-8,-4.4019e-12,2.6655e-7,1.8426e-13,-8.2268e-9
Q_pop,0.11634,5.5943e-6,7.4686,-6.9871e-5,0.0033351,-2.8221e-7,0.02451,1.0669e-7,-0.00012243
V2_pop,-7.7115e-6,-8.2439e-10,-6.9871e-5,1.1383e-8,-3.2672e-7,4.4687e-11,-5.2227e-6,-1.6627e-11,4.882e-8
omega_Cl,0.00010942,2.8797e-8,0.0033351,-3.2672e-7,0.0026162,-1.4791e-9,0.00030925,6.2395e-10,-9.4909e-6
omega_V1,-3.1848e-8,-4.4019e-12,-2.8221e-7,4.4687e-11,-1.4791e-9,2.1069e-13,-2.1162e-8,-5.143e-14,2.0951e-10
omega_Q,0.0029987,2.6655e-7,0.02451,-5.2227e-6,0.00030925,-2.1162e-8,0.054292,6.6753e-9,-0.00014443
omega_V2,1.0414e-8,1.8426e-13,1.0669e-7,-1.6627e-11,6.2395e-10,-5.143e-14,6.6753e-9,9.3264e-14,-1.5531e-11
b,3.9342e-5,-8.2268e-9,-0.00012243,4.882e-8,-9.4909e-6,2.0951e-10,-0.00014443,-1.5531e-11,6.8028e-5
