simulations,OFV
500,976.763
1000,977.61
1500,976.133
2000,975.379
2500,976.132
3000,976.232
3500,975.94
4000,975.98
4500,976.13
5000,976.1
5500,975.896
6000,976.042
6500,975.824
7000,975.961
7500,975.768
8000,975.909
8500,976.108
9000,975.745
9500,975.502
10000,975.42
10500,975.348
11000,975.42
11500,975.342
12000,975.188
12500,974.76
13000,974.53
13500,974.464
14000,974.424
14500,974.39
15000,974.43
15500,974.459
16000,974.524
16500,974.415
17000,974.486
17500,974.546
18000,974.419
18500,974.535
19000,974.324
19500,974.114
20000,973.944
20500,973.944
21000,973.765
21500,973.802
22000,973.9
22500,973.946
23000,973.799
23500,973.732
24000,973.726
24500,973.764
25000,973.796
25500,973.732
26000,973.725
26500,973.714
27000,973.69
27500,973.732
28000,973.812
28500,973.798
29000,973.88
29500,973.91
30000,973.963
