Cl_pop,0.08899,0.0085898,-0.0080925,0.014769,-0.0029008,8.0661e-6,-0.00071942,-4.8098e-5,0.00018664,-0.00043541,-4.9854e-5,4.544e-5
beta_Cl_logtCLCRMLMIN,0.0085898,0.059533,-0.0018882,0.0013424,0.0028965,3.083e-5,-0.00050325,-2.7395e-5,0.00013229,-0.00033427,4.3867e-5,2.2256e-6
V1_pop,-0.0080925,-0.0018882,2.8487,-0.51193,4.188,0.00050283,0.021803,0.00092841,-0.034539,0.017613,-0.00020001,-0.00029027
Q_pop,0.014769,0.0013424,-0.51193,1.9617,-0.6759,-0.00053877,-0.0069628,-0.00041507,0.034817,-0.0035688,-0.0002234,0.00010511
V2_pop,-0.0029008,0.0028965,4.188,-0.6759,6.638,0.0010829,0.0069826,-0.00031975,-0.045298,0.011147,-0.00040828,0.00051922
omega_Cl,8.0661e-6,3.083e-5,0.00050283,-0.00053877,0.0010829,0.0017484,-6.0112e-5,-1.905e-6,5.0403e-5,-6.7341e-5,1.4069e-5,-6.0317e-6
omega_V1,-0.00071942,-0.00050325,0.021803,-0.0069628,0.0069826,-6.0112e-5,0.006394,0.00018013,-0.0021355,0.0066408,4.1883e-5,-0.00011448
corr_V2_V1,-4.8098e-5,-2.7395e-5,0.00092841,-0.00041507,-0.00031975,-1.905e-6,0.00018013,1.0803e-5,-4.095e-5,0.00013743,1.722e-6,-6.2245e-6
omega_Q,0.00018664,0.00013229,-0.034539,0.034817,-0.045298,5.0403e-5,-0.0021355,-4.095e-5,0.026483,-0.0023757,1.7897e-5,-4.9108e-5
omega_V2,-0.00043541,-0.00033427,0.017613,-0.0035688,0.011147,-6.7341e-5,0.0066408,0.00013743,-0.0023757,0.0076786,2.6636e-5,-8.0493e-5
a1,-4.9854e-5,4.3867e-5,-0.00020001,-0.0002234,-0.00040828,1.4069e-5,4.1883e-5,1.722e-6,1.7897e-5,2.6636e-5,0.00051468,-1.1783e-5
a2,4.544e-5,2.2256e-6,-0.00029027,0.00010511,0.00051922,-6.0317e-6,-0.00011448,-6.2245e-6,-4.9108e-5,-8.0493e-5,-1.1783e-5,3.888e-5
