iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1573.98,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1554,1,4.89562,34.3214,12.9887,60.9288,0.974679,0.974679,0.994602,0.983734,0.974679,0.974679
3,1530.06,1,4.84764,30.2992,15.483,78.7948,0.95,0.95,0.969419,0.958825,0.95,0.95
4,1522.67,1,4.37705,29.6985,16.1729,88.7858,0.925945,0.925945,0.944872,0.934547,0.925945,0.925945
5,1512.49,1,4.16259,31.7213,13.2402,103.635,0.9025,0.9025,0.920948,0.910884,0.9025,0.9025
6,1504.07,1,4.25167,32.0886,10.9321,109.69,0.879648,0.879648,0.948086,0.88782,0.879648,0.879648
7,1483.86,1,4.29158,34.2182,11.6096,118.359,0.857375,0.857375,0.92408,0.86534,0.857375,0.857375
8,1470.63,1,4.15755,31.1627,11.8699,100.324,0.835666,0.835666,0.900682,0.909068,0.835666,0.835666
9,1475.78,1,4.40248,28.471,9.86887,96.5241,0.814506,0.814506,0.973912,0.88605,0.814506,0.814506
10,1457.15,1,4.08979,29.6415,8.58904,108.534,0.793882,0.793882,1.01511,0.863615,0.793882,0.793882
11,1443.96,1,4.22417,26.7472,7.79859,133.561,0.773781,0.773781,0.989407,0.841748,0.773781,0.773781
12,1434.85,1,3.92683,26.3888,6.92609,126.068,0.754188,0.754188,1.00905,0.822775,0.754188,0.754188
13,1436.18,1,3.70202,26.4875,7.61836,152.083,0.735092,0.735092,1.17636,0.801942,0.735092,0.735092
14,1424.17,1,3.60047,30.5011,6.37833,157.881,0.716479,0.716479,1.26715,0.789655,0.716479,0.716479
15,1406.65,1,3.65078,29.41,5.9486,168.029,0.698337,0.698337,1.23507,0.769661,0.698337,0.698337
16,1390.54,1,4.02402,30.5374,5.93474,156.132,0.680655,0.680655,1.2038,0.805285,0.680655,0.680655
17,1373.93,1,3.97761,28.0175,5.21989,177.012,0.66342,0.66342,1.17331,0.784895,0.66342,0.66342
18,1373.57,1,3.78613,28.344,6.10005,156.219,0.646622,0.646622,1.14361,0.799612,0.646622,0.646622
19,1356.24,1,3.96661,30.9019,5.76404,146.315,0.630249,0.630249,1.11465,0.779365,0.630249,0.630249
20,1338.49,1,4.04246,30.3606,5.54575,139.206,0.614291,0.614291,1.08643,0.759631,0.614291,0.614291
21,1337.23,1,4.1354,29.641,5.84323,131.519,0.598737,0.598737,1.05892,0.740397,0.598737,0.598737
22,1320.54,1,4.0695,27.9423,6.52217,153.549,0.583577,0.583577,1.0321,0.721649,0.583577,0.583577
23,1320.21,1,3.7656,25.2016,5.38871,158.325,0.5688,0.5688,1.00597,0.703377,0.5688,0.5688
24,1312.39,1,3.696,26.8266,5.38673,186.662,0.554398,0.554398,0.980499,0.874866,0.554398,0.554398
25,1298.88,1,3.78544,26.0104,5.05461,173.332,0.54036,0.54036,0.955672,0.852714,0.54036,0.54036
26,1287.74,1,3.77464,29.2138,4.63133,176.016,0.526678,0.526678,0.931474,0.831123,0.526678,0.526678
27,1277.21,1,3.93749,28.8553,4.63384,175.156,0.513342,0.513342,0.907889,0.810078,0.513342,0.513342
28,1256.4,1,4.0147,31.4273,3.985,163.292,0.500344,0.500344,0.8849,0.789567,0.500344,0.500344
29,1249.31,1,4.00195,28.4327,3.70368,155.602,0.487675,0.487675,0.862494,0.769574,0.487675,0.487675
30,1239.05,1,3.99551,29.0512,3.71844,143.329,0.475327,0.475327,0.840655,0.801534,0.475327,0.475327
