simulations,OFV
500,966.104
1000,967.185
1500,965.605
2000,965.74
2500,966.914
3000,966.394
3500,964.913
4000,964.558
4500,964.994
5000,965.045
5500,965.149
6000,965.324
6500,965.293
7000,965.311
7500,965.457
8000,965.457
8500,965.801
9000,965.464
9500,965.164
10000,965.157
10500,965.108
11000,965.236
11500,965.267
12000,965.103
12500,965.219
13000,965.3
13500,965.379
14000,965.387
14500,965.336
15000,965.346
15500,965.234
16000,965.167
16500,965.012
17000,965.002
17500,965.079
18000,965.095
18500,965.199
19000,965.233
19500,965.207
20000,965.193
20500,964.899
21000,964.812
21500,964.821
22000,964.896
22500,964.86
23000,964.615
23500,964.634
24000,964.65
24500,964.619
25000,964.651
25500,964.635
26000,964.552
26500,964.54
27000,964.507
27500,964.522
28000,964.598
28500,964.552
29000,964.618
29500,964.684
30000,964.747
