iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1285.61,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1262.58,1,9.83191,12.4135,57.6833,99.14,0.95,0.95,0.285,0.285,1.02271,0.974679,1.03842,0.974679,1.04166,0.974679
3,1244.73,1,9.60696,11.9439,56.6666,109.4,0.9025,0.9025,0.27075,0.27075,1.00684,0.95,1.1004,0.95,1.15404,0.95
4,1224.27,1,9.53169,10.7053,53.7835,101.795,0.857375,0.857375,0.257212,0.257212,0.987616,0.925945,1.11997,0.925945,1.17511,0.925945
5,1201.97,1,9.78689,9.64061,54.6026,110.029,0.814506,0.814506,0.244352,0.244352,0.98705,0.9025,1.09161,0.9025,1.14535,0.9025
6,1192.86,1,9.51515,10.9392,51.5895,103.944,0.773781,0.773781,0.232134,0.232134,0.969845,0.879648,1.13843,0.879648,1.11635,0.879648
7,1172.31,1,9.56788,12.0349,48.5024,88.7325,0.735092,0.735092,0.220528,0.220528,0.980142,0.857375,1.1096,0.857375,1.12045,0.857375
8,1158.94,1,9.6968,12.9408,49.2662,71.8754,0.698337,0.698337,0.209501,0.209501,0.975159,0.835666,1.12198,0.835666,1.09208,0.835666
9,1144.34,1,9.58326,12.5123,48.4558,85.3328,0.66342,0.66342,0.199026,0.199026,0.965091,0.814506,1.12923,0.814506,1.06443,0.814506
10,1111.8,1,9.5821,11.9326,49.5034,82.1653,0.630249,0.630249,0.189075,0.189075,0.983821,0.793882,1.10064,0.793882,1.05443,0.793882
11,1102.46,1,9.38895,11.8219,51.2971,85.6109,0.598737,0.598737,0.179621,0.179621,0.970155,0.773781,1.07277,0.773781,1.02773,0.773781
12,1093.46,1,9.48991,11.3555,50.1523,85.8,0.5688,0.5688,0.17064,0.17064,0.984399,0.754188,1.04561,0.754188,1.06041,0.754188
13,1078.91,1,9.55832,10.1622,51.7889,87.7333,0.54036,0.54036,0.162108,0.162108,0.985346,0.735092,1.01913,0.735092,1.10169,0.735092
14,1065.11,1,9.48514,11.2462,50.4366,93.8931,0.513342,0.513342,0.154003,0.154003,0.986195,0.716479,1.10345,0.716479,1.07379,0.716479
15,1049.64,1,9.40154,11.3583,51.5555,106.019,0.487675,0.487675,0.146302,0.146302,1.00613,0.698337,1.07551,0.698337,1.0466,0.698337
16,1044.26,1,9.40982,11.5739,52.8967,112.499,0.463291,0.463291,0.138987,0.138987,1.00578,0.680655,1.04828,0.680655,1.03827,0.680655
17,1010.59,1,9.34209,10.5519,51.2331,122.073,0.440127,0.440127,0.132038,0.132038,0.995805,0.66342,1.02173,0.66342,1.01198,0.66342
18,1010.04,1,9.40779,10.885,52.4827,115.302,0.41812,0.41812,0.125436,0.125436,0.99583,0.646622,0.995862,0.646622,0.986358,0.646622
19,1001.54,1,9.48273,10.2077,52.8858,112.471,0.10141,0.485965,0.138312,0.116323,1.01997,0.630249,1.00769,0.630249,0.961383,0.630249
20,981.203,1,9.61939,10.6028,52.2664,103.456,2.22045e-16,0.622473,0.137233,0.101471,1.01345,0.614291,1.05718,0.614291,0.95031,0.614291
21,979.334,1,9.67014,11.5352,50.4539,106.39,2.22045e-16,0.774151,0.130502,0.100788,1.01152,0.598737,1.03041,0.598737,0.926248,0.598737
22,972.559,1,9.58364,11.5014,50.5786,106.023,2.10942e-16,0.679863,0.123977,0.111123,1.02784,0.583577,1.00432,0.583577,0.902795,0.583577
23,973.306,1,9.50358,11.4184,49.2364,112.76,2.22045e-16,0.799129,0.121288,0.108678,1.00698,0.5688,1.00629,0.5688,0.879935,0.5688
24,969.531,1,9.55041,12.2775,49.6807,110.051,2.22045e-16,0.727657,0.121878,0.109958,1.00476,0.554398,0.983655,0.554398,0.893095,0.554398
25,967.172,1,9.51175,11.7297,49.5344,108.298,2.22045e-16,0.896055,0.125622,0.0930999,0.999936,0.54036,0.97133,0.54036,0.913762,0.54036
26,972.714,1,9.50868,11.157,48.8993,116.44,2.22045e-16,0.908549,0.125924,0.0943864,1.01356,0.526678,0.970097,0.526678,0.942587,0.526678
27,970.646,1,9.4752,11.679,48.1785,112.873,2.22045e-16,0.788111,0.128566,0.10232,0.993477,0.513342,0.945533,0.513342,0.91872,0.513342
28,966.03,1,9.40251,11.8172,48.7253,120.971,2.22045e-16,0.529839,0.126877,0.116592,0.996569,0.500344,0.946835,0.500344,0.958728,0.500344
29,964.141,1,9.37166,11.894,48.3112,125.874,2.22045e-16,0.577839,0.129522,0.109793,1.00763,0.487675,0.941101,0.487675,0.934452,0.487675
30,966.709,1,9.38251,11.9792,47.5876,123.733,2.22045e-16,0.642161,0.131799,0.110005,0.995718,0.475327,0.961438,0.475327,0.910791,0.475327
31,963.101,1,9.43193,11.2378,49.7937,122.199,2.22045e-16,0.688951,0.130085,0.107105,0.989676,0.463291,0.954331,0.463291,0.887729,0.463291
32,957.328,1,9.49596,11.3906,49.3841,117.445,2.22045e-16,0.642527,0.123971,0.117261,0.992226,0.45156,0.930166,0.45156,0.865252,0.45156
33,955.434,1,9.50075,12.2853,49.3048,114.726,2.22045e-16,0.74805,0.122372,0.109499,0.995023,0.440127,0.945754,0.440127,0.977784,0.440127
34,951.687,1,9.5285,11.7492,49.6408,115.721,2.22045e-16,0.642763,0.127493,0.111196,0.982238,0.428982,0.975003,0.428982,0.953026,0.428982
35,929.701,1,9.65486,11.5233,51.2401,113.797,2.10942e-16,0.605526,0.121118,0.109537,1.00332,0.41812,0.967458,0.41812,0.928895,0.41812
36,931.458,1,9.57255,11.3326,51.2311,121.351,2.22045e-16,0.679655,0.121345,0.106133,1.00836,0.407533,0.943481,0.407533,0.905375,0.407533
37,928.677,1,9.43282,10.6674,52.7272,130.449,2.22045e-16,0.703221,0.123577,0.101459,0.998705,0.397214,0.921442,0.397214,0.88245,0.397214
38,921.253,1,9.59188,10.7554,53.2705,128.083,2.22045e-16,0.680323,0.127353,0.0995786,0.993201,0.387157,0.898111,0.387157,0.860106,0.387157
39,934.893,1,9.55518,10.084,52.9535,117.67,2.22045e-16,0.789599,0.127536,0.0995719,0.986381,0.377354,0.938027,0.377354,0.838328,0.377354
40,927.909,1,9.53061,9.68019,52.9139,120.527,2.22045e-16,0.757375,0.122667,0.102935,0.978712,0.367799,0.945064,0.367799,0.817101,0.367799
41,919.257,1,9.60167,10.3399,52.5912,112.518,2.22045e-16,0.729347,0.122711,0.0994958,1.00293,0.358486,0.921135,0.358486,0.796411,0.358486
42,918.31,1,9.5893,11.0382,52.3722,122.959,2.22045e-16,0.757931,0.123696,0.100186,0.99919,0.349409,0.897811,0.349409,0.776246,0.349409
43,919.248,1,9.58054,11.0978,52.2397,120.612,2.22045e-16,0.705756,0.124208,0.103855,1.0096,0.340562,0.875078,0.340562,0.766698,0.340562
44,916.134,1,9.59569,11.2523,52.2685,119.351,2.22045e-16,0.679527,0.122292,0.104955,1.01195,0.331938,0.85292,0.331938,0.747285,0.331938
45,922.257,1,9.63368,11.1784,51.9622,119.136,2.22045e-16,0.83481,0.126317,0.100702,1.00509,0.323534,0.831324,0.323534,0.728363,0.323534
46,917.179,1,9.64088,10.7843,53.9427,112.166,2.22045e-16,0.825865,0.121988,0.101252,1.01008,0.315341,0.8119,0.315341,0.762144,0.315341
47,909.709,1,9.72458,10.9324,53.6321,108.834,2.22045e-16,0.783343,0.120139,0.0993556,1.01873,0.307357,0.873662,0.307357,0.765117,0.307357
48,910.31,1,9.75933,10.4353,53.7361,103.83,2.22045e-16,0.811711,0.119353,0.102172,1.01456,0.299574,0.858522,0.299574,0.745744,0.299574
49,915.24,1,9.88026,10.2291,52.3587,95.032,2.22045e-16,0.741594,0.120321,0.111426,1.01551,0.291989,0.933433,0.291989,0.726861,0.291989
50,914.28,1,9.8744,10.5511,52.6534,95.4963,2.22045e-16,0.726833,0.121315,0.112322,1.01263,0.284596,0.909797,0.284596,0.708457,0.284596
51,913.382,1,9.94772,10.3207,51.5163,91.6692,2.22045e-16,0.679492,0.122293,0.115039,1.01513,0.27739,0.950043,0.27739,0.690518,0.27739
52,904.053,1,9.96868,11.0563,52.1657,85.1772,2.22045e-16,0.873371,0.116972,0.10258,1.00431,0.270366,0.928747,0.270366,0.673034,0.270366
53,915.129,1,9.98701,12.4227,50.4949,92.0974,2.22045e-16,0.882143,0.120725,0.100788,1.03747,0.26352,1.03977,0.26352,0.689409,0.26352
54,897.365,1,9.87413,11.7214,49.9613,99.5709,2.22045e-16,0.685801,0.117818,0.106325,1.02531,0.256848,1.01344,0.256848,0.76125,0.256848
55,892.028,1,9.90716,11.9023,50.6729,100.288,2.22045e-16,0.671907,0.11836,0.104419,1.01036,0.250344,0.996927,0.250344,0.741975,0.250344
56,895.692,1,9.88194,12.2219,50.0602,100.704,2.22045e-16,0.714914,0.118856,0.104087,1.0187,0.244005,1.04173,0.244005,0.723188,0.244005
57,901.655,1,9.96357,11.7668,48.7467,92.2775,2.22045e-16,0.695635,0.12029,0.108922,1.02685,0.237827,1.04522,0.237827,0.719985,0.237827
58,904.25,1,9.98218,12.5441,50.046,91.4584,2.22045e-16,0.70931,0.123815,0.107379,1.01337,0.231805,1.08,0.231805,0.708126,0.231805
59,886.093,1,9.9576,12.5609,49.5466,93.1246,2.22045e-16,0.673844,0.119667,0.10201,1.03112,0.225936,1.13198,0.225936,0.690195,0.225936
60,878.785,1,9.92912,12.4361,49.5697,91.2511,2.22045e-16,0.70444,0.117506,0.101412,1.01156,0.220215,1.10332,0.220215,0.672719,0.220215
61,884.509,1,10.0204,12.6217,48.7189,93.8303,2.22045e-16,0.881818,0.12017,0.093684,1.0106,0.214639,1.11494,0.214639,0.655686,0.214639
62,882.071,1,10.0833,12.6691,48.4913,87.7264,2.22045e-16,0.91139,0.120856,0.0908536,1.01088,0.209204,1.13656,0.209204,0.639083,0.209204
63,876.866,1,10.029,12.1683,48.864,91.4275,2.22045e-16,0.707698,0.120743,0.10351,1.00924,0.203907,1.10778,0.203907,0.622901,0.203907
64,880.639,1,10.1013,11.7301,49.5316,82.0863,2.22045e-16,0.772536,0.121144,0.101959,1.02058,0.198744,1.07973,0.198744,0.607129,0.198744
65,874.443,1,10.0008,12.0703,48.8092,83.8118,2.10942e-16,0.79908,0.115087,0.102183,1.01401,0.193711,1.26831,0.193711,0.591756,0.193711
66,878.403,1,10.1055,12.656,48.8271,82.137,2.22045e-16,0.838032,0.116079,0.102173,1.01177,0.188807,1.2362,0.188807,0.576773,0.188807
67,873.782,1,10.1574,13.208,48.0414,76.8937,2.22045e-16,0.677355,0.118483,0.108828,1.01078,0.184026,1.23624,0.184026,0.562169,0.184026
68,869.159,1,10.1581,12.8855,48.2123,73.439,2.22045e-16,0.902505,0.115464,0.0951342,1.01083,0.179366,1.20493,0.179366,0.547934,0.179366
69,874.895,1,10.0361,11.9869,48.8589,71.6008,2.22045e-16,0.6856,0.116534,0.110335,1.01201,0.174825,1.17442,0.174825,0.53406,0.179185
70,872.545,1,10.1891,11.3811,48.5162,65.125,2.22045e-16,0.715507,0.118372,0.109787,1.00751,0.170398,1.14469,0.170398,0.520537,0.174648
71,883.772,1,10.1684,11.9737,48.8626,68.5994,2.22045e-16,0.818782,0.122918,0.102375,1.00513,0.166083,1.1157,0.166083,0.513432,0.174515
72,880.663,1,10.1774,11.7606,48.9948,69.6853,2.22045e-16,0.921834,0.122953,0.0933657,1.00805,0.161878,1.16115,0.161878,0.500431,0.186449
73,862.81,1,10.0706,13.32,47.3149,66.9071,2.22045e-16,0.875742,0.122417,0.0886974,0.980131,0.157779,1.1629,0.157779,0.48776,0.181728
74,871.018,1,10.0754,12.1158,48.6582,69.898,2.22045e-16,0.718999,0.121815,0.102067,0.992085,0.153784,1.21801,0.153784,0.47541,0.177127
75,872.592,1,10.0963,11.0703,48.9732,71.2704,2.22045e-16,0.803639,0.118537,0.101563,0.992589,0.157347,1.19893,0.14989,0.481076,0.172642
