iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2027.53,1,7.77311,5.76621,10.5064,34.1276,3,3,0,1.5,1.5,1.5,1.5
2,2001.2,1,4.1961,8.20882,13.2598,47.0171,2.92404,2.92404,0,1.46202,1.57933,1.71052,1.46202
3,1984.98,1,4.0894,11.4083,14.8509,85.3696,2.85,2.85,0,1.425,1.53934,1.66721,1.44732
4,1970.96,1,2.84205,17.267,21.6101,116.282,2.77784,2.77784,0,1.38892,1.50036,1.62499,1.41067
5,1967.67,1,2.80569,18.3857,31.5801,115.765,2.7075,2.7075,0,1.35375,1.46237,1.73446,1.37495
6,1962.61,1,2.97105,14.9518,29.7463,125.849,2.63894,2.63894,0,1.31947,1.42646,1.83885,1.34014
7,1941.31,1,2.65521,14.532,38.8963,138.419,2.57212,2.57212,0,1.28606,1.39034,1.79228,1.3062
8,1927.61,1,2.21357,14.1527,46.1277,135.799,2.507,2.507,0,1.2535,1.36541,1.7469,1.30172
9,1939.1,1,2.16544,10.891,58.9426,148.543,2.44352,2.44352,0,1.22176,1.54152,1.78389,1.26876
10,1922.16,1,1.77608,10.6359,49.9842,189.427,2.38165,2.38165,0,1.19082,1.71293,1.73872,1.23663
11,1908.19,1,2.07908,7.4974,73.1177,191.468,2.32134,2.32134,0,1.16067,1.66956,1.69469,1.20775
12,1891.12,1,2.14287,6.57844,61.1119,188.982,2.26257,2.26257,0,1.13128,1.62729,1.65178,1.17717
13,1883.15,1,2.39561,10.9299,48.7136,299.532,2.20528,2.20528,0,1.10264,1.69781,1.60996,1.20104
14,1872.48,1,2.00337,8.2999,55.1732,262.978,2.14944,2.14944,0,1.07472,1.81866,1.56919,1.17063
15,1857.4,1,1.81586,9.69539,40.9141,245.849,2.09501,2.09501,0,1.04751,1.77261,1.52946,1.14099
16,1856.13,1,1.74469,17.0236,45.9223,182.264,2.04197,2.04197,0,1.02098,1.72772,1.49073,1.13445
17,1832.87,1,1.96102,12.3463,32.5031,199.886,1.99026,1.99026,0,0.995131,1.68398,1.45299,1.10573
18,1835.14,1,1.92878,13.7516,32.739,206.458,1.93987,1.93987,0,0.969933,1.64134,1.49773,1.16365
19,1814.99,1,2.4454,12.6784,29.2324,221.232,1.89075,1.89075,0,0.945374,1.59978,1.45981,1.13418
20,1799.39,1,2.37821,11.9129,25.321,200.467,1.84287,1.84287,0,0.921437,1.55927,1.42284,1.10546
21,1794.18,1,2.52202,15.3737,25.5636,202.967,1.79621,1.79621,0,0.898105,1.51979,1.38682,1.07747
22,1771.95,1,2.48169,17.0248,22.9636,222.718,1.75073,1.75073,0,0.875365,1.48131,1.3517,1.05019
23,1773.27,1,2.09501,17.2971,19.6143,285.925,1.7064,1.7064,0,0.8532,1.53394,1.31748,1.0236
24,1757.52,1,2.07008,13.069,28.7998,314.498,1.66319,1.66319,0,0.831597,1.4951,1.28412,0.99768
25,1738.67,1,2.32746,11.7977,20.3405,315.311,1.62108,1.62108,0,0.81054,1.45725,1.2516,0.972418
26,1727.88,1,2.50294,13.2928,20.1439,325.88,1.58003,1.58003,0,0.790017,1.42035,1.21991,0.947796
27,1725.55,1,2.72262,9.47566,22.4714,262.336,1.54003,1.54003,0,0.770013,1.53799,1.20102,0.923798
28,1703.01,1,2.93951,8.87223,33.9969,205.804,1.50103,1.50103,0,0.750516,1.49905,1.17061,0.900406
29,1697.3,1,3.10331,8.57455,27.0797,190.461,1.46302,1.46302,0,0.731512,1.46109,1.14097,0.882992
30,1684.47,1,3.5033,7.78707,25.0043,217.293,1.42598,1.42598,0,0.71299,1.4241,1.114,0.877706
31,1677.64,1,3.00892,6.17122,29.7313,205.723,1.38987,1.38987,0,0.694937,1.38804,1.08579,0.855482
32,1661.9,1,3.19306,6.80655,28.8324,188.115,1.35468,1.35468,0,0.677341,1.35289,1.0583,0.921913
33,1658.69,1,3.63719,7.12407,28.521,181.453,1.32038,1.32038,0,0.66019,1.4254,1.0315,0.89857
34,1642.01,1,3.60476,8.41593,33.36,169.352,1.28695,1.28695,0,0.643474,1.46506,1.00538,0.875817
35,1627.29,1,3.89801,9.7758,27.5678,185.649,1.25436,1.25436,0,0.627181,1.42796,0.979927,0.853641
36,1623.01,1,3.66909,14.0521,26.7306,179.523,1.2226,1.2226,0,0.6113,1.58383,0.955114,0.832027
37,1621.78,1,3.4204,12.2287,27.8914,175.583,1.19164,1.19164,0,0.595821,1.54373,1.05427,0.842407
