iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1511.66,1,5.25947,9.16311,30.7597,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1497.43,1,4.7671,12.6638,45.4765,30.1148,0.974679,0.974679,1.01997,0.998761,1.46202,1.49295,1.46202,1.16962
3,1490.04,1,5.10433,12.2386,39.8956,27.537,0.95,0.95,0.587484,0.998761,1.425,1.45514,1.425,1.14
4,1472.09,1,4.08823,12.9566,39.1089,27.2188,0.925945,0.925945,0.828373,0.998761,1.38892,1.4183,1.38892,1.11113
5,1465.12,1,4.1212,9.55352,42.9528,29.1668,0.9025,0.9025,0.625317,0.998761,1.35375,1.38239,1.35375,1.083
6,1456.41,1,4.48226,9.69681,43.666,29.797,0.879648,0.879648,1.01258,0.998761,1.31947,1.35779,1.31947,1.05558
7,1447.91,1,4.43722,8.1868,42.7644,29.3645,0.857375,0.857375,0.979001,0.998761,1.28606,1.40049,1.28606,1.02885
8,1416.43,1,4.98762,8.16312,34.181,24.3243,0.835666,0.835666,0.473361,0.998761,1.2535,1.36503,1.2535,1.0028
9,1411.57,1,4.99525,6.63566,38.796,26.9872,0.814506,0.814506,0.755629,0.998761,1.22176,1.33046,1.22176,0.977407
10,1399.23,1,5.39836,5.26583,35.6449,25.2808,0.793882,0.793882,0.459238,0.998761,1.19082,1.29678,1.19082,0.952659
11,1397.75,1,5.26441,5.69086,40.5247,27.9816,0.773781,0.773781,0.581067,0.998761,1.16067,1.26394,1.16067,0.928537
12,1376.74,1,5.24614,5.49927,31.3558,22.7462,0.754188,0.754188,0.432481,0.998761,1.13128,1.36578,1.13128,0.905026
13,1365.17,1,5.21533,8.16104,30.6024,22.1385,0.735092,0.735092,0.473237,0.998761,1.10264,1.33119,1.10264,0.88211
14,1357.39,1,4.99865,6.38583,31.2917,22.4562,0.716479,0.716479,0.381382,0.998761,1.07472,1.33835,1.07472,0.859775
15,1341.02,1,5.09997,5.45711,33.3796,23.7288,0.698337,0.698337,0.892881,0.998761,1.04751,1.35556,1.04751,0.838005
16,1338.8,1,5.05982,5.40138,28.6235,21.0209,0.680655,0.680655,0.691048,0.998761,1.02098,1.38556,1.02098,0.816786
17,1323.08,1,4.86627,4.33739,26.8692,20.1646,0.66342,0.66342,0.499647,0.998761,0.995131,1.38618,0.995131,0.796105
18,1309.91,1,5.30759,5.19912,30.0017,21.8717,0.646622,0.646622,0.314487,0.998761,0.969933,1.40472,0.969933,0.775947
19,1299.73,1,5.02786,5.8541,27.8058,20.4703,0.630249,0.630249,0.466862,0.998761,0.945374,1.49814,0.945374,0.756299
20,1292.59,1,5.22494,5.94711,28.5221,20.9143,0.614291,0.614291,0.564943,0.998761,0.921437,1.46021,0.921437,0.737149
21,1284.89,1,5.26876,6.67525,27.3423,20.3681,0.598737,0.598737,0.326666,0.998761,0.898105,1.42323,0.898105,0.718484
22,1272.75,1,5.11155,5.61966,30.3482,22.197,0.583577,0.583577,0.317338,0.998761,0.875365,1.3872,0.875365,0.700292
23,1252.42,1,5.08754,4.44636,29.9058,22.013,0.5688,0.5688,0.53667,0.998761,0.8532,1.35207,0.8532,0.68256
24,1230.83,1,5.43053,4.01795,30.4126,22.2158,0.554398,0.554398,0.563269,0.998761,0.831597,1.31784,0.831597,0.665277
25,1230.08,1,5.36137,3.44672,30.9791,22.4706,0.54036,0.54036,0.555595,0.998761,0.81054,1.28447,0.81054,0.648432
26,1224.94,1,5.39968,3.51624,33.4136,23.9916,0.526678,0.526678,0.350314,0.998761,0.790017,1.26745,0.790017,0.632013
27,1217.3,1,5.48064,4.3468,35.5811,25.1193,0.513342,0.513342,0.401071,0.998761,0.770013,1.23536,0.770013,0.61601
28,1194.76,1,5.39777,4.74087,32.1425,22.9364,0.500344,0.500344,0.393879,0.998761,0.750516,1.20408,0.750516,0.600413
29,1185.82,1,5.43473,5.00122,31.2483,22.3816,0.487675,0.487675,0.351143,0.998761,0.731512,1.18318,0.731512,0.58521
30,1164.84,1,5.54307,4.63581,29.3981,21.2665,0.475327,0.475327,0.475428,0.998761,0.71299,1.15322,0.71299,0.570392
31,1169.75,1,5.52605,4.17335,31.2821,22.2761,0.463291,0.463291,0.475867,0.998761,0.694937,1.12402,0.694937,0.555949
32,1151.66,1,5.40305,3.80414,30.7892,21.9566,0.45156,0.45156,0.58187,0.998761,0.677341,1.09556,0.677341,0.541873
33,1143.87,1,5.28437,3.43018,29.5443,21.1677,0.440127,0.440127,0.578143,0.998761,0.66019,1.06782,0.66019,0.528152
34,1129.2,1,5.29238,3.45363,27.9558,20.2445,0.428982,0.428982,0.582131,0.998761,0.643474,1.05963,0.643474,0.514779
35,1125.17,1,5.32455,3.4721,28.4555,20.5402,0.41812,0.41812,0.529334,0.998761,0.627181,1.11273,0.627181,0.501744
