parameter,value,se_sa,rse_sa
Cl_pop,4.95575610253802,0.295080673895742,5.95430178140972
beta_Cl_logtCLCRMLMIN,0.66306642530538,0.256875820987242,38.7405863400392
V1_pop,23.0775457292961,1.66459224353032,7.2130384359598
Q_pop,4.25252856045624,0.5792940340608,13.6223431736023
V2_pop,60.6286975421892,4.90293215306545,8.08681754981407
omega_Cl,0.217922206564299,0.0429575548993388,19.7123347714745
omega_V1,0.251987598295105,0.0578251764994672,22.9476279351445
omega_Q,0.446398657195104,0.111337021077046,24.9411639758552
omega_V2,0.265937930473361,0.0602260596463006,22.6466602711017
corr_V2_V1,0.999,0.00249841057427754,0.25009114857633
a1,0.303393234060285,0.0228140359336368,7.51962580981736
a2,0.0705070342827625,0.00749675231059482,10.6326303281028
