iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1261.73,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1255.36,1,9.79777,12.4971,47.4289,78.1422,0.95,0.95,0.285,0.285,0.921294,0.974679,0.974679,0.974679,0.983582,0.974679
3,1231.02,1,9.95419,12.2024,47.5512,68.2969,0.9025,0.9025,0.27075,0.27075,0.950113,0.95,0.95,0.95,1.06556,0.95
4,1213.36,1,10.1666,11.2953,50.5159,55.6272,0.857375,0.857375,0.257212,0.257212,0.965101,0.925945,0.935571,0.925945,1.19074,0.925945
5,1194.39,1,10.2004,9.18425,53.2719,56.3618,0.814506,0.814506,0.244352,0.244352,0.936062,0.9025,0.911881,0.9025,1.16059,0.9025
6,1165.06,1,9.79814,9.82865,46.4089,59.7147,0.773781,0.773781,0.232134,0.232134,0.917073,0.879648,0.888792,0.879648,1.1312,0.879648
7,1144.28,1,10.0045,9.06993,48.1605,53.5279,0.735092,0.735092,0.220528,0.220528,0.937013,0.857375,0.866287,0.857375,1.10256,0.857375
8,1114.15,1,9.99551,9.25956,49.7062,48.74,0.698337,0.698337,0.209501,0.209501,0.943501,0.835666,0.844352,0.835666,1.07464,0.835666
9,1096,1,10.0683,9.88415,48.5515,54.2612,0.66342,0.66342,0.199026,0.199026,0.917023,0.814506,0.822973,0.814506,1.04743,0.814506
10,1071.36,1,9.81776,10.7434,48.0412,54.4461,0.630249,0.630249,0.189075,0.189075,0.925534,0.793882,0.802135,0.793882,1.02091,0.793882
11,1060.84,1,9.92752,10.2079,48.8442,56.6284,0.598737,0.598737,0.179621,0.179621,0.953872,0.773781,0.781824,0.773781,0.995061,0.773781
12,1041.53,1,9.81546,11.2407,48.5442,52.4851,0.5688,0.5688,0.17064,0.17064,0.946732,0.754188,0.762028,0.754188,0.969866,0.754188
13,1029.77,1,9.88885,10.3543,49.5255,59.4319,0.54036,0.54036,0.162108,0.162108,0.943958,0.735092,0.753034,0.735092,0.945308,0.735092
14,1019.12,1,9.89929,10.1818,46.1422,58.7288,0.513342,0.513342,0.154003,0.154003,0.941248,0.716479,0.733967,0.716479,0.921373,0.716479
15,1002.28,1,10.0009,10.2495,49.0852,64.4324,0.487675,0.487675,0.146302,0.146302,0.944174,0.698337,0.734588,0.698337,0.898043,0.698337
16,983.902,1,9.98079,10.4903,50.1898,65.0853,0.463291,0.463291,0.138987,0.138987,0.940535,0.680655,0.715988,0.680655,0.875304,0.680655
17,957.407,1,9.86345,9.75436,48.5433,56.7856,0.440127,0.440127,0.132038,0.132038,0.942908,0.66342,0.697859,0.66342,0.853141,0.66342
18,949.749,1,9.84509,9.88939,48.1037,48.1961,0.41812,0.41812,0.125436,0.125436,0.930794,0.646622,0.686402,0.646622,0.844054,0.646622
19,939.826,1,9.75893,9.86806,45.8318,48.4619,0.397214,0.397214,0.119164,0.119164,0.942399,0.630249,0.702625,0.630249,0.824958,0.630249
