simulations, -2LL
1000,602.542
2000,601.933
3000,602.081
4000,602.091
5000,602.113
6000,602.092
7000,602.205
8000,602.074
9000,601.716
10000,601.745
11000,601.698
12000,601.682
13000,601.771
14000,601.861
15000,601.889
16000,601.958
17000,602.023
18000,602.053
19000,602.111
20000,602.09
21000,602.057
22000,602.094
23000,602.104
24000,602.059
25000,602.059
26000,601.968
27000,601.985
28000,601.958
29000,601.97
30000,601.952
